Experiment Results - 20250816_184713
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
 Randomize |   26 |    300 |   0.657 |   0.475 |   1.837 |     nan |       0.047 |       0.211 |  962.670 |  304.875
 Randomize |   27 |    278 |   0.655 |   0.475 |   1.789 |     nan |       0.040 |       0.195 |  993.320 |  291.713
 Randomize |   28 |    298 |   0.638 |   0.481 |   1.841 |     nan |       0.020 |       0.140 | 1031.416 |  307.302
 Randomize |   29 |    271 |   0.708 |   0.454 |   1.814 |     nan |       0.026 |       0.159 |  976.380 |  291.429
 Randomize |   30 |    271 |   0.672 |   0.470 |   1.855 |     nan |       0.022 |       0.147 |  974.863 |  279.578
 Randomize |   31 |    316 |   0.680 |   0.466 |   1.804 |     nan |       0.006 |       0.079 | 1044.203 |  273.780
 Randomize |   32 |    291 |   0.687 |   0.464 |   1.762 |     nan |       0.010 |       0.101 | 1005.062 |  282.145
 Randomize |   33 |    278 |   0.665 |   0.472 |   1.751 |     nan |       0.004 |       0.060 |  961.288 |  289.852
 Randomize |   34 |    271 |   0.701 |   0.458 |   1.806 |     nan |       0.011 |       0.105 |  958.387 |  270.926
 Randomize |   35 |    308 |   0.627 |   0.484 |   1.719 |     nan |       0.003 |       0.057 | 1024.484 |  270.189
 Randomize |   36 |    288 |   0.597 |   0.490 |   1.793 |     nan |       0.003 |       0.059 |  955.479 |  266.948
 Randomize |   37 |    251 |   0.729 |   0.444 |   1.892 |     nan |       0.012 |       0.109 |  953.004 |  269.956
 Randomize |   38 |    285 |   0.656 |   0.475 |   1.671 |     nan |       0.007 |       0.083 | 1009.744 |  268.482
 Randomize |   39 |    249 |   0.703 |   0.457 |   1.759 |     nan |       0.020 |       0.140 |  992.365 |  258.034
 Randomize |   40 |    253 |   0.692 |   0.462 |   1.709 |     nan |       0.012 |       0.108 |  948.925 |  270.514
 Randomize |   41 |    291 |   0.656 |   0.475 |   1.667 |     nan |       0.014 |       0.116 | 1019.351 |  265.466
 Randomize |   42 |    287 |   0.662 |   0.473 |   1.674 |     nan |       0.010 |       0.102 |  969.662 |  263.893
 Randomize |   43 |    288 |   0.625 |   0.484 |   1.688 |     nan |       0.010 |       0.102 |  940.080 |  259.089
 Randomize |   44 |    279 |   0.659 |   0.474 |   1.736 |     nan |       0.004 |       0.060 |  920.699 |  251.410
 Randomize |   45 |    285 |   0.646 |   0.478 |   1.680 |     nan |       0.007 |       0.083 |  966.804 |  252.641
 Randomize |   46 |    281 |   0.676 |   0.468 |   1.755 |     nan |       0.004 |       0.060 |  936.053 |  232.202
 Randomize |   47 |    267 |   0.629 |   0.483 |   1.698 |     nan |       0.004 |       0.061 |  885.719 |  239.438
 Randomize |   48 |    288 |   0.660 |   0.474 |   1.617 |     nan |       0.003 |       0.059 |  981.319 |  236.768
 Randomize |   49 |    270 |   0.585 |   0.493 |   1.658 |   0.458 |       0.000 |       0.000 |  932.726 |  257.189
 Randomize |   50 |    265 |   0.608 |   0.488 |   1.642 |   0.471 |       0.000 |       0.000 |  939.683 |  235.987
 Randomize |   51 |    313 |   0.604 |   0.489 |   1.673 |   0.449 |       0.000 |       0.000 |  971.463 |  246.754
 Randomize |   52 |    284 |   0.641 |   0.480 |   1.667 |     nan |       0.007 |       0.084 |  965.989 |  238.628
 Randomize |   53 |    278 |   0.622 |   0.485 |   1.680 |   0.485 |       0.000 |       0.000 |  917.745 |  241.961
 Randomize |   54 |    299 |   0.569 |   0.495 |   1.671 |     nan |       0.003 |       0.058 |  934.773 |  229.931
 Randomize |   55 |    274 |   0.620 |   0.485 |   1.685 |   0.484 |       0.000 |       0.000 |  955.007 |  234.717
 Randomize |   56 |    293 |   0.594 |   0.491 |   1.682 |     nan |       0.003 |       0.058 |  919.171 |  232.531
 Randomize |   57 |    281 |   0.680 |   0.467 |   1.614 |   0.477 |       0.000 |       0.000 |  930.765 |  222.662
 Randomize |   58 |    283 |   0.590 |   0.492 |   1.634 |   0.435 |       0.000 |       0.000 |  972.046 |  248.623
 Randomize |   59 |    272 |   0.592 |   0.491 |   1.658 |   0.426 |       0.000 |       0.000 |  915.088 |  236.235
 Randomize |   60 |    279 |   0.638 |   0.481 |   1.672 |   0.407 |       0.000 |       0.000 |  920.910 |  210.997
 Randomize |   61 |    267 |   0.622 |   0.485 |   1.644 |     nan |       0.004 |       0.061 |  940.940 |  216.632
 Randomize |   62 |    281 |   0.594 |   0.491 |   1.652 |     nan |       0.007 |       0.084 |  939.982 |  235.737
 Randomize |   63 |    291 |   0.601 |   0.490 |   1.590 |     nan |       0.007 |       0.083 |  913.443 |  234.581
 Randomize |   64 |    247 |   0.680 |   0.466 |   1.645 |   0.427 |       0.000 |       0.000 |  883.972 |  215.072
 Randomize |   65 |    277 |   0.661 |   0.473 |   1.703 |     nan |       0.004 |       0.060 |  929.603 |  222.460
 Randomize |   66 |    261 |   0.575 |   0.494 |   1.624 |     nan |       0.004 |       0.062 |  924.291 |  231.702
 Randomize |   67 |    267 |   0.584 |   0.493 |   1.635 |   0.397 |       0.000 |       0.000 |  921.034 |  215.989
 Randomize |   68 |    308 |   0.620 |   0.485 |   1.644 |   0.366 |       0.000 |       0.000 |  951.942 |  212.845
 Randomize |   69 |    281 |   0.630 |   0.483 |   1.672 |   0.406 |       0.000 |       0.000 |  928.110 |  215.532
 Randomize |   70 |    277 |   0.614 |   0.487 |   1.682 |   0.405 |       0.000 |       0.000 |  906.018 |  230.028
 Randomize |   71 |    279 |   0.627 |   0.484 |   1.625 |     nan |       0.004 |       0.060 |  940.294 |  238.506
 Randomize |   72 |    303 |   0.594 |   0.491 |   1.627 |     nan |       0.003 |       0.057 |  927.439 |  198.995
 Randomize |   73 |    280 |   0.621 |   0.485 |   1.640 |     nan |       0.007 |       0.084 |  906.675 |  211.259
 Randomize |   74 |    273 |   0.612 |   0.487 |   1.646 |     nan |       0.007 |       0.085 |  898.839 |  216.000
 Randomize |   75 |    258 |   0.640 |   0.480 |   1.665 |   0.389 |       0.000 |       0.000 |  912.973 |  202.979
 Randomize |   76 |    291 |   0.694 |   0.461 |   1.655 |   0.400 |       0.000 |       0.000 |  909.148 |  208.321
 Randomize |   77 |    293 |   0.666 |   0.472 |   1.655 |   0.357 |       0.000 |       0.000 |  921.294 |  198.916
 Randomize |   78 |    291 |   0.639 |   0.480 |   1.640 |   0.366 |       0.000 |       0.000 |  916.735 |  200.138
 Randomize |   79 |    262 |   0.580 |   0.494 |   1.636 |   0.320 |       0.000 |       0.000 |  956.496 |  218.832
 Randomize |   80 |    287 |   0.617 |   0.486 |   1.623 |     nan |       0.003 |       0.059 |  909.164 |  206.702
 Randomize |   81 |    287 |   0.641 |   0.480 |   1.619 |   0.341 |       0.000 |       0.000 |  937.526 |  220.126
 Randomize |   82 |    289 |   0.595 |   0.491 |   1.604 |   0.350 |       0.000 |       0.000 |  929.457 |  200.922
 Randomize |   83 |    290 |   0.634 |   0.482 |   1.636 |   0.368 |       0.000 |       0.000 |  902.810 |  206.502
 Randomize |   84 |    290 |   0.610 |   0.488 |   1.678 |   0.365 |       0.000 |       0.000 |  883.814 |  194.948
 Randomize |   85 |    288 |   0.660 |   0.474 |   1.668 |     nan |       0.003 |       0.059 |  916.688 |  192.357
 Randomize |   86 |    266 |   0.602 |   0.490 |   1.621 |   0.338 |       0.000 |       0.000 |  921.805 |  201.610
 Randomize |   87 |    262 |   0.634 |   0.482 |   1.602 |   0.333 |       0.000 |       0.000 |  910.393 |  179.176
 Randomize |   88 |    310 |   0.584 |   0.493 |   1.593 |   0.328 |       0.000 |       0.000 |  934.881 |  189.436
 Randomize |   89 |    276 |   0.641 |   0.480 |   1.666 |   0.332 |       0.000 |       0.000 |  916.822 |  199.711
 Randomize |   90 |    283 |   0.650 |   0.477 |   1.648 |   0.347 |       0.000 |       0.000 |  898.346 |  199.837
 Randomize |   91 |    284 |   0.599 |   0.490 |   1.579 |   0.312 |       0.000 |       0.000 |  946.268 |  182.568
 Randomize |   92 |    271 |   0.579 |   0.494 |   1.623 |   0.338 |       0.000 |       0.000 |  923.498 |  188.880
 Randomize |   93 |    285 |   0.632 |   0.482 |   1.597 |   0.365 |       0.000 |       0.000 |  908.140 |  204.456
 Randomize |   94 |    257 |   0.599 |   0.490 |   1.657 |   0.340 |       0.000 |       0.000 |  924.222 |  194.587
 Randomize |   95 |    291 |   0.598 |   0.490 |   1.569 |   0.298 |       0.000 |       0.000 |  920.196 |  182.953
 Randomize |   96 |    271 |   0.664 |   0.472 |   1.611 |   0.339 |       0.000 |       0.000 |  915.749 |  190.571
 Randomize |   97 |    261 |   0.636 |   0.481 |   1.620 |   0.333 |       0.000 |       0.000 |  908.816 |  190.387
 Randomize |   98 |    312 |   0.593 |   0.491 |   1.617 |   0.315 |       0.000 |       0.000 |  935.442 |  190.426
 Randomize |   99 |    279 |   0.613 |   0.487 |   1.642 |   0.325 |       0.000 |       0.000 |  905.642 |  183.743
 Randomize |  100 |    282 |   0.617 |   0.486 |   1.615 |   0.308 |       0.000 |       0.000 |  899.053 |  202.760
 Randomize |  101 |    303 |   0.644 |   0.479 |   1.611 |   0.317 |       0.000 |       0.000 |  929.759 |  182.705
 Randomize |  102 |    291 |   0.649 |   0.477 |   1.608 |   0.283 |       0.000 |       0.000 |  903.763 |  184.275
 Randomize |  103 |    286 |   0.612 |   0.487 |   1.591 |   0.319 |       0.000 |       0.000 |  892.857 |  184.888
 Randomize |  104 |    283 |   0.640 |   0.480 |   1.640 |   0.306 |       0.000 |       0.000 |  896.201 |  172.675
 Randomize |  105 |    278 |   0.597 |   0.490 |   1.598 |   0.288 |       0.000 |       0.000 |  909.345 |  188.589
 Randomize |  106 |    273 |   0.612 |   0.487 |   1.669 |   0.308 |       0.000 |       0.000 |  905.385 |  173.524
 Randomize |  107 |    266 |   0.617 |   0.486 |   1.624 |   0.293 |       0.000 |       0.000 |  913.564 |  175.393
 Randomize |  108 |    302 |   0.616 |   0.486 |   1.625 |   0.301 |       0.000 |       0.000 |  919.189 |  183.191
 Randomize |  109 |    275 |   0.575 |   0.494 |   1.612 |   0.306 |       0.000 |       0.000 |  918.095 |  179.625
 Randomize |  110 |    296 |   0.605 |   0.489 |   1.662 |   0.301 |       0.000 |       0.000 |  901.047 |  180.555
 Randomize |  111 |    269 |   0.621 |   0.485 |   1.635 |   0.297 |       0.000 |       0.000 |  930.030 |  173.802
 Randomize |  112 |    284 |   0.648 |   0.478 |   1.638 |   0.299 |       0.000 |       0.000 |  923.518 |  175.625
 Randomize |  113 |    288 |   0.628 |   0.483 |   1.602 |   0.285 |       0.000 |       0.000 |  896.781 |  168.860
 Randomize |  114 |    279 |   0.642 |   0.480 |   1.603 |   0.280 |       0.000 |       0.000 |  892.964 |  160.940
 Randomize |  115 |    301 |   0.641 |   0.480 |   1.618 |   0.294 |       0.000 |       0.000 |  901.555 |  174.506
 Randomize |  116 |    291 |   0.591 |   0.492 |   1.604 |   0.298 |       0.000 |       0.000 |  914.918 |  166.872
 Randomize |  117 |    272 |   0.529 |   0.499 |   1.624 |   0.285 |       0.000 |       0.000 |  891.515 |  184.088
 Randomize |  118 |    301 |   0.608 |   0.488 |   1.626 |   0.270 |       0.000 |       0.000 |  927.169 |  178.861
 Randomize |  119 |    284 |   0.542 |   0.498 |   1.601 |   0.283 |       0.000 |       0.000 |  908.419 |  175.484
 Randomize |  120 |    267 |   0.569 |   0.495 |   1.586 |   0.287 |       0.000 |       0.000 |  908.813 |  169.200
 Randomize |  121 |    298 |   0.638 |   0.481 |   1.590 |   0.272 |       0.000 |       0.000 |  927.235 |  181.489
 Randomize |  122 |    282 |   0.663 |   0.473 |   1.642 |   0.290 |       0.000 |       0.000 |  937.262 |  178.703
 Randomize |  123 |    257 |   0.661 |   0.473 |   1.631 |   0.270 |       0.000 |       0.000 |  908.981 |  176.004
 Randomize |  124 |    294 |   0.619 |   0.486 |   1.643 |   0.304 |       0.000 |       0.000 |  906.527 |  161.280
 Randomize |  125 |    272 |   0.658 |   0.474 |   1.619 |   0.274 |       0.000 |       0.000 |  926.327 |  165.041
 Randomize |  126 |    284 |   0.655 |   0.475 |   1.612 |   0.268 |       0.000 |       0.000 |  902.299 |  167.144
 Randomize |  127 |    290 |   0.576 |   0.494 |   1.614 |   0.301 |       0.000 |       0.000 |  905.303 |  173.853
 Randomize |  128 |    282 |   0.617 |   0.486 |   1.621 |   0.283 |       0.000 |       0.000 |  916.060 |  173.717
 Randomize |  129 |    291 |   0.625 |   0.484 |   1.599 |   0.260 |       0.000 |       0.000 |  905.371 |  167.798
 Randomize |  130 |    266 |   0.669 |   0.471 |   1.597 |   0.276 |       0.000 |       0.000 |  889.026 |  168.700
 Randomize |  131 |    282 |   0.589 |   0.492 |   1.590 |   0.266 |       0.000 |       0.000 |  914.589 |  159.565
 Randomize |  132 |    272 |   0.566 |   0.496 |   1.628 |   0.281 |       0.000 |       0.000 |  914.871 |  172.795
 Randomize |  133 |    287 |   0.617 |   0.486 |   1.602 |   0.285 |       0.000 |       0.000 |  901.035 |  165.095
 Randomize |  134 |    327 |   0.612 |   0.487 |   1.613 |   0.264 |       0.000 |       0.000 |  897.505 |  161.523
 Randomize |  135 |    293 |   0.621 |   0.485 |   1.615 |   0.274 |       0.000 |       0.000 |  911.078 |  158.304
 Randomize |  136 |    303 |   0.627 |   0.484 |   1.582 |   0.271 |       0.000 |       0.000 |  908.201 |  162.477
 Randomize |  137 |    282 |   0.642 |   0.479 |   1.584 |   0.276 |       0.000 |       0.000 |  904.606 |  157.267
 Randomize |  138 |    299 |   0.642 |   0.479 |   1.566 |   0.284 |       0.000 |       0.000 |  917.472 |  165.243
 Randomize |  139 |    286 |   0.608 |   0.488 |   1.587 |   0.278 |       0.000 |       0.000 |  901.080 |  159.779
 Randomize |  140 |    285 |   0.582 |   0.493 |   1.571 |   0.277 |       0.000 |       0.000 |  899.351 |  155.794
 Randomize |  141 |    312 |   0.622 |   0.485 |   1.586 |   0.248 |       0.000 |       0.000 |  930.849 |  167.886
 Randomize |  142 |    273 |   0.571 |   0.495 |   1.576 |   0.257 |       0.000 |       0.000 |  897.912 |  159.676
 Randomize |  143 |    299 |   0.659 |   0.474 |   1.596 |   0.265 |       0.000 |       0.000 |  894.070 |  159.258
 Randomize |  144 |    306 |   0.608 |   0.488 |   1.587 |   0.259 |       0.000 |       0.000 |  892.003 |  151.765
 Randomize |  145 |    283 |   0.601 |   0.490 |   1.602 |   0.246 |       0.000 |       0.000 |  903.742 |  156.818
 Randomize |  146 |    283 |   0.580 |   0.494 |   1.584 |   0.260 |       0.000 |       0.000 |  893.689 |  158.285
 Randomize |  147 |    274 |   0.624 |   0.484 |   1.609 |   0.248 |       0.000 |       0.000 |  888.788 |  163.370
 Randomize |  148 |    294 |   0.609 |   0.488 |   1.619 |   0.269 |       0.000 |       0.000 |  911.214 |  149.043
 Randomize |  149 |    293 |   0.642 |   0.480 |   1.598 |   0.257 |       0.000 |       0.000 |  901.341 |  147.774
 Randomize |  150 |    263 |   0.601 |   0.490 |   1.593 |   0.251 |       0.000 |       0.000 |  902.529 |  158.586
 Randomize |  151 |    288 |   0.597 |   0.490 |   1.625 |   0.254 |       0.000 |       0.000 |  903.101 |  158.404
 Randomize |  152 |    280 |   0.618 |   0.486 |   1.586 |   0.245 |       0.000 |       0.000 |  903.546 |  155.338
 Randomize |  153 |    285 |   0.614 |   0.487 |   1.638 |   0.246 |       0.000 |       0.000 |  898.874 |  147.690
 Randomize |  154 |    277 |   0.556 |   0.497 |   1.593 |   0.250 |       0.000 |       0.000 |  913.394 |  144.904
 Randomize |  155 |    268 |   0.690 |   0.462 |   1.618 |   0.245 |       0.000 |       0.000 |  908.280 |  152.332
 Randomize |  156 |    293 |   0.618 |   0.486 |   1.578 |   0.249 |       0.000 |       0.000 |  902.683 |  158.499
 Randomize |  157 |    320 |   0.644 |   0.479 |   1.600 |   0.257 |       0.000 |       0.000 |  897.541 |  145.032
 Randomize |  158 |    307 |   0.606 |   0.489 |   1.602 |   0.247 |       0.000 |       0.000 |  904.215 |  157.075
 Randomize |  159 |    302 |   0.566 |   0.496 |   1.631 |   0.241 |       0.000 |       0.000 |  898.487 |  155.796
 Randomize |  160 |    294 |   0.633 |   0.482 |   1.588 |   0.259 |       0.000 |       0.000 |  908.857 |  146.306
 Randomize |  161 |    296 |   0.625 |   0.484 |   1.585 |   0.252 |       0.000 |       0.000 |  920.365 |  147.393
 Randomize |  162 |    328 |   0.643 |   0.479 |   1.595 |   0.247 |       0.000 |       0.000 |  908.332 |  147.303
 Randomize |  163 |    288 |   0.604 |   0.489 |   1.599 |   0.250 |       0.000 |       0.000 |  907.010 |  156.431
 Randomize |  164 |    278 |   0.629 |   0.483 |   1.600 |   0.264 |       0.000 |       0.000 |  903.047 |  144.900
 Randomize |  165 |    291 |   0.636 |   0.481 |   1.618 |   0.246 |       0.000 |       0.000 |  915.808 |  138.933
 Randomize |  166 |    280 |   0.636 |   0.481 |   1.602 |   0.244 |       0.000 |       0.000 |  894.511 |  142.705
 Randomize |  167 |    279 |   0.659 |   0.474 |   1.578 |   0.249 |       0.000 |       0.000 |  899.344 |  148.005
 Randomize |  168 |    292 |   0.627 |   0.484 |   1.561 |   0.232 |       0.000 |       0.000 |  904.274 |  151.503
 Randomize |  169 |    298 |   0.570 |   0.495 |   1.597 |   0.251 |       0.000 |       0.000 |  911.839 |  143.897
 Randomize |  170 |    306 |   0.647 |   0.478 |   1.603 |   0.254 |       0.000 |       0.000 |  903.477 |  148.034
 Randomize |  171 |    287 |   0.652 |   0.476 |   1.585 |   0.239 |       0.000 |       0.000 |  919.038 |  143.812
 Randomize |  172 |    298 |   0.648 |   0.478 |   1.594 |   0.244 |       0.000 |       0.000 |  893.406 |  153.660
 Randomize |  173 |    292 |   0.579 |   0.494 |   1.562 |   0.242 |       0.000 |       0.000 |  890.805 |  157.041
 Randomize |  174 |    320 |   0.637 |   0.481 |   1.593 |   0.237 |       0.000 |       0.000 |  889.806 |  149.874
 Randomize |  175 |    285 |   0.572 |   0.495 |   1.606 |   0.233 |       0.000 |       0.000 |  905.474 |  149.935
 Randomize |  176 |    295 |   0.644 |   0.479 |   1.605 |   0.239 |       0.000 |       0.000 |  901.356 |  146.511
 Randomize |  177 |    265 |   0.615 |   0.487 |   1.575 |   0.241 |       0.000 |       0.000 |  912.781 |  149.537
 Randomize |  178 |    281 |   0.623 |   0.485 |   1.594 |   0.226 |       0.000 |       0.000 |  902.751 |  153.073
 Randomize |  179 |    313 |   0.601 |   0.490 |   1.588 |   0.229 |       0.000 |       0.000 |  897.281 |  138.935
 Randomize |  180 |    273 |   0.608 |   0.488 |   1.596 |   0.243 |       0.000 |       0.000 |  892.978 |  157.443
 Randomize |  181 |    297 |   0.650 |   0.477 |   1.579 |   0.245 |       0.000 |       0.000 |  911.630 |  147.420
 Randomize |  182 |    293 |   0.608 |   0.488 |   1.610 |   0.249 |       0.000 |       0.000 |  899.481 |  145.376
 Randomize |  183 |    288 |   0.566 |   0.496 |   1.574 |   0.250 |       0.000 |       0.000 |  887.340 |  141.428
 Randomize |  184 |    285 |   0.660 |   0.474 |   1.580 |   0.237 |       0.000 |       0.000 |  884.393 |  154.394
 Randomize |  185 |    267 |   0.640 |   0.480 |   1.565 |   0.227 |       0.000 |       0.000 |  907.184 |  149.660
 Randomize |  186 |    308 |   0.597 |   0.490 |   1.590 |   0.234 |       0.000 |       0.000 |  894.299 |  136.536
 Randomize |  187 |    270 |   0.563 |   0.496 |   1.591 |   0.250 |       0.000 |       0.000 |  917.478 |  143.811
 Randomize |  188 |    296 |   0.568 |   0.495 |   1.586 |   0.216 |       0.000 |       0.000 |  900.084 |  145.200
 Randomize |  189 |    288 |   0.597 |   0.490 |   1.588 |   0.215 |       0.000 |       0.000 |  898.076 |  150.294
 Randomize |  190 |    299 |   0.602 |   0.489 |   1.590 |   0.232 |       0.000 |       0.000 |  884.445 |  152.366
 Randomize |  191 |    274 |   0.573 |   0.495 |   1.591 |   0.228 |       0.000 |       0.000 |  912.672 |  141.269
 Randomize |  192 |    289 |   0.623 |   0.485 |   1.586 |   0.241 |       0.000 |       0.000 |  894.817 |  131.434
 Randomize |  193 |    290 |   0.662 |   0.473 |   1.582 |   0.226 |       0.000 |       0.000 |  898.128 |  135.515
 Randomize |  194 |    282 |   0.645 |   0.478 |   1.607 |   0.228 |       0.000 |       0.000 |  895.947 |  144.284
 Randomize |  195 |    282 |   0.621 |   0.485 |   1.563 |   0.239 |       0.000 |       0.000 |  909.872 |  146.004
 Randomize |  196 |    301 |   0.581 |   0.493 |   1.602 |   0.222 |       0.000 |       0.000 |  890.120 |  143.141
 Randomize |  197 |    292 |   0.582 |   0.493 |   1.589 |   0.246 |       0.000 |       0.000 |  883.846 |  137.001
 Randomize |  198 |    280 |   0.579 |   0.494 |   1.555 |   0.227 |       0.000 |       0.000 |  902.929 |  141.240
 Randomize |  199 |    288 |   0.597 |   0.490 |   1.573 |   0.230 |       0.000 |       0.000 |  897.441 |  145.599
