Experiment Results - 20250730_125745
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 2000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
 Randomize |  124 |    307 |   0.629 |   0.483 |   1.606 |   0.280 |       0.000 |       0.000 |  610.316 |   20.499
 Randomize |  125 |    277 |   0.675 |   0.468 |   1.631 |   0.288 |       0.000 |       0.000 |  606.834 |   21.204
 Randomize |  126 |    294 |   0.656 |   0.475 |   1.584 |   0.266 |       0.000 |       0.000 |  606.279 |   21.183
 Randomize |  127 |    298 |   0.587 |   0.492 |   1.595 |   0.277 |       0.000 |       0.000 |  608.879 |   21.410
 Randomize |  128 |    289 |   0.606 |   0.489 |   1.625 |   0.266 |       0.000 |       0.000 |  607.827 |   21.635
 Randomize |  129 |    298 |   0.624 |   0.484 |   1.603 |   0.277 |       0.000 |       0.000 |  608.711 |   22.344
 Randomize |  130 |    286 |   0.654 |   0.476 |   1.593 |   0.267 |       0.000 |       0.000 |  608.182 |   22.790
 Randomize |  131 |    291 |   0.595 |   0.491 |   1.571 |   0.269 |       0.000 |       0.000 |  606.395 |   20.874
 Randomize |  132 |    284 |   0.602 |   0.489 |   1.599 |   0.292 |       0.000 |       0.000 |  607.648 |   21.268
 Randomize |  133 |    289 |   0.585 |   0.493 |   1.606 |   0.269 |       0.000 |       0.000 |  607.156 |   22.486
 Randomize |  134 |    343 |   0.601 |   0.490 |   1.608 |   0.284 |       0.000 |       0.000 |  606.574 |   20.535
 Randomize |  135 |    308 |   0.610 |   0.488 |   1.581 |   0.271 |       0.000 |       0.000 |  607.107 |   22.075
 Randomize |  136 |    315 |   0.629 |   0.483 |   1.588 |   0.281 |       0.000 |       0.000 |  606.629 |   22.696
 Randomize |  137 |    299 |   0.632 |   0.482 |   1.581 |   0.263 |       0.000 |       0.000 |  608.104 |   21.506
 Randomize |  138 |    310 |   0.629 |   0.483 |   1.567 |   0.276 |       0.000 |       0.000 |  605.916 |   21.745
 Randomize |  139 |    305 |   0.607 |   0.489 |   1.597 |   0.279 |       0.000 |       0.000 |  606.695 |   22.545
 Randomize |  140 |    298 |   0.597 |   0.490 |   1.576 |   0.263 |       0.000 |       0.000 |  608.020 |   19.206
 Randomize |  141 |    314 |   0.611 |   0.487 |   1.570 |   0.253 |       0.000 |       0.000 |  607.331 |   19.133
 Randomize |  142 |    283 |   0.572 |   0.495 |   1.585 |   0.256 |       0.000 |       0.000 |  607.463 |   20.818
 Randomize |  143 |    317 |   0.659 |   0.474 |   1.568 |   0.263 |       0.000 |       0.000 |  608.669 |   20.691
 Randomize |  144 |    327 |   0.642 |   0.479 |   1.596 |   0.271 |       0.000 |       0.000 |  607.138 |   19.451
 Randomize |  145 |    296 |   0.598 |   0.490 |   1.614 |   0.238 |       0.000 |       0.000 |  608.936 |   21.896
 Randomize |  146 |    297 |   0.593 |   0.491 |   1.584 |   0.236 |       0.000 |       0.000 |  606.468 |   21.643
 Randomize |  147 |    287 |   0.610 |   0.488 |   1.578 |   0.256 |       0.000 |       0.000 |  605.767 |   19.952
 Randomize |  148 |    304 |   0.579 |   0.494 |   1.606 |   0.250 |       0.000 |       0.000 |  605.076 |   21.376
 Randomize |  149 |    304 |   0.625 |   0.484 |   1.581 |   0.242 |       0.000 |       0.000 |  604.316 |   21.589
 Randomize |  150 |    281 |   0.591 |   0.492 |   1.577 |   0.240 |       0.000 |       0.000 |  605.260 |   20.341
 Randomize |  151 |    293 |   0.611 |   0.488 |   1.628 |   0.252 |       0.000 |       0.000 |  607.474 |   21.127
 Randomize |  152 |    298 |   0.634 |   0.482 |   1.553 |   0.241 |       0.000 |       0.000 |  606.708 |   21.191
 Randomize |  153 |    297 |   0.626 |   0.484 |   1.604 |   0.241 |       0.000 |       0.000 |  606.519 |   21.162
 Randomize |  154 |    285 |   0.575 |   0.494 |   1.587 |   0.239 |       0.000 |       0.000 |  607.025 |   21.602
 Randomize |  155 |    268 |   0.679 |   0.467 |   1.591 |   0.256 |       0.000 |       0.000 |  604.907 |   20.105
 Randomize |  156 |    305 |   0.646 |   0.478 |   1.586 |   0.246 |       0.000 |       0.000 |  605.262 |   20.166
 Randomize |  157 |    334 |   0.644 |   0.479 |   1.599 |   0.239 |       0.000 |       0.000 |  605.368 |   21.243
 Randomize |  158 |    315 |   0.590 |   0.492 |   1.595 |   0.238 |       0.000 |       0.000 |  606.810 |   19.776
 Randomize |  159 |    324 |   0.577 |   0.494 |   1.606 |   0.246 |       0.000 |       0.000 |  604.497 |   21.037
 Randomize |  160 |    309 |   0.618 |   0.486 |   1.598 |   0.246 |       0.000 |       0.000 |  605.172 |   20.236
 Randomize |  161 |    291 |   0.625 |   0.484 |   1.574 |   0.233 |       0.000 |       0.000 |  604.952 |   20.120
 Randomize |  162 |    344 |   0.642 |   0.479 |   1.600 |   0.232 |       0.000 |       0.000 |  604.945 |   21.327
 Randomize |  163 |    309 |   0.612 |   0.487 |   1.571 |   0.238 |       0.000 |       0.000 |  606.392 |   21.837
 Randomize |  164 |    300 |   0.633 |   0.482 |   1.593 |   0.251 |       0.000 |       0.000 |  604.083 |   19.971
 Randomize |  165 |    299 |   0.625 |   0.484 |   1.581 |   0.247 |       0.000 |       0.000 |  604.809 |   22.232
 Randomize |  166 |    298 |   0.607 |   0.488 |   1.602 |   0.248 |       0.000 |       0.000 |  605.336 |   23.187
 Randomize |  167 |    287 |   0.672 |   0.469 |   1.571 |   0.252 |       0.000 |       0.000 |  607.296 |   21.222
 Randomize |  168 |    294 |   0.616 |   0.486 |   1.555 |   0.234 |       0.000 |       0.000 |  604.466 |   21.528
 Randomize |  169 |    310 |   0.577 |   0.494 |   1.573 |   0.239 |       0.000 |       0.000 |  604.106 |   20.494
 Randomize |  170 |    316 |   0.646 |   0.478 |   1.596 |   0.241 |       0.000 |       0.000 |  607.497 |   20.491
 Randomize |  171 |    297 |   0.646 |   0.478 |   1.590 |   0.257 |       0.000 |       0.000 |  605.044 |   20.096
 Randomize |  172 |    304 |   0.641 |   0.480 |   1.569 |   0.229 |       0.000 |       0.000 |  606.688 |   20.344
 Randomize |  173 |    312 |   0.599 |   0.490 |   1.546 |   0.248 |       0.000 |       0.000 |  605.529 |   21.125
 Randomize |  174 |    330 |   0.615 |   0.487 |   1.576 |   0.234 |       0.000 |       0.000 |  607.039 |   21.149
 Randomize |  175 |    297 |   0.576 |   0.494 |   1.568 |   0.220 |       0.000 |       0.000 |  603.108 |   21.250
 Randomize |  176 |    304 |   0.641 |   0.480 |   1.600 |   0.234 |       0.000 |       0.000 |  607.224 |   22.063
 Randomize |  177 |    289 |   0.623 |   0.485 |   1.583 |   0.225 |       0.000 |       0.000 |  605.166 |   21.556
 Randomize |  178 |    297 |   0.623 |   0.485 |   1.576 |   0.230 |       0.000 |       0.000 |  604.306 |   19.745
 Randomize |  179 |    324 |   0.611 |   0.487 |   1.612 |   0.216 |       0.000 |       0.000 |  604.731 |   21.841
 Randomize |  180 |    294 |   0.609 |   0.488 |   1.582 |   0.224 |       0.000 |       0.000 |  604.704 |   23.331
 Randomize |  181 |    306 |   0.654 |   0.476 |   1.571 |   0.232 |       0.000 |       0.000 |  604.131 |   20.178
 Randomize |  182 |    296 |   0.618 |   0.486 |   1.625 |   0.254 |       0.000 |       0.000 |  603.865 |   20.602
 Randomize |  183 |    301 |   0.575 |   0.494 |   1.567 |   0.249 |       0.000 |       0.000 |  604.698 |   20.188
 Randomize |  184 |    304 |   0.664 |   0.472 |   1.571 |   0.222 |       0.000 |       0.000 |  606.138 |   20.105
 Randomize |  185 |    279 |   0.659 |   0.474 |   1.578 |   0.234 |       0.000 |       0.000 |  606.713 |   19.727
 Randomize |  186 |    321 |   0.611 |   0.488 |   1.563 |   0.230 |       0.000 |       0.000 |  603.735 |   21.381
 Randomize |  187 |    271 |   0.587 |   0.492 |   1.580 |   0.241 |       0.000 |       0.000 |  604.926 |   22.272
 Randomize |  188 |    300 |   0.580 |   0.494 |   1.581 |   0.226 |       0.000 |       0.000 |  605.197 |   20.238
 Randomize |  189 |    291 |   0.581 |   0.493 |   1.564 |   0.211 |       0.000 |       0.000 |  606.289 |   21.051
 Randomize |  190 |    309 |   0.583 |   0.493 |   1.587 |   0.239 |       0.000 |       0.000 |  603.618 |   20.791
 Randomize |  191 |    282 |   0.557 |   0.497 |   1.580 |   0.234 |       0.000 |       0.000 |  605.099 |   19.103
 Randomize |  192 |    305 |   0.603 |   0.489 |   1.582 |   0.225 |       0.000 |       0.000 |  604.925 |   21.551
 Randomize |  193 |    307 |   0.678 |   0.467 |   1.569 |   0.207 |       0.000 |       0.000 |  604.805 |   21.555
 Randomize |  194 |    297 |   0.626 |   0.484 |   1.587 |   0.214 |       0.000 |       0.000 |  605.101 |   21.803
 Randomize |  195 |    297 |   0.623 |   0.485 |   1.563 |   0.230 |       0.000 |       0.000 |  605.222 |   20.041
 Randomize |  196 |    318 |   0.588 |   0.492 |   1.591 |   0.226 |       0.000 |       0.000 |  603.692 |   21.396
 Randomize |  197 |    306 |   0.598 |   0.490 |   1.578 |   0.227 |       0.000 |       0.000 |  606.552 |   20.942
 Randomize |  198 |    291 |   0.591 |   0.492 |   1.573 |   0.214 |       0.000 |       0.000 |  606.577 |   21.670
 Randomize |  199 |    297 |   0.582 |   0.493 |   1.554 |   0.226 |       0.000 |       0.000 |  605.737 |   22.367
