Experiment Results - 20250818_210438
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
 Randomize |  156 |    524 |   0.622 |   0.485 |   1.423 |   0.180 |       0.000 |       0.000 |  500.248 |   18.984
 Randomize |  157 |    527 |   0.611 |   0.488 |   1.411 |   0.189 |       0.000 |       0.000 |  501.383 |   19.022
 Randomize |  158 |    502 |   0.584 |   0.493 |   1.413 |   0.172 |       0.000 |       0.000 |  501.376 |   18.666
 Randomize |  159 |    532 |   0.579 |   0.494 |   1.412 |   0.183 |       0.000 |       0.000 |  500.489 |   18.794
 Randomize |  160 |    488 |   0.611 |   0.488 |   1.407 |   0.177 |       0.000 |       0.000 |  499.682 |   19.296
 Randomize |  161 |    491 |   0.578 |   0.494 |   1.416 |   0.176 |       0.000 |       0.000 |  501.921 |   19.526
 Randomize |  162 |    529 |   0.595 |   0.491 |   1.414 |   0.180 |       0.000 |       0.000 |  501.386 |   18.264
 Randomize |  163 |    486 |   0.628 |   0.483 |   1.425 |   0.184 |       0.000 |       0.000 |  500.340 |   18.109
 Randomize |  164 |    486 |   0.601 |   0.490 |   1.407 |   0.184 |       0.000 |       0.000 |  499.504 |   18.503
 Randomize |  165 |    495 |   0.624 |   0.484 |   1.412 |   0.186 |       0.000 |       0.000 |  502.297 |   18.984
 Randomize |  166 |    501 |   0.615 |   0.487 |   1.411 |   0.174 |       0.000 |       0.000 |  501.559 |   19.147
 Randomize |  167 |    507 |   0.615 |   0.487 |   1.410 |   0.177 |       0.000 |       0.000 |  500.890 |   17.797
 Randomize |  168 |    490 |   0.600 |   0.490 |   1.417 |   0.172 |       0.000 |       0.000 |  502.157 |   17.801
 Randomize |  169 |    504 |   0.597 |   0.490 |   1.411 |   0.173 |       0.000 |       0.000 |  501.228 |   18.447
 Randomize |  170 |    485 |   0.637 |   0.481 |   1.420 |   0.169 |       0.000 |       0.000 |  501.715 |   18.874
 Randomize |  171 |    503 |   0.642 |   0.479 |   1.406 |   0.182 |       0.000 |       0.000 |  502.596 |   18.381
 Randomize |  172 |    491 |   0.613 |   0.487 |   1.423 |   0.181 |       0.000 |       0.000 |  500.811 |   18.568
 Randomize |  173 |    502 |   0.564 |   0.496 |   1.415 |   0.162 |       0.000 |       0.000 |  502.239 |   18.896
 Randomize |  174 |    526 |   0.606 |   0.489 |   1.411 |   0.178 |       0.000 |       0.000 |  500.971 |   19.246
 Randomize |  175 |    478 |   0.573 |   0.495 |   1.407 |   0.176 |       0.000 |       0.000 |  502.483 |   18.386
 Randomize |  176 |    500 |   0.624 |   0.484 |   1.418 |   0.170 |       0.000 |       0.000 |  500.638 |   18.268
 Randomize |  177 |    507 |   0.604 |   0.489 |   1.423 |   0.170 |       0.000 |       0.000 |  500.748 |   18.416
 Randomize |  178 |    510 |   0.639 |   0.480 |   1.422 |   0.176 |       0.000 |       0.000 |  501.484 |   19.166
 Randomize |  179 |    516 |   0.579 |   0.494 |   1.417 |   0.167 |       0.000 |       0.000 |  501.089 |   19.620
 Randomize |  180 |    492 |   0.591 |   0.492 |   1.409 |   0.171 |       0.000 |       0.000 |  501.608 |   18.418
 Randomize |  181 |    496 |   0.603 |   0.489 |   1.403 |   0.170 |       0.000 |       0.000 |  501.304 |   19.343
 Randomize |  182 |    484 |   0.589 |   0.492 |   1.419 |   0.176 |       0.000 |       0.000 |  502.242 |   17.441
 Randomize |  183 |    505 |   0.570 |   0.495 |   1.403 |   0.172 |       0.000 |       0.000 |  500.002 |   18.656
 Randomize |  184 |    502 |   0.635 |   0.481 |   1.406 |   0.171 |       0.000 |       0.000 |  501.821 |   19.152
 Randomize |  185 |    475 |   0.655 |   0.475 |   1.419 |   0.173 |       0.000 |       0.000 |  501.720 |   19.020
 Randomize |  186 |    520 |   0.612 |   0.487 |   1.408 |   0.169 |       0.000 |       0.000 |  501.865 |   17.916
 Randomize |  187 |    472 |   0.591 |   0.492 |   1.416 |   0.168 |       0.000 |       0.000 |  501.792 |   17.977
 Randomize |  188 |    520 |   0.560 |   0.496 |   1.408 |   0.162 |       0.000 |       0.000 |  500.915 |   18.269
 Randomize |  189 |    493 |   0.584 |   0.493 |   1.417 |   0.168 |       0.000 |       0.000 |  501.195 |   18.279
 Randomize |  190 |    514 |   0.593 |   0.491 |   1.417 |   0.174 |       0.000 |       0.000 |  501.152 |   17.553
 Randomize |  191 |    490 |   0.563 |   0.496 |   1.426 |   0.170 |       0.000 |       0.000 |  501.980 |   18.362
 Randomize |  192 |    510 |   0.575 |   0.494 |   1.417 |   0.161 |       0.000 |       0.000 |  500.051 |   19.128
 Randomize |  193 |    493 |   0.633 |   0.482 |   1.415 |   0.160 |       0.000 |       0.000 |  501.669 |   18.432
 Randomize |  194 |    484 |   0.603 |   0.489 |   1.408 |   0.163 |       0.000 |       0.000 |  499.539 |   18.227
 Randomize |  195 |    505 |   0.650 |   0.477 |   1.411 |   0.171 |       0.000 |       0.000 |  501.392 |   18.530
 Randomize |  196 |    523 |   0.595 |   0.491 |   1.421 |   0.165 |       0.000 |       0.000 |  499.593 |   18.747
 Randomize |  197 |    501 |   0.591 |   0.492 |   1.410 |   0.172 |       0.000 |       0.000 |  499.533 |   18.947
 Randomize |  198 |    480 |   0.604 |   0.489 |   1.406 |   0.160 |       0.000 |       0.000 |  502.490 |   18.497
 Randomize |  199 |    512 |   0.586 |   0.493 |   1.417 |   0.163 |       0.000 |       0.000 |  502.225 |   18.949
