Experiment Results - 20250730_170927
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 2000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
 Randomize |  132 |    375 |   0.600 |   0.490 |   1.439 |   0.187 |       0.000 |       0.000 |  756.011 |   22.762
 Randomize |  133 |    401 |   0.594 |   0.491 |   1.437 |   0.183 |       0.000 |       0.000 |  758.092 |   22.167
 Randomize |  134 |    408 |   0.554 |   0.497 |   1.438 |   0.192 |       0.000 |       0.000 |  756.105 |   21.650
 Randomize |  135 |    377 |   0.613 |   0.487 |   1.425 |   0.186 |       0.000 |       0.000 |  754.971 |   21.146
 Randomize |  136 |    374 |   0.567 |   0.496 |   1.426 |   0.180 |       0.000 |       0.000 |  756.709 |   20.146
 Randomize |  137 |    369 |   0.618 |   0.486 |   1.441 |   0.190 |       0.000 |       0.000 |  757.756 |   22.099
 Randomize |  138 |    383 |   0.621 |   0.485 |   1.429 |   0.182 |       0.000 |       0.000 |  757.979 |   21.734
 Randomize |  139 |    370 |   0.597 |   0.490 |   1.442 |   0.189 |       0.000 |       0.000 |  757.146 |   20.668
 Randomize |  140 |    376 |   0.636 |   0.481 |   1.429 |   0.179 |       0.000 |       0.000 |  755.441 |   21.540
 Randomize |  141 |    365 |   0.589 |   0.492 |   1.435 |   0.179 |       0.000 |       0.000 |  757.942 |   20.612
 Randomize |  142 |    361 |   0.582 |   0.493 |   1.443 |   0.182 |       0.000 |       0.000 |  755.072 |   21.580
 Randomize |  143 |    387 |   0.641 |   0.480 |   1.438 |   0.171 |       0.000 |       0.000 |  759.341 |   21.023
 Randomize |  144 |    402 |   0.619 |   0.486 |   1.417 |   0.185 |       0.000 |       0.000 |  755.080 |   21.559
 Randomize |  145 |    347 |   0.599 |   0.490 |   1.449 |   0.184 |       0.000 |       0.000 |  755.582 |   21.672
 Randomize |  146 |    395 |   0.587 |   0.492 |   1.425 |   0.173 |       0.000 |       0.000 |  757.747 |   22.119
 Randomize |  147 |    357 |   0.622 |   0.485 |   1.423 |   0.175 |       0.000 |       0.000 |  756.549 |   20.112
 Randomize |  148 |    397 |   0.589 |   0.492 |   1.439 |   0.173 |       0.000 |       0.000 |  757.479 |   21.302
 Randomize |  149 |    391 |   0.632 |   0.482 |   1.430 |   0.178 |       0.000 |       0.000 |  757.946 |   21.263
 Randomize |  150 |    347 |   0.608 |   0.488 |   1.429 |   0.171 |       0.000 |       0.000 |  756.150 |   23.419
 Randomize |  151 |    374 |   0.596 |   0.491 |   1.430 |   0.182 |       0.000 |       0.000 |  757.214 |   21.618
 Randomize |  152 |    381 |   0.601 |   0.490 |   1.426 |   0.163 |       0.000 |       0.000 |  755.829 |   22.693
 Randomize |  153 |    392 |   0.610 |   0.488 |   1.433 |   0.178 |       0.000 |       0.000 |  757.064 |   23.485
 Randomize |  154 |    387 |   0.612 |   0.487 |   1.432 |   0.173 |       0.000 |       0.000 |  756.256 |   21.186
 Randomize |  155 |    355 |   0.628 |   0.483 |   1.425 |   0.173 |       0.000 |       0.000 |  757.149 |   21.463
 Randomize |  156 |    390 |   0.613 |   0.487 |   1.420 |   0.184 |       0.000 |       0.000 |  755.323 |   20.627
 Randomize |  157 |    393 |   0.606 |   0.489 |   1.431 |   0.172 |       0.000 |       0.000 |  757.168 |   21.567
 Randomize |  158 |    378 |   0.566 |   0.496 |   1.432 |   0.167 |       0.000 |       0.000 |  756.577 |   21.508
 Randomize |  159 |    399 |   0.576 |   0.494 |   1.429 |   0.175 |       0.000 |       0.000 |  758.203 |   21.237
 Randomize |  160 |    349 |   0.607 |   0.488 |   1.426 |   0.170 |       0.000 |       0.000 |  758.585 |   21.180
 Randomize |  161 |    358 |   0.581 |   0.493 |   1.427 |   0.173 |       0.000 |       0.000 |  757.804 |   20.891
 Randomize |  162 |    398 |   0.601 |   0.490 |   1.438 |   0.171 |       0.000 |       0.000 |  756.834 |   21.194
 Randomize |  163 |    365 |   0.636 |   0.481 |   1.439 |   0.174 |       0.000 |       0.000 |  757.052 |   22.087
 Randomize |  164 |    370 |   0.616 |   0.486 |   1.458 |   0.174 |       0.000 |       0.000 |  757.270 |   21.767
 Randomize |  165 |    380 |   0.637 |   0.481 |   1.431 |   0.162 |       0.000 |       0.000 |  756.466 |   22.108
 Randomize |  166 |    389 |   0.607 |   0.488 |   1.449 |   0.165 |       0.000 |       0.000 |  757.319 |   21.892
 Randomize |  167 |    363 |   0.628 |   0.483 |   1.430 |   0.171 |       0.000 |       0.000 |  757.636 |   21.916
 Randomize |  168 |    376 |   0.604 |   0.489 |   1.427 |   0.161 |       0.000 |       0.000 |  755.875 |   22.040
 Randomize |  169 |    379 |   0.578 |   0.494 |   1.434 |   0.175 |       0.000 |       0.000 |  756.992 |   21.543
 Randomize |  170 |    383 |   0.661 |   0.474 |   1.432 |   0.172 |       0.000 |       0.000 |  758.770 |   20.823
 Randomize |  171 |    383 |   0.666 |   0.472 |   1.421 |   0.163 |       0.000 |       0.000 |  755.977 |   21.089
 Randomize |  172 |    372 |   0.605 |   0.489 |   1.430 |   0.172 |       0.000 |       0.000 |  757.126 |   21.741
 Randomize |  173 |    367 |   0.575 |   0.494 |   1.424 |   0.161 |       0.000 |       0.000 |  756.384 |   21.026
 Randomize |  174 |    406 |   0.606 |   0.489 |   1.432 |   0.167 |       0.000 |       0.000 |  758.633 |   22.020
 Randomize |  175 |    356 |   0.570 |   0.495 |   1.427 |   0.168 |       0.000 |       0.000 |  756.584 |   19.641
 Randomize |  176 |    380 |   0.621 |   0.485 |   1.436 |   0.156 |       0.000 |       0.000 |  757.768 |   22.016
 Randomize |  177 |    370 |   0.635 |   0.481 |   1.438 |   0.159 |       0.000 |       0.000 |  755.789 |   20.788
 Randomize |  178 |    404 |   0.661 |   0.473 |   1.438 |   0.166 |       0.000 |       0.000 |  756.606 |   21.294
 Randomize |  179 |    379 |   0.578 |   0.494 |   1.451 |   0.155 |       0.000 |       0.000 |  758.026 |   21.256
 Randomize |  180 |    377 |   0.615 |   0.487 |   1.419 |   0.165 |       0.000 |       0.000 |  757.191 |   21.247
 Randomize |  181 |    378 |   0.616 |   0.486 |   1.430 |   0.165 |       0.000 |       0.000 |  755.772 |   22.591
 Randomize |  182 |    374 |   0.583 |   0.493 |   1.442 |   0.173 |       0.000 |       0.000 |  759.561 |   20.819
 Randomize |  183 |    384 |   0.557 |   0.497 |   1.416 |   0.160 |       0.000 |       0.000 |  758.117 |   20.438
 Randomize |  184 |    378 |   0.638 |   0.481 |   1.421 |   0.161 |       0.000 |       0.000 |  757.362 |   20.847
 Randomize |  185 |    357 |   0.627 |   0.483 |   1.438 |   0.161 |       0.000 |       0.000 |  755.283 |   21.502
 Randomize |  186 |    390 |   0.592 |   0.491 |   1.417 |   0.151 |       0.000 |       0.000 |  758.077 |   21.829
 Randomize |  187 |    348 |   0.592 |   0.491 |   1.442 |   0.168 |       0.000 |       0.000 |  755.816 |   22.198
 Randomize |  188 |    382 |   0.552 |   0.497 |   1.423 |   0.156 |       0.000 |       0.000 |  757.513 |   22.435
 Randomize |  189 |    377 |   0.592 |   0.492 |   1.432 |   0.160 |       0.000 |       0.000 |  758.066 |   22.816
 Randomize |  190 |    383 |   0.593 |   0.491 |   1.426 |   0.154 |       0.000 |       0.000 |  755.078 |   21.078
 Randomize |  191 |    373 |   0.566 |   0.496 |   1.430 |   0.165 |       0.000 |       0.000 |  757.185 |   21.340
 Randomize |  192 |    378 |   0.601 |   0.490 |   1.425 |   0.160 |       0.000 |       0.000 |  755.524 |   21.728
 Randomize |  193 |    382 |   0.605 |   0.489 |   1.449 |   0.153 |       0.000 |       0.000 |  756.733 |   20.824
 Randomize |  194 |    383 |   0.587 |   0.492 |   1.426 |   0.158 |       0.000 |       0.000 |  754.775 |   21.901
 Randomize |  195 |    364 |   0.662 |   0.473 |   1.411 |   0.163 |       0.000 |       0.000 |  757.541 |   21.590
 Randomize |  196 |    386 |   0.588 |   0.492 |   1.428 |   0.159 |       0.000 |       0.000 |  757.642 |   22.489
 Randomize |  197 |    385 |   0.587 |   0.492 |   1.436 |   0.167 |       0.000 |       0.000 |  757.475 |   22.193
 Randomize |  198 |    368 |   0.584 |   0.493 |   1.428 |   0.154 |       0.000 |       0.000 |  757.141 |   19.447
 Randomize |  199 |    394 |   0.589 |   0.492 |   1.430 |   0.154 |       0.000 |       0.000 |  755.563 |   22.835
