method,n_online,run_id,t,is_covered,length,is_inf,cal_size,selected_total
upper,50,4,33,1,1.3980792068945624,0,974.5,39
upper,50,4,34,1,1.2574780566556716,0,943.0,39
upper,50,4,35,1,1.2574780566556716,0,906.0,39
upper,50,4,36,0,1.1977419363437964,0,814.0,39
upper,50,4,37,0,1.2574780566556711,0,717.5,39
upper,50,4,38,1,1.2574780566556711,0,562.5,39
upper,50,5,0,1,inf,1,0.0,39
upper,50,5,1,1,inf,1,2.0,39
upper,50,5,2,1,inf,1,6.0,39
upper,50,5,3,1,inf,1,24.0,39
upper,50,5,4,1,inf,1,120.0,39
upper,50,5,5,1,inf,1,720.0,39
upper,50,5,6,1,3.6658213399979918,0,1001.0,39
upper,50,5,7,1,3.665821339997991,0,1001.0,39
upper,50,5,8,1,3.1936171279070575,0,1001.0,39
upper,50,5,9,1,3.1936171279070575,0,1001.0,39
upper,50,5,10,1,3.193617127907058,0,1001.0,39
upper,50,5,11,1,1.889752090014233,0,1001.0,39
upper,50,5,12,1,1.889752090014233,0,1001.0,39
upper,50,5,13,1,1.8897520900142333,0,1001.0,39
upper,50,5,14,1,1.8897520900142333,0,1001.0,39
upper,50,5,15,0,1.6744056124402693,0,1001.0,39
upper,50,5,16,1,1.889752090014233,0,1001.0,39
upper,50,5,17,0,1.6744056124402693,0,1001.0,39
upper,50,5,18,1,1.8897520900142328,0,1001.0,39
upper,50,5,19,1,1.6744056124402693,0,1001.0,39
upper,50,5,20,1,1.6191590827068212,0,1001.0,39
upper,50,5,21,1,1.6191590827068212,0,1001.0,39
upper,50,5,22,1,1.3504005205344374,0,1001.0,39
upper,50,5,23,1,1.3504005205344374,0,1001.0,39
upper,50,5,24,0,1.3504005205344376,0,1001.0,39
upper,50,5,25,0,1.6191590827068214,0,1001.0,39
upper,50,5,26,1,1.6744056124402693,0,1001.0,39
upper,50,5,27,0,1.6191590827068212,0,1001.0,39
upper,50,5,28,0,1.6191590827068212,0,1001.0,39
upper,50,5,29,1,1.6317448467538471,0,1001.0,39
upper,50,5,30,1,1.6317448467538473,0,1000.5,39
upper,50,5,31,1,1.6191590827068212,0,998.0,39
upper,50,5,32,1,1.6191590827068212,0,998.0,39
upper,50,5,33,1,1.6191590827068212,0,966.5,39
upper,50,5,34,1,1.3504005205344374,0,942.0,39
upper,50,5,35,1,1.2706459813266036,0,907.0,39
upper,50,5,36,1,1.2706459813266036,0,831.0,39
upper,50,5,37,1,1.1093964849397695,0,701.0,39
upper,50,5,38,1,1.1167129806144132,0,595.0,39
upper,50,3,0,1,inf,1,0.0,39
upper,50,3,1,1,inf,1,2.0,39
upper,50,3,2,1,inf,1,6.0,39
upper,50,3,3,1,inf,1,24.0,39
upper,50,3,4,1,inf,1,120.0,39
upper,50,3,5,1,inf,1,720.0,39
upper,50,3,6,1,2.9785296417294584,0,1001.0,39
upper,50,3,7,1,2.9785296417294584,0,1001.0,39
upper,50,3,8,1,2.978529641729458,0,1001.0,39
upper,50,3,9,1,2.7566743318055797,0,1001.0,39
upper,50,3,10,1,1.0071742319966912,0,1001.0,39
upper,50,3,11,0,1.0071742319966908,0,1001.0,39
upper,50,3,12,1,2.2652662794131966,0,1001.0,39
upper,50,3,13,1,1.0071742319966912,0,1001.0,39
upper,50,3,14,0,1.0071742319966912,0,1001.0,39
upper,50,3,15,0,2.2652662794131966,0,1001.0,39
upper,50,3,16,1,2.2652662794131966,0,1001.0,39
upper,50,3,17,1,2.265266279413197,0,1001.0,39
upper,50,3,18,1,2.042481250680407,0,1001.0,39
upper,50,3,19,1,2.042481250680407,0,1001.0,39
upper,50,3,20,1,1.77461558770276,0,1001.0,39
upper,50,3,21,1,2.0424812506804075,0,1001.0,39
upper,50,3,22,1,1.77461558770276,0,1001.0,39
upper,50,3,23,1,1.3260743449520493,0,1001.0,39
upper,50,3,24,0,1.3260743449520493,0,1001.0,39
upper,50,3,25,0,1.7746155877027603,0,1001.0,39
upper,50,3,26,1,1.77461558770276,0,1001.0,39
upper,50,3,27,1,1.77461558770276,0,1001.0,39
upper,50,3,28,1,1.5688793993961145,0,1001.0,39
upper,50,3,29,0,1.77461558770276,0,1001.0,39
upper,50,3,30,1,1.5688793993961143,0,1001.0,39
upper,50,3,31,1,1.77461558770276,0,1001.0,39
upper,50,3,32,0,1.5688793993961148,0,1000.5,39
upper,50,3,33,0,1.77461558770276,0,1000.5,39
upper,50,3,34,1,1.77461558770276,0,990.0,39
upper,50,3,35,1,1.77461558770276,0,988.5,39
upper,50,3,36,1,1.77461558770276,0,940.5,39
upper,50,3,37,0,1.6865327882787218,0,830.0,39
upper,50,3,38,1,1.6878053128910082,0,692.0,39
upper,50,2,0,1,inf,1,0.0,40
upper,50,2,1,1,inf,1,2.0,40
upper,50,2,2,1,inf,1,6.0,40
upper,50,2,3,1,inf,1,24.0,40
upper,50,2,4,1,inf,1,120.0,40
upper,50,2,5,1,inf,1,720.0,40
upper,50,2,6,1,2.792541597857302,0,1001.0,40
upper,50,2,7,1,2.792541597857302,0,1001.0,40
upper,50,2,8,1,2.792541597857302,0,1001.0,40
upper,50,2,9,0,2.087779996447093,0,1001.0,40
upper,50,2,10,1,2.792541597857302,0,1001.0,40
upper,50,2,11,1,2.7925415978573023,0,1001.0,40
upper,50,2,12,1,2.087779996447093,0,1001.0,40
upper,50,2,13,1,1.7512292941300815,0,1001.0,40
upper,50,2,14,1,1.7512292941300815,0,1001.0,40
upper,50,2,15,1,1.7512292941300815,0,1001.0,40
upper,50,2,16,1,1.7512292941300815,0,1001.0,40
upper,50,2,17,1,1.3721577513025864,0,1001.0,40
upper,50,2,18,1,1.3721577513025864,0,1001.0,40
upper,50,2,19,1,1.1987295576691426,0,1001.0,40
upper,50,2,20,1,1.0930653429976385,0,1001.0,40
upper,50,2,21,0,1.0930653429976385,0,1001.0,40
upper,50,2,22,1,1.1987295576691428,0,1001.0,40
upper,50,2,23,1,1.0930653429976385,0,1001.0,40
upper,50,2,24,1,1.0930653429976385,0,1001.0,40
upper,50,2,25,1,1.1987295576691426,0,1001.0,40
upper,50,2,26,0,1.093065342997638,0,1001.0,40
upper,50,2,27,1,1.0930653429976385,0,1001.0,40
upper,50,2,28,1,1.0930653429976382,0,1001.0,40
upper,50,2,29,1,1.0392806442505917,0,1001.0,40
upper,50,2,30,1,1.0392806442505917,0,1001.0,40
upper,50,2,31,1,1.0292016157115131,0,1000.0,40
upper,50,2,32,0,0.9480667950790647,0,999.0,40
upper,50,2,33,0,1.0292016157115131,0,982.5,40
upper,50,2,34,1,1.0392806442505917,0,958.0,40
upper,50,2,35,1,1.0392806442505917,0,879.0,40
upper,50,2,36,0,1.0392806442505917,0,771.0,40
upper,50,2,37,0,1.0813485362618622,0,665.5,40
upper,50,2,38,0,1.0392806442505915,0,495.5,40
upper,50,2,39,0,1.054456186888339,0,160.0,40
upper,50,6,0,1,inf,1,0.0,39
upper,50,6,1,1,inf,1,2.0,39
upper,50,6,2,1,inf,1,6.0,39
upper,50,6,3,1,inf,1,24.0,39
upper,50,6,4,1,inf,1,120.0,39
upper,50,6,5,1,inf,1,720.0,39
upper,50,6,6,1,1.5776299146752926,0,1001.0,39
upper,50,6,7,1,1.5776299146752928,0,1001.0,39
upper,50,6,8,1,1.5776299146752928,0,1001.0,39
upper,50,6,9,1,1.539704826081834,0,1001.0,39
upper,50,6,10,1,1.539704826081834,0,1001.0,39
upper,50,6,11,1,1.0900156722266536,0,1001.0,39
upper,50,6,12,1,1.0900156722266536,0,1001.0,39
upper,50,6,13,0,0.9036151435652142,0,1001.0,39
upper,50,6,14,1,1.0900156722266536,0,1001.0,39
upper,50,6,15,0,1.0900156722266539,0,1001.0,39
upper,50,6,16,1,1.232245941929671,0,1001.0,39
upper,50,6,17,1,1.0900156722266536,0,1001.0,39
upper,50,6,18,0,0.903615143565214,0,1001.0,39
upper,50,6,19,0,1.0900156722266536,0,1001.0,39
upper,50,6,20,0,1.232245941929671,0,1001.0,39
upper,50,6,21,1,1.539704826081834,0,1001.0,39
upper,50,6,22,1,1.232245941929671,0,1001.0,39
upper,50,6,23,1,1.232245941929671,0,1001.0,39
upper,50,6,24,1,1.0942294050972856,0,1001.0,39
upper,50,6,25,1,1.0900156722266536,0,1001.0,39
upper,50,6,26,0,1.0900156722266536,0,1001.0,39
upper,50,6,27,1,1.2322459419296707,0,1001.0,39
upper,50,6,28,1,1.0900156722266536,0,1001.0,39
upper,50,6,29,1,1.0900156722266536,0,1001.0,39
upper,50,6,30,0,1.0900156722266536,0,1000.5,39
upper,50,6,31,1,1.0900156722266536,0,1001.0,39
upper,50,6,32,0,1.0900156722266536,0,999.5,39
upper,50,6,33,0,1.094229405097286,0,999.0,39
upper,50,6,34,0,1.0942294050972858,0,994.5,39
upper,50,6,35,1,1.232245941929671,0,958.5,39
upper,50,6,36,1,1.0942294050972858,0,928.5,39
upper,50,6,37,1,1.2091235180527793,0,828.0,39
upper,50,6,38,0,1.0942294050972858,0,657.5,39
upper,50,10,0,1,inf,1,0.0,37
upper,50,10,1,1,inf,1,2.0,37
upper,50,10,2,1,inf,1,6.0,37
upper,50,10,3,1,inf,1,24.0,37
upper,50,10,4,1,inf,1,120.0,37
upper,50,10,5,1,inf,1,720.0,37
upper,50,10,6,1,2.2294564776370915,0,1001.0,37
upper,50,10,7,1,2.2294564776370915,0,1001.0,37
upper,50,10,8,1,2.2294564776370915,0,1001.0,37
upper,50,10,9,0,1.239331555416694,0,1001.0,37
upper,50,10,10,0,2.2294564776370915,0,1001.0,37
upper,50,10,11,1,2.2294564776370915,0,1001.0,37
upper,50,10,12,1,2.2294564776370915,0,1001.0,37
upper,50,10,13,1,2.2294564776370915,0,1001.0,37
upper,50,10,14,1,1.239331555416694,0,1001.0,37
upper,50,10,15,1,1.2393315554166942,0,1001.0,37
upper,50,10,16,1,1.0325271943065557,0,1001.0,37
upper,50,10,17,1,1.032527194306556,0,1001.0,37
upper,50,10,18,1,1.0325271943065557,0,1001.0,37
upper,50,10,19,0,0.9458394310126466,0,1001.0,37
upper,50,10,20,1,1.0325271943065557,0,1001.0,37
upper,50,10,21,0,1.0325271943065555,0,1001.0,37
upper,50,10,22,1,1.0325271943065557,0,1001.0,37
upper,50,10,23,0,1.0325271943065555,0,1001.0,37
upper,50,10,24,0,1.239331555416694,0,1001.0,37
upper,50,10,25,1,1.3057320304018059,0,1001.0,37
upper,50,10,26,1,1.239331555416694,0,1001.0,37
upper,50,10,27,0,1.0325271943065557,0,1001.0,37
upper,50,10,28,0,1.0325271943065557,0,1001.0,37
upper,50,10,29,1,1.0325271943065557,0,1001.0,37
upper,50,10,30,1,1.0325271943065557,0,1001.0,37
upper,50,10,31,1,1.0325271943065557,0,999.5,37
upper,50,10,32,0,1.032527194306556,0,994.0,37
upper,50,10,33,1,1.239331555416694,0,983.0,37
upper,50,10,34,1,1.1359293748616248,0,945.0,37
upper,50,10,35,1,0.9744026698650536,0,867.0,37
upper,50,10,36,1,0.9744026698650536,0,791.0,37
upper,50,9,0,1,inf,1,0.0,38
upper,50,9,1,1,inf,1,2.0,38
upper,50,9,2,1,inf,1,6.0,38
upper,50,9,3,1,inf,1,24.0,38
upper,50,9,4,1,inf,1,120.0,38
upper,50,9,5,1,inf,1,720.0,38
upper,50,9,6,1,2.0585459506688943,0,1001.0,38
upper,50,9,7,1,2.0585459506688943,0,1001.0,38
upper,50,9,8,1,1.6442305324073283,0,1001.0,38
upper,50,9,9,1,1.6442305324073283,0,1001.0,38
upper,50,9,10,1,1.6442305324073283,0,1001.0,38
upper,50,9,11,1,1.5639688515757828,0,1001.0,38
upper,50,9,12,1,1.5639688515757828,0,1001.0,38
upper,50,9,13,1,1.5639688515757826,0,1001.0,38
upper,50,9,14,0,1.2143407870902991,0,1001.0,38
upper,50,9,15,0,1.2143407870902991,0,1001.0,38
upper,50,9,16,1,1.6442305324073283,0,1001.0,38
upper,50,9,17,0,1.5639688515757828,0,1001.0,38
upper,50,9,18,1,1.6442305324073283,0,1001.0,38
upper,50,9,19,1,1.563968851575783,0,1001.0,38
upper,50,9,20,1,1.5639688515757828,0,1001.0,38
upper,50,9,21,0,1.5639688515757828,0,1001.0,38
upper,50,9,22,1,1.5639688515757826,0,1001.0,38
upper,50,9,23,1,1.5118986028082266,0,1001.0,38
upper,50,9,24,1,1.5118986028082266,0,1001.0,38
upper,50,9,25,0,1.5118986028082269,0,1001.0,38
upper,50,9,26,1,1.5639688515757828,0,1001.0,38
upper,50,9,27,1,1.5118986028082269,0,1001.0,38
upper,50,9,28,0,1.5099873197660691,0,1001.0,38
upper,50,9,29,1,1.5118986028082269,0,1000.5,38
upper,50,9,30,1,1.5118986028082269,0,1001.0,38
upper,50,9,31,0,1.5118986028082269,0,1000.0,38
upper,50,9,32,1,1.5118986028082269,0,999.5,38
upper,50,9,33,1,1.5118986028082266,0,988.0,38
upper,50,9,34,1,1.5109429612871481,0,951.0,38
upper,50,9,35,1,1.5099873197660694,0,897.5,38
upper,50,9,36,1,1.5099873197660694,0,859.0,38
upper,50,9,37,1,1.2143407870902991,0,764.5,38
upper,50,8,0,1,inf,1,0.0,39
upper,50,8,1,1,inf,1,2.0,39
upper,50,8,2,1,inf,1,6.0,39
upper,50,8,3,1,inf,1,24.0,39
upper,50,8,4,1,inf,1,120.0,39
upper,50,8,5,1,inf,1,720.0,39
upper,50,8,6,1,2.1329570832573816,0,1001.0,39
upper,50,8,7,1,2.1329570832573816,0,1001.0,39
upper,50,8,8,1,2.1329570832573816,0,1001.0,39
upper,50,8,9,1,1.8701624170356208,0,1001.0,39
upper,50,8,10,0,1.8701624170356208,0,1001.0,39
upper,50,8,11,1,1.9970886054044623,0,1001.0,39
upper,50,8,12,1,1.8701624170356208,0,1001.0,39
upper,50,8,13,0,1.8701624170356208,0,1001.0,39
upper,50,8,14,1,1.870162417035621,0,1001.0,39
upper,50,8,15,1,1.8701624170356208,0,1001.0,39
upper,50,8,16,1,1.4907025858842036,0,1001.0,39
upper,50,8,17,0,1.4304371416076331,0,1001.0,39
upper,50,8,18,1,1.870162417035621,0,1001.0,39
upper,50,8,19,0,1.4907025858842036,0,1001.0,39
upper,50,8,20,1,1.8701624170356208,0,1001.0,39
upper,50,8,21,1,1.4907025858842036,0,1001.0,39
upper,50,8,22,1,1.8701624170356208,0,1001.0,39
upper,50,8,23,0,1.8558775821070799,0,1001.0,39
upper,50,8,24,1,1.8558775821070796,0,1001.0,39
upper,50,8,25,1,1.8558775821070794,0,1001.0,39
upper,50,8,26,1,1.4907025858842036,0,1001.0,39
upper,50,8,27,1,1.4907025858842036,0,1001.0,39
upper,50,8,28,1,1.4907025858842036,0,1001.0,39
upper,50,8,29,0,1.4304371416076331,0,1001.0,39
upper,50,8,30,1,1.5753362462202531,0,1000.0,39
upper,50,8,31,1,1.4907025858842036,0,1000.5,39
upper,50,8,32,1,1.4304371416076331,0,993.0,39
upper,50,8,33,1,1.3448901068576724,0,983.0,39
upper,50,8,34,1,1.4304371416076331,0,966.0,39
upper,50,8,35,1,1.2056351236268785,0,919.0,39
upper,50,8,36,1,1.3448901068576724,0,849.5,39
upper,50,8,37,1,1.2056351236268785,0,721.0,39
upper,50,8,38,1,1.2056351236268785,0,581.5,39
upper,50,7,0,1,inf,1,0.0,40
upper,50,7,1,1,inf,1,2.0,40
upper,50,7,2,1,inf,1,6.0,40
upper,50,7,3,1,inf,1,24.0,40
upper,50,7,4,1,inf,1,120.0,40
upper,50,7,5,1,inf,1,720.0,40
upper,50,7,6,1,2.7486503991050784,0,1001.0,40
upper,50,7,7,1,2.7486503991050784,0,1001.0,40
upper,50,7,8,1,2.7486503991050784,0,1001.0,40
upper,50,7,9,1,2.5340081816063362,0,1001.0,40
upper,50,7,10,1,2.5340081816063362,0,1001.0,40
upper,50,7,11,1,2.532172742001015,0,1001.0,40
upper,50,7,12,1,2.532172742001015,0,1001.0,40
upper,50,7,13,1,2.39753557512086,0,1001.0,40
upper,50,7,14,1,2.39753557512086,0,1001.0,40
upper,50,7,15,1,2.39753557512086,0,1001.0,40
upper,50,7,16,1,2.39753557512086,0,1001.0,40
upper,50,7,17,0,2.008734584959184,0,1001.0,40
upper,50,7,18,1,2.39753557512086,0,1001.0,40
upper,50,7,19,1,2.008734584959184,0,1001.0,40
upper,50,7,20,1,2.008734584959184,0,1001.0,40
upper,50,7,21,1,1.9047699564524514,0,1001.0,40
upper,50,7,22,0,1.7085224082778532,0,1001.0,40
upper,50,7,23,1,2.008734584959184,0,1001.0,40
upper,50,7,24,1,1.9047699564524514,0,1001.0,40
upper,50,7,25,1,1.7085224082778532,0,1001.0,40
upper,50,7,26,1,1.7085224082778532,0,1001.0,40
upper,50,7,27,1,1.7085224082778534,0,1001.0,40
upper,50,7,28,0,1.6195905364602996,0,1001.0,40
upper,50,7,29,0,1.9047699564524514,0,1001.0,40
upper,50,7,30,1,1.9047699564524514,0,1000.5,40
upper,50,7,31,0,1.7085224082778532,0,1000.0,40
upper,50,7,32,1,2.008734584959184,0,996.5,40
upper,50,7,33,1,1.9047699564524514,0,995.5,40
upper,50,7,34,1,1.9047699564524514,0,970.0,40
upper,50,7,35,1,1.6640564723690765,0,915.5,40
upper,50,7,36,0,1.6195905364602998,0,818.0,40
upper,50,7,37,1,1.7085224082778532,0,653.0,40
upper,50,7,38,0,1.7085224082778532,0,552.0,40
upper,50,7,39,1,1.8988422097880406,0,184.0,40
upper,50,11,0,1,inf,1,0.0,40
upper,50,11,1,1,inf,1,2.0,40
upper,50,11,2,1,inf,1,6.0,40
upper,50,11,3,1,inf,1,24.0,40
upper,50,11,4,1,inf,1,120.0,40
upper,50,11,5,1,inf,1,720.0,40
upper,50,11,6,1,2.322958853265356,0,1001.0,40
upper,50,11,7,1,2.322958853265356,0,1001.0,40
upper,50,11,8,1,2.322958853265356,0,1001.0,40
upper,50,11,9,0,1.4784012652464815,0,1001.0,40
upper,50,11,10,1,1.575241973067813,0,1001.0,40
upper,50,11,11,1,1.4784012652464815,0,1001.0,40
upper,50,11,12,0,1.2452002338483799,0,1001.0,40
upper,50,11,13,1,1.4784012652464815,0,1001.0,40
upper,50,11,14,1,1.4784012652464815,0,1001.0,40
upper,50,11,15,0,1.2452002338483799,0,1001.0,40
upper,50,11,16,1,1.4784012652464815,0,1001.0,40
upper,50,11,17,1,1.4784012652464815,0,1001.0,40
upper,50,11,18,1,1.4784012652464815,0,1001.0,40
upper,50,11,19,1,1.4784012652464815,0,1001.0,40
upper,50,11,20,1,1.4522251346376542,0,1001.0,40
upper,50,11,21,1,1.3591055286846876,0,1001.0,40
upper,50,11,22,1,1.3031631009105453,0,1001.0,40
upper,50,11,23,1,1.3031631009105453,0,1001.0,40
upper,50,11,24,1,1.3031631009105453,0,1001.0,40
upper,50,11,25,1,1.3031631009105453,0,1001.0,40
upper,50,11,26,1,1.2452002338483799,0,1001.0,40
upper,50,11,27,0,1.2452002338483796,0,1001.0,40
upper,50,11,28,0,1.2452002338483799,0,1001.0,40
upper,50,11,29,1,1.3031631009105453,0,1001.0,40
upper,50,11,30,1,1.3031631009105453,0,1000.5,40
upper,50,11,31,1,1.3031631009105453,0,999.5,40
upper,50,11,32,1,1.2452002338483799,0,1001.0,40
upper,50,11,33,0,1.2452002338483796,0,996.0,40
upper,50,11,34,1,1.3031631009105453,0,975.5,40
upper,50,11,35,1,1.2452002338483799,0,948.0,40
upper,50,11,36,1,1.1502974551006773,0,917.5,40
upper,50,11,37,1,1.1502974551006773,0,795.5,40
upper,50,11,38,1,1.2452002338483796,0,696.0,40
upper,50,11,39,0,1.2452002338483799,0,260.5,40
upper,50,13,0,1,inf,1,0.0,33
upper,50,13,1,1,inf,1,2.0,33
upper,50,13,2,1,inf,1,6.0,33
upper,50,13,3,1,inf,1,24.0,33
upper,50,13,4,1,inf,1,120.0,33
upper,50,13,5,1,inf,1,720.0,33
upper,50,13,6,1,2.991181717577356,0,1001.0,33
upper,50,13,7,1,2.991181717577356,0,1001.0,33
upper,50,13,8,1,2.991181717577356,0,1001.0,33
upper,50,13,9,1,2.8340712657246616,0,1001.0,33
upper,50,13,10,0,2.8340712657246616,0,1001.0,33
upper,50,13,11,1,2.8340712657246616,0,1001.0,33
upper,50,13,12,1,2.8340712657246616,0,1001.0,33
upper,50,13,13,0,2.8340712657246616,0,1001.0,33
upper,50,13,14,1,2.8340712657246616,0,1001.0,33
upper,50,13,15,1,2.8340712657246616,0,1001.0,33
upper,50,13,16,1,2.4275044705545095,0,1001.0,33
upper,50,13,17,1,2.4275044705545095,0,1001.0,33
upper,50,13,18,0,2.42750447055451,0,1001.0,33
upper,50,13,19,1,2.8340712657246616,0,1001.0,33
upper,50,13,20,1,2.4275044705545095,0,1001.0,33
upper,50,13,21,1,2.42750447055451,0,1001.0,33
upper,50,13,22,1,1.8116857027481994,0,1001.0,33
upper,50,13,23,1,1.8116857027481994,0,1001.0,33
upper,50,13,24,1,1.8116857027481992,0,1001.0,33
upper,50,13,25,1,1.7508348247575931,0,1001.0,33
upper,50,13,26,1,1.7508348247575931,0,1000.5,33
upper,50,13,27,0,1.7508348247575933,0,1001.0,33
upper,50,13,28,1,1.8116857027481996,0,1001.0,33
upper,50,13,29,1,1.7508348247575931,0,1000.0,33
upper,50,13,30,1,1.7812602637528963,0,998.5,33
upper,50,13,31,1,1.7508348247575931,0,1000.0,33
upper,50,13,32,1,1.7508348247575933,0,993.5,33
upper,50,14,0,1,inf,1,0.0,36
upper,50,14,1,1,inf,1,2.0,36
upper,50,14,2,1,inf,1,6.0,36
upper,50,14,3,1,inf,1,24.0,36
upper,50,14,4,1,inf,1,120.0,36
upper,50,14,5,1,inf,1,720.0,36
upper,50,14,6,1,2.608718657888673,0,1001.0,36
upper,50,14,7,1,2.608718657888673,0,1001.0,36
