Experiment Results - 20250802_110809
==================================================
n_online_list: [100]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
     Upper |   23 |    135 |   0.852 |   0.355 |   2.464 |     nan |       0.133 |       0.340 |  251.481 |  107.998
     Upper |   24 |    126 |   0.794 |   0.405 |   2.470 |     nan |       0.135 |       0.342 |  246.302 |   98.539
     Upper |   25 |    125 |   0.824 |   0.381 |   2.611 |     nan |       0.112 |       0.315 |  233.816 |  112.557
     Upper |   26 |    133 |   0.805 |   0.397 |   2.248 |     nan |       0.105 |       0.307 |  237.365 |  108.804
     Upper |   27 |    120 |   0.792 |   0.406 |   2.322 |     nan |       0.092 |       0.289 |  229.804 |  109.072
     Upper |   28 |    121 |   0.843 |   0.364 |   2.455 |     nan |       0.099 |       0.299 |  226.599 |  101.772
     Upper |   29 |     98 |   0.837 |   0.370 |   2.262 |     nan |       0.092 |       0.289 |  221.449 |  113.354
     Upper |   30 |    112 |   0.866 |   0.341 |   2.386 |     nan |       0.071 |       0.258 |  220.170 |   91.690
     Upper |   31 |    108 |   0.815 |   0.388 |   2.414 |     nan |       0.065 |       0.246 |  223.528 |   94.428
     Upper |   32 |    105 |   0.810 |   0.393 |   2.217 |     nan |       0.067 |       0.249 |  215.652 |  102.829
     Upper |   33 |    100 |   0.770 |   0.421 |   2.249 |     nan |       0.080 |       0.271 |  212.495 |  100.733
     Upper |   34 |     91 |   0.857 |   0.350 |   2.448 |     nan |       0.099 |       0.299 |  207.291 |   97.242
     Upper |   35 |     96 |   0.719 |   0.450 |   2.199 |     nan |       0.094 |       0.291 |  212.771 |   97.711
     Upper |   36 |     86 |   0.802 |   0.398 |   2.149 |     nan |       0.070 |       0.255 |  215.041 |   89.950
     Upper |   37 |     91 |   0.813 |   0.390 |   2.213 |     nan |       0.055 |       0.228 |  200.242 |   95.920
     Upper |   38 |     92 |   0.783 |   0.412 |   2.241 |     nan |       0.087 |       0.282 |  186.543 |   97.741
     Upper |   39 |     78 |   0.718 |   0.450 |   2.079 |     nan |       0.051 |       0.221 |  201.532 |   93.670
     Upper |   40 |     65 |   0.800 |   0.400 |   2.248 |     nan |       0.092 |       0.289 |  209.000 |   95.184
     Upper |   41 |     85 |   0.788 |   0.409 |   2.138 |     nan |       0.035 |       0.185 |  213.306 |   96.658
     Upper |   42 |     80 |   0.812 |   0.390 |   2.116 |     nan |       0.087 |       0.283 |  189.269 |   94.699
     Upper |   43 |     87 |   0.736 |   0.441 |   2.174 |     nan |       0.080 |       0.272 |  201.862 |   96.736
     Upper |   44 |     70 |   0.771 |   0.420 |   2.050 |     nan |       0.057 |       0.232 |  183.971 |   87.136
     Upper |   45 |     69 |   0.797 |   0.402 |   2.187 |     nan |       0.014 |       0.120 |  168.080 |   82.310
     Upper |   46 |     81 |   0.716 |   0.451 |   2.190 |     nan |       0.049 |       0.217 |  173.191 |   93.737
     Upper |   47 |     80 |   0.787 |   0.409 |   2.149 |     nan |       0.050 |       0.218 |  144.719 |   79.167
     Upper |   48 |     80 |   0.787 |   0.409 |   2.023 |     nan |       0.062 |       0.242 |  180.031 |   89.710
     Upper |   49 |     53 |   0.679 |   0.467 |   2.138 |     nan |       0.019 |       0.136 |  176.877 |  101.206
     Upper |   50 |     64 |   0.719 |   0.450 |   1.997 |     nan |       0.016 |       0.124 |  173.469 |   97.558
     Upper |   51 |     56 |   0.625 |   0.484 |   1.992 |     nan |       0.018 |       0.132 |  175.786 |   93.865
     Upper |   52 |     64 |   0.766 |   0.424 |   1.892 |     nan |       0.062 |       0.242 |  171.109 |  102.677
     Upper |   53 |     66 |   0.773 |   0.419 |   2.144 |     nan |       0.030 |       0.171 |  171.720 |   92.990
     Upper |   54 |     71 |   0.732 |   0.443 |   2.190 |     nan |       0.014 |       0.118 |  180.908 |   88.605
     Upper |   55 |     59 |   0.746 |   0.435 |   1.880 |     nan |       0.034 |       0.181 |  174.254 |   93.933
     Upper |   56 |     55 |   0.673 |   0.469 |   1.988 |     nan |       0.018 |       0.134 |  165.364 |   84.661
     Upper |   57 |     59 |   0.780 |   0.414 |   1.907 |     nan |       0.085 |       0.279 |  168.466 |   97.745
     Upper |   58 |     59 |   0.712 |   0.453 |   2.047 |     nan |       0.051 |       0.220 |  155.703 |   91.985
     Upper |   59 |     61 |   0.721 |   0.448 |   2.071 |     nan |       0.049 |       0.216 |  162.795 |   93.437
     Upper |   60 |     69 |   0.739 |   0.439 |   2.102 |     nan |       0.014 |       0.120 |  164.087 |   85.329
     Upper |   61 |     53 |   0.679 |   0.467 |   2.156 |     nan |       0.038 |       0.191 |  148.906 |   87.069
     Upper |   62 |     62 |   0.726 |   0.446 |   2.123 |     nan |       0.048 |       0.215 |  160.903 |   94.476
     Upper |   63 |     60 |   0.667 |   0.471 |   1.955 |     nan |       0.050 |       0.218 |  156.050 |   80.836
     Upper |   64 |     48 |   0.771 |   0.420 |   1.911 |   0.591 |       0.000 |       0.000 |  171.083 |   92.442
     Upper |   65 |     65 |   0.738 |   0.439 |   2.015 |     nan |       0.031 |       0.173 |  162.046 |   89.331
     Upper |   66 |     51 |   0.647 |   0.478 |   1.979 |     nan |       0.039 |       0.194 |  175.127 |   86.413
     Upper |   67 |     47 |   0.617 |   0.486 |   2.008 |     nan |       0.021 |       0.144 |  162.000 |   76.688
     Upper |   68 |     54 |   0.722 |   0.448 |   1.974 |     nan |       0.019 |       0.135 |  123.046 |   72.863
     Upper |   69 |     48 |   0.750 |   0.433 |   2.053 |     nan |       0.021 |       0.143 |  167.104 |   80.418
     Upper |   70 |     41 |   0.683 |   0.465 |   2.012 |     nan |       0.049 |       0.215 |  160.841 |  100.098
     Upper |   71 |     41 |   0.805 |   0.396 |   2.027 |     nan |       0.073 |       0.260 |  161.341 |   83.893
     Upper |   72 |     52 |   0.692 |   0.462 |   1.967 |     nan |       0.096 |       0.295 |  147.548 |   85.324
     Upper |   73 |     44 |   0.614 |   0.487 |   2.052 |     nan |       0.023 |       0.149 |  155.932 |   82.346
     Upper |   74 |     49 |   0.633 |   0.482 |   2.012 |     nan |       0.020 |       0.141 |  125.398 |   80.997
     Upper |   75 |     36 |   0.722 |   0.448 |   2.143 |     nan |       0.083 |       0.276 |  146.278 |   89.001
     Upper |   76 |     49 |   0.694 |   0.461 |   2.233 |     nan |       0.041 |       0.198 |  137.061 |   80.759
     Upper |   77 |     50 |   0.760 |   0.427 |   2.111 |     nan |       0.020 |       0.140 |  144.850 |   86.061
     Upper |   78 |     36 |   0.722 |   0.448 |   2.022 |   0.597 |       0.000 |       0.000 |  144.639 |   74.630
     Upper |   79 |     44 |   0.682 |   0.466 |   1.957 |     nan |       0.023 |       0.149 |  141.966 |   74.683
     Upper |   80 |     42 |   0.714 |   0.452 |   1.969 |     nan |       0.048 |       0.213 |  149.405 |   87.800
     Upper |   81 |     39 |   0.641 |   0.480 |   2.103 |     nan |       0.103 |       0.303 |  132.551 |   81.491
     Upper |   82 |     53 |   0.736 |   0.441 |   1.979 |   0.433 |       0.000 |       0.000 |  142.604 |   70.574
     Upper |   83 |     47 |   0.681 |   0.466 |   1.823 |     nan |       0.064 |       0.244 |  134.628 |   76.983
     Upper |   84 |     51 |   0.824 |   0.381 |   2.035 |     nan |       0.020 |       0.139 |  140.471 |   72.854
     Upper |   85 |     46 |   0.870 |   0.337 |   2.116 |     nan |       0.087 |       0.282 |  115.598 |   83.768
     Upper |   86 |     45 |   0.711 |   0.453 |   1.957 |   0.574 |       0.000 |       0.000 |  133.933 |   75.852
     Upper |   87 |     33 |   0.818 |   0.386 |   2.115 |     nan |       0.061 |       0.239 |  141.924 |   70.904
     Upper |   88 |     50 |   0.740 |   0.439 |   2.141 |     nan |       0.080 |       0.271 |  133.900 |   80.030
     Upper |   89 |     39 |   0.769 |   0.421 |   2.081 |     nan |       0.026 |       0.158 |  140.487 |   79.295
     Upper |   90 |     41 |   0.707 |   0.455 |   1.840 |     nan |       0.024 |       0.154 |  133.878 |   69.514
     Upper |   91 |     31 |   0.677 |   0.467 |   2.035 |     nan |       0.065 |       0.246 |  133.516 |   69.575
     Upper |   92 |     36 |   0.667 |   0.471 |   2.017 |     nan |       0.056 |       0.229 |  131.958 |   75.836
     Upper |   93 |     31 |   0.613 |   0.487 |   1.896 |     nan |       0.097 |       0.296 |  134.613 |   79.953
     Upper |   94 |     35 |   0.600 |   0.490 |   2.086 |     nan |       0.057 |       0.232 |  129.543 |   70.644
     Upper |   95 |     40 |   0.675 |   0.468 |   1.883 |     nan |       0.050 |       0.218 |  118.750 |   70.730
     Upper |   96 |     37 |   0.757 |   0.429 |   1.963 |     nan |       0.054 |       0.226 |  137.149 |   70.300
     Upper |   97 |     35 |   0.629 |   0.483 |   1.961 |     nan |       0.029 |       0.167 |  108.471 |   65.291
     Upper |   98 |     43 |   0.814 |   0.389 |   1.976 |   0.583 |       0.000 |       0.000 |  139.616 |   70.235
     Upper |   99 |     28 |   0.679 |   0.467 |   2.038 |     nan |       0.036 |       0.186 |  112.643 |   56.391
 Randomize |    0 |   1000 |   1.000 |   0.000 |     inf |     nan |       1.000 |       0.000 |    0.000 |    0.000
 Randomize |    1 |    569 |   0.931 |   0.253 |     inf |     nan |       0.975 |       0.155 |    1.153 |    0.988
 Randomize |    2 |    430 |   0.879 |   0.326 |     inf |     nan |       0.921 |       0.270 |    3.437 |    1.496
 Randomize |    3 |    360 |   0.836 |   0.370 |     inf |     nan |       0.819 |       0.385 |   12.589 |    4.211
 Randomize |    4 |    354 |   0.754 |   0.431 |     inf |     nan |       0.689 |       0.463 |   53.316 |   15.807
 Randomize |    5 |    309 |   0.741 |   0.438 |     inf |     nan |       0.641 |       0.480 |  288.757 |   81.949
 Randomize |    6 |    293 |   0.734 |   0.442 |     inf |     nan |       0.597 |       0.490 |  397.667 |  108.733
 Randomize |    7 |    252 |   0.758 |   0.428 |   3.239 |     nan |       0.468 |       0.499 |  365.675 |  109.318
 Randomize |    8 |    213 |   0.732 |   0.443 |   2.509 |     nan |       0.418 |       0.493 |  340.800 |  107.657
 Randomize |    9 |    233 |   0.687 |   0.464 |   2.460 |     nan |       0.395 |       0.489 |  339.498 |  106.318
 Randomize |   10 |    198 |   0.732 |   0.443 |   2.132 |     nan |       0.258 |       0.437 |  322.932 |  110.167
 Randomize |   11 |    191 |   0.733 |   0.442 |   2.112 |     nan |       0.241 |       0.428 |  319.500 |  114.895
 Randomize |   12 |    174 |   0.678 |   0.467 |   2.225 |     nan |       0.241 |       0.428 |  305.052 |  113.926
 Randomize |   13 |    169 |   0.763 |   0.425 |   2.080 |     nan |       0.183 |       0.387 |  294.867 |  110.946
 Randomize |   14 |    201 |   0.607 |   0.488 |   1.826 |     nan |       0.104 |       0.306 |  278.037 |  117.632
 Randomize |   15 |    162 |   0.722 |   0.448 |   1.969 |     nan |       0.148 |       0.355 |  272.590 |  108.004
 Randomize |   16 |    168 |   0.732 |   0.443 |   1.944 |     nan |       0.101 |       0.302 |  275.866 |  108.247
 Randomize |   17 |    170 |   0.718 |   0.450 |   1.821 |     nan |       0.088 |       0.284 |  270.665 |  108.028
 Randomize |   18 |    153 |   0.699 |   0.459 |   1.936 |     nan |       0.078 |       0.269 |  261.846 |  107.836
 Randomize |   19 |    148 |   0.730 |   0.444 |   1.753 |     nan |       0.068 |       0.251 |  264.088 |  110.480
 Randomize |   20 |    135 |   0.652 |   0.476 |   1.862 |     nan |       0.089 |       0.285 |  253.274 |  110.295
 Randomize |   21 |    136 |   0.684 |   0.465 |   1.954 |     nan |       0.022 |       0.147 |  254.129 |  106.228
 Randomize |   22 |    140 |   0.686 |   0.464 |   1.828 |     nan |       0.014 |       0.119 |  248.714 |  106.916
 Randomize |   23 |    135 |   0.674 |   0.469 |   1.860 |     nan |       0.052 |       0.222 |  251.370 |  107.994
 Randomize |   24 |    126 |   0.635 |   0.481 |   1.846 |     nan |       0.032 |       0.175 |  245.940 |   98.397
 Randomize |   25 |    125 |   0.672 |   0.469 |   1.803 |     nan |       0.048 |       0.214 |  233.904 |  112.663
 Randomize |   26 |    133 |   0.639 |   0.480 |   1.655 |     nan |       0.015 |       0.122 |  237.357 |  108.894
 Randomize |   27 |    120 |   0.642 |   0.480 |   1.596 |     nan |       0.025 |       0.156 |  229.696 |  109.205
 Randomize |   28 |    121 |   0.727 |   0.445 |   1.817 |   0.632 |       0.000 |       0.000 |  226.632 |  101.909
 Randomize |   29 |     98 |   0.745 |   0.436 |   1.686 |     nan |       0.031 |       0.172 |  221.602 |  112.955
 Randomize |   30 |    112 |   0.723 |   0.447 |   1.692 |   0.628 |       0.000 |       0.000 |  220.420 |   91.932
 Randomize |   31 |    108 |   0.639 |   0.480 |   1.840 |     nan |       0.028 |       0.164 |  223.773 |   94.690
 Randomize |   32 |    105 |   0.657 |   0.475 |   1.698 |     nan |       0.019 |       0.137 |  215.667 |  102.833
 Randomize |   33 |    100 |   0.620 |   0.485 |   1.716 |     nan |       0.010 |       0.099 |  212.145 |  100.629
 Randomize |   34 |     91 |   0.681 |   0.466 |   1.911 |     nan |       0.033 |       0.179 |  207.253 |   97.382
 Randomize |   35 |     96 |   0.604 |   0.489 |   1.682 |     nan |       0.042 |       0.200 |  212.620 |   97.511
 Randomize |   36 |     86 |   0.686 |   0.464 |   1.827 |   0.555 |       0.000 |       0.000 |  215.331 |   90.108
 Randomize |   37 |     91 |   0.703 |   0.457 |   1.688 |     nan |       0.011 |       0.104 |  200.516 |   96.239
 Randomize |   38 |     92 |   0.685 |   0.465 |   1.952 |     nan |       0.033 |       0.178 |  186.777 |   97.919
 Randomize |   39 |     78 |   0.654 |   0.476 |   1.703 |   0.698 |       0.000 |       0.000 |  201.615 |   93.908
 Randomize |   40 |     65 |   0.723 |   0.447 |   1.662 |     nan |       0.031 |       0.173 |  208.685 |   94.927
 Randomize |   41 |     85 |   0.706 |   0.456 |   1.669 |   0.532 |       0.000 |       0.000 |  213.282 |   96.545
 Randomize |   42 |     80 |   0.725 |   0.447 |   1.625 |     nan |       0.037 |       0.190 |  189.256 |   94.634
 Randomize |   43 |     87 |   0.609 |   0.488 |   1.698 |     nan |       0.023 |       0.150 |  201.615 |   96.838
 Randomize |   44 |     70 |   0.629 |   0.483 |   1.601 |     nan |       0.029 |       0.167 |  184.100 |   86.924
 Randomize |   45 |     69 |   0.638 |   0.481 |   1.832 |   0.667 |       0.000 |       0.000 |  168.029 |   81.956
 Randomize |   46 |     81 |   0.580 |   0.494 |   1.657 |   0.523 |       0.000 |       0.000 |  173.278 |   93.511
 Randomize |   47 |     80 |   0.675 |   0.468 |   1.674 |     nan |       0.037 |       0.190 |  144.988 |   79.135
 Randomize |   48 |     80 |   0.650 |   0.477 |   1.614 |     nan |       0.013 |       0.111 |  180.044 |   89.745
 Randomize |   49 |     53 |   0.585 |   0.493 |   1.557 |   0.568 |       0.000 |       0.000 |  177.283 |  101.502
 Randomize |   50 |     64 |   0.625 |   0.484 |   1.689 |     nan |       0.016 |       0.124 |  173.250 |   97.520
 Randomize |   51 |     56 |   0.536 |   0.499 |   1.612 |     nan |       0.018 |       0.132 |  176.000 |   94.319
 Randomize |   52 |     64 |   0.672 |   0.470 |   1.621 |   0.640 |       0.000 |       0.000 |  171.188 |  102.667
 Randomize |   53 |     66 |   0.652 |   0.476 |   1.630 |   0.553 |       0.000 |       0.000 |  171.318 |   92.163
 Randomize |   54 |     71 |   0.577 |   0.494 |   1.716 |   0.620 |       0.000 |       0.000 |  181.232 |   89.085
 Randomize |   55 |     59 |   0.644 |   0.479 |   1.709 |   0.632 |       0.000 |       0.000 |  174.178 |   94.064
 Randomize |   56 |     55 |   0.509 |   0.500 |   1.604 |   0.442 |       0.000 |       0.000 |  164.991 |   84.703
 Randomize |   57 |     59 |   0.559 |   0.496 |   1.630 |   0.514 |       0.000 |       0.000 |  168.237 |   97.614
 Randomize |   58 |     59 |   0.678 |   0.467 |   1.654 |     nan |       0.017 |       0.129 |  155.831 |   91.961
 Randomize |   59 |     61 |   0.656 |   0.475 |   1.736 |   0.546 |       0.000 |       0.000 |  162.590 |   92.957
 Randomize |   60 |     69 |   0.681 |   0.466 |   1.778 |     nan |       0.029 |       0.168 |  163.978 |   85.371
 Randomize |   61 |     53 |   0.585 |   0.493 |   1.720 |     nan |       0.019 |       0.136 |  148.491 |   86.951
 Randomize |   62 |     62 |   0.548 |   0.498 |   1.770 |     nan |       0.016 |       0.126 |  160.960 |   94.335
 Randomize |   63 |     60 |   0.600 |   0.490 |   1.647 |     nan |       0.017 |       0.128 |  155.975 |   81.005
 Randomize |   64 |     48 |   0.688 |   0.464 |   1.509 |   0.580 |       0.000 |       0.000 |  170.833 |   92.621
 Randomize |   65 |     65 |   0.585 |   0.493 |   1.695 |     nan |       0.015 |       0.123 |  161.962 |   89.400
 Randomize |   66 |     51 |   0.510 |   0.500 |   1.685 |   0.480 |       0.000 |       0.000 |  175.196 |   86.825
 Randomize |   67 |     47 |   0.532 |   0.499 |   1.652 |   0.525 |       0.000 |       0.000 |  161.894 |   76.587
 Randomize |   68 |     54 |   0.630 |   0.483 |   1.672 |   0.484 |       0.000 |       0.000 |  123.056 |   72.543
 Randomize |   69 |     48 |   0.646 |   0.478 |   1.586 |   0.450 |       0.000 |       0.000 |  167.062 |   80.678
 Randomize |   70 |     41 |   0.585 |   0.493 |   1.607 |     nan |       0.024 |       0.154 |  160.500 |  100.020
 Randomize |   71 |     41 |   0.732 |   0.443 |   1.702 |   0.433 |       0.000 |       0.000 |  161.037 |   83.601
 Randomize |   72 |     52 |   0.654 |   0.476 |   1.706 |     nan |       0.077 |       0.266 |  147.933 |   85.731
 Randomize |   73 |     44 |   0.545 |   0.498 |   1.624 |     nan |       0.023 |       0.149 |  156.057 |   82.391
 Randomize |   74 |     49 |   0.592 |   0.491 |   1.702 |   0.444 |       0.000 |       0.000 |  125.388 |   80.817
 Randomize |   75 |     36 |   0.667 |   0.471 |   1.689 |     nan |       0.028 |       0.164 |  146.444 |   88.915
 Randomize |   76 |     49 |   0.633 |   0.482 |   1.867 |     nan |       0.020 |       0.141 |  136.929 |   80.116
 Randomize |   77 |     50 |   0.700 |   0.458 |   1.746 |     nan |       0.020 |       0.140 |  144.690 |   85.886
 Randomize |   78 |     36 |   0.694 |   0.461 |   1.829 |   0.543 |       0.000 |       0.000 |  144.569 |   74.369
 Randomize |   79 |     44 |   0.545 |   0.498 |   1.759 |     nan |       0.023 |       0.149 |  141.841 |   74.552
 Randomize |   80 |     42 |   0.667 |   0.471 |   1.697 |     nan |       0.024 |       0.152 |  149.143 |   87.880
 Randomize |   81 |     39 |   0.487 |   0.500 |   1.714 |     nan |       0.026 |       0.158 |  132.564 |   81.473
 Randomize |   82 |     53 |   0.623 |   0.485 |   1.658 |   0.410 |       0.000 |       0.000 |  142.425 |   70.496
 Randomize |   83 |     47 |   0.660 |   0.474 |   1.599 |     nan |       0.043 |       0.202 |  134.553 |   77.008
 Randomize |   84 |     51 |   0.784 |   0.411 |   1.726 |   0.468 |       0.000 |       0.000 |  140.461 |   72.686
 Randomize |   85 |     46 |   0.761 |   0.427 |   1.807 |     nan |       0.065 |       0.247 |  115.565 |   83.582
 Randomize |   86 |     45 |   0.556 |   0.497 |   1.695 |   0.477 |       0.000 |       0.000 |  133.889 |   76.298
 Randomize |   87 |     33 |   0.758 |   0.429 |   1.857 |   0.570 |       0.000 |       0.000 |  142.061 |   71.307
 Randomize |   88 |     50 |   0.660 |   0.474 |   1.660 |   0.438 |       0.000 |       0.000 |  133.710 |   80.168
 Randomize |   89 |     39 |   0.744 |   0.437 |   1.779 |   0.501 |       0.000 |       0.000 |  140.269 |   78.371
 Randomize |   90 |     41 |   0.634 |   0.482 |   1.592 |   0.408 |       0.000 |       0.000 |  133.841 |   69.291
 Randomize |   91 |     31 |   0.645 |   0.478 |   1.722 |     nan |       0.032 |       0.177 |  133.500 |   69.380
 Randomize |   92 |     36 |   0.639 |   0.480 |   1.866 |     nan |       0.056 |       0.229 |  132.069 |   75.979
 Randomize |   93 |     31 |   0.548 |   0.498 |   1.743 |     nan |       0.032 |       0.177 |  134.355 |   80.159
 Randomize |   94 |     35 |   0.514 |   0.500 |   1.729 |   0.495 |       0.000 |       0.000 |  129.614 |   70.330
 Randomize |   95 |     40 |   0.625 |   0.484 |   1.718 |     nan |       0.050 |       0.218 |  118.987 |   71.164
 Randomize |   96 |     37 |   0.703 |   0.457 |   1.721 |   0.438 |       0.000 |       0.000 |  137.554 |   70.441
 Randomize |   97 |     35 |   0.600 |   0.490 |   1.729 |   0.426 |       0.000 |       0.000 |  108.514 |   65.559
 Randomize |   98 |     43 |   0.698 |   0.459 |   1.873 |   0.369 |       0.000 |       0.000 |  139.651 |   70.212
 Randomize |   99 |     28 |   0.607 |   0.488 |   1.862 |     nan |       0.036 |       0.186 |  112.804 |   55.998
