Experiment Results - 20250810_200028
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
     Upper |   23 |    249 |   0.847 |   0.360 |   2.485 |     nan |       0.141 |       0.348 |  394.470 |  101.225
     Upper |   24 |    296 |   0.831 |   0.375 |   2.312 |     nan |       0.071 |       0.257 |  425.416 |   92.083
     Upper |   25 |    264 |   0.830 |   0.376 |   2.455 |     nan |       0.102 |       0.303 |  384.288 |  101.935
     Upper |   26 |    309 |   0.754 |   0.431 |   2.248 |     nan |       0.071 |       0.257 |  410.149 |   99.213
     Upper |   27 |    246 |   0.821 |   0.383 |   2.414 |     nan |       0.106 |       0.307 |  379.415 |   97.416
     Upper |   28 |    303 |   0.805 |   0.396 |   2.274 |     nan |       0.050 |       0.217 |  409.314 |   98.772
     Upper |   29 |    250 |   0.848 |   0.359 |   2.285 |     nan |       0.080 |       0.271 |  380.100 |   97.722
     Upper |   30 |    301 |   0.787 |   0.409 |   2.190 |     nan |       0.076 |       0.266 |  394.233 |  101.743
     Upper |   31 |    267 |   0.835 |   0.371 |   2.292 |     nan |       0.105 |       0.306 |  367.581 |  108.982
     Upper |   32 |    283 |   0.795 |   0.404 |   2.169 |     nan |       0.046 |       0.209 |  394.951 |   94.674
     Upper |   33 |    254 |   0.772 |   0.420 |   2.282 |     nan |       0.071 |       0.257 |  362.331 |  103.284
     Upper |   34 |    283 |   0.827 |   0.378 |   2.197 |     nan |       0.049 |       0.217 |  379.972 |  104.985
     Upper |   35 |    250 |   0.768 |   0.422 |   2.174 |     nan |       0.060 |       0.237 |  369.292 |   96.808
     Upper |   36 |    278 |   0.752 |   0.432 |   2.190 |     nan |       0.047 |       0.211 |  380.133 |   97.306
     Upper |   37 |    239 |   0.837 |   0.370 |   2.150 |     nan |       0.050 |       0.218 |  368.519 |   97.867
     Upper |   38 |    273 |   0.758 |   0.428 |   2.033 |     nan |       0.037 |       0.188 |  385.377 |   96.166
     Upper |   39 |    224 |   0.781 |   0.413 |   2.070 |     nan |       0.062 |       0.242 |  352.170 |  106.418
     Upper |   40 |    239 |   0.770 |   0.421 |   2.023 |     nan |       0.050 |       0.218 |  366.908 |  107.611
     Upper |   41 |    245 |   0.804 |   0.397 |   2.074 |     nan |       0.061 |       0.240 |  358.412 |   99.774
     Upper |   42 |    268 |   0.787 |   0.409 |   2.016 |     nan |       0.052 |       0.223 |  362.060 |  102.620
     Upper |   43 |    255 |   0.761 |   0.427 |   2.034 |     nan |       0.047 |       0.212 |  349.298 |  101.155
     Upper |   44 |    278 |   0.755 |   0.430 |   2.033 |     nan |       0.025 |       0.157 |  360.550 |   99.036
     Upper |   45 |    254 |   0.756 |   0.430 |   2.090 |     nan |       0.047 |       0.212 |  346.827 |   98.308
     Upper |   46 |    267 |   0.757 |   0.429 |   2.019 |     nan |       0.034 |       0.180 |  358.622 |   97.291
     Upper |   47 |    235 |   0.770 |   0.421 |   2.035 |     nan |       0.038 |       0.192 |  347.549 |   97.178
     Upper |   48 |    272 |   0.713 |   0.452 |   1.961 |     nan |       0.018 |       0.134 |  361.540 |   97.618
     Upper |   49 |    212 |   0.741 |   0.438 |   2.001 |     nan |       0.038 |       0.191 |  353.349 |   90.264
     Upper |   50 |    255 |   0.722 |   0.448 |   1.954 |     nan |       0.051 |       0.220 |  355.643 |  104.314
     Upper |   51 |    231 |   0.714 |   0.452 |   1.935 |     nan |       0.052 |       0.222 |  339.532 |  105.334
     Upper |   52 |    261 |   0.720 |   0.449 |   1.903 |     nan |       0.031 |       0.172 |  355.295 |   93.528
     Upper |   53 |    234 |   0.735 |   0.441 |   1.964 |     nan |       0.030 |       0.170 |  339.321 |  102.294
     Upper |   54 |    280 |   0.693 |   0.461 |   1.968 |     nan |       0.039 |       0.194 |  346.714 |  102.111
     Upper |   55 |    227 |   0.767 |   0.423 |   1.922 |     nan |       0.018 |       0.132 |  340.956 |   95.086
     Upper |   56 |    263 |   0.681 |   0.466 |   1.911 |     nan |       0.027 |       0.161 |  347.859 |  102.427
     Upper |   57 |    234 |   0.726 |   0.446 |   1.853 |     nan |       0.030 |       0.170 |  340.765 |   91.853
     Upper |   58 |    263 |   0.681 |   0.466 |   1.876 |     nan |       0.027 |       0.161 |  349.707 |   99.180
     Upper |   59 |    231 |   0.701 |   0.458 |   1.929 |     nan |       0.039 |       0.194 |  335.775 |   96.893
     Upper |   60 |    256 |   0.730 |   0.444 |   1.916 |     nan |       0.020 |       0.138 |  346.426 |   93.372
     Upper |   61 |    219 |   0.753 |   0.431 |   1.939 |     nan |       0.023 |       0.149 |  332.037 |   91.441
     Upper |   62 |    258 |   0.694 |   0.461 |   1.896 |     nan |       0.023 |       0.151 |  345.171 |   96.965
     Upper |   63 |    223 |   0.677 |   0.468 |   1.867 |     nan |       0.022 |       0.148 |  336.596 |   94.893
     Upper |   64 |    232 |   0.711 |   0.453 |   1.869 |     nan |       0.017 |       0.130 |  333.328 |  103.290
     Upper |   65 |    218 |   0.739 |   0.439 |   1.930 |     nan |       0.014 |       0.116 |  329.404 |   95.423
     Upper |   66 |    234 |   0.628 |   0.483 |   1.834 |   0.587 |       0.000 |       0.000 |  345.269 |   88.954
     Upper |   67 |    224 |   0.661 |   0.473 |   1.853 |     nan |       0.022 |       0.148 |  327.714 |   93.366
     Upper |   68 |    270 |   0.681 |   0.466 |   1.857 |     nan |       0.011 |       0.105 |  335.678 |   92.035
     Upper |   69 |    233 |   0.687 |   0.464 |   1.876 |     nan |       0.013 |       0.113 |  329.026 |   88.282
     Upper |   70 |    249 |   0.707 |   0.455 |   1.865 |     nan |       0.016 |       0.126 |  334.944 |   92.668
     Upper |   71 |    210 |   0.724 |   0.447 |   1.859 |     nan |       0.014 |       0.119 |  323.214 |   94.953
     Upper |   72 |    254 |   0.646 |   0.478 |   1.814 |   0.530 |       0.000 |       0.000 |  336.398 |   87.892
     Upper |   73 |    219 |   0.703 |   0.457 |   1.873 |     nan |       0.014 |       0.116 |  328.767 |   95.672
     Upper |   74 |    247 |   0.692 |   0.462 |   1.850 |     nan |       0.032 |       0.177 |  326.113 |   97.996
     Upper |   75 |    203 |   0.783 |   0.412 |   1.890 |     nan |       0.020 |       0.139 |  322.246 |   98.058
     Upper |   76 |    266 |   0.722 |   0.448 |   1.878 |     nan |       0.011 |       0.106 |  335.248 |   89.719
     Upper |   77 |    237 |   0.717 |   0.450 |   1.879 |     nan |       0.004 |       0.065 |  324.051 |   90.845
     Upper |   78 |    236 |   0.725 |   0.447 |   1.868 |     nan |       0.004 |       0.065 |  336.771 |   86.231
     Upper |   79 |    231 |   0.615 |   0.487 |   1.850 |     nan |       0.004 |       0.066 |  334.420 |   82.713
     Upper |   80 |    267 |   0.708 |   0.455 |   1.776 |     nan |       0.007 |       0.086 |  321.157 |   94.474
     Upper |   81 |    227 |   0.674 |   0.469 |   1.857 |     nan |       0.022 |       0.147 |  314.093 |   95.854
     Upper |   82 |    245 |   0.669 |   0.470 |   1.787 |     nan |       0.012 |       0.110 |  338.763 |   84.753
     Upper |   83 |    240 |   0.717 |   0.451 |   1.881 |     nan |       0.017 |       0.128 |  311.154 |   95.826
     Upper |   84 |    248 |   0.665 |   0.472 |   1.795 |     nan |       0.008 |       0.089 |  326.028 |   91.189
     Upper |   85 |    236 |   0.742 |   0.438 |   1.837 |     nan |       0.013 |       0.112 |  307.225 |   92.160
     Upper |   86 |    229 |   0.624 |   0.484 |   1.739 |     nan |       0.009 |       0.093 |  334.358 |   85.420
     Upper |   87 |    211 |   0.654 |   0.476 |   1.760 |   0.471 |       0.000 |       0.000 |  324.976 |   84.210
     Upper |   88 |    261 |   0.693 |   0.461 |   1.763 |     nan |       0.008 |       0.087 |  328.360 |   89.435
     Upper |   89 |    216 |   0.685 |   0.464 |   1.804 |     nan |       0.005 |       0.068 |  325.801 |   84.662
     Upper |   90 |    248 |   0.661 |   0.473 |   1.793 |     nan |       0.012 |       0.109 |  335.363 |   87.498
     Upper |   91 |    217 |   0.677 |   0.467 |   1.825 |     nan |       0.005 |       0.068 |  311.530 |   87.709
     Upper |   92 |    240 |   0.650 |   0.477 |   1.746 |     nan |       0.004 |       0.064 |  327.175 |   86.201
     Upper |   93 |    226 |   0.690 |   0.462 |   1.776 |     nan |       0.022 |       0.147 |  313.566 |   93.341
     Upper |   94 |    237 |   0.662 |   0.473 |   1.827 |   0.460 |       0.000 |       0.000 |  331.671 |   91.244
     Upper |   95 |    234 |   0.632 |   0.482 |   1.770 |     nan |       0.009 |       0.092 |  311.043 |   91.286
     Upper |   96 |    243 |   0.691 |   0.462 |   1.813 |   0.421 |       0.000 |       0.000 |  326.296 |   84.389
     Upper |   97 |    214 |   0.706 |   0.456 |   1.787 |     nan |       0.005 |       0.068 |  314.729 |   87.402
     Upper |   98 |    272 |   0.688 |   0.464 |   1.802 |   0.487 |       0.000 |       0.000 |  321.287 |   86.766
     Upper |   99 |    245 |   0.678 |   0.467 |   1.766 |     nan |       0.012 |       0.110 |  309.886 |   86.786
     Upper |  100 |    255 |   0.714 |   0.452 |   1.774 |   0.517 |       0.000 |       0.000 |  319.984 |   83.850
     Upper |  101 |    253 |   0.676 |   0.468 |   1.768 |     nan |       0.008 |       0.089 |  309.791 |   82.941
     Upper |  102 |    261 |   0.701 |   0.458 |   1.760 |     nan |       0.011 |       0.107 |  320.858 |   88.778
     Upper |  103 |    220 |   0.691 |   0.462 |   1.788 |     nan |       0.005 |       0.067 |  310.818 |   92.285
     Upper |  104 |    253 |   0.696 |   0.460 |   1.815 |     nan |       0.008 |       0.089 |  314.016 |   91.419
     Upper |  105 |    225 |   0.676 |   0.468 |   1.778 |     nan |       0.004 |       0.067 |  306.680 |   91.644
     Upper |  106 |    238 |   0.685 |   0.465 |   1.804 |   0.413 |       0.000 |       0.000 |  320.445 |   87.075
     Upper |  107 |    221 |   0.633 |   0.482 |   1.786 |     nan |       0.005 |       0.067 |  310.005 |   83.038
     Upper |  108 |    265 |   0.709 |   0.454 |   1.760 |     nan |       0.011 |       0.106 |  314.721 |   84.933
     Upper |  109 |    225 |   0.653 |   0.476 |   1.833 |   0.572 |       0.000 |       0.000 |  294.582 |   89.259
     Upper |  110 |    255 |   0.627 |   0.483 |   1.755 |     nan |       0.004 |       0.062 |  317.471 |   80.670
     Upper |  111 |    225 |   0.689 |   0.463 |   1.793 |   0.419 |       0.000 |       0.000 |  303.084 |   83.155
     Upper |  112 |    250 |   0.720 |   0.449 |   1.764 |     nan |       0.004 |       0.063 |  307.528 |   85.426
     Upper |  113 |    238 |   0.681 |   0.466 |   1.780 |     nan |       0.017 |       0.129 |  296.063 |   91.038
     Upper |  114 |    253 |   0.719 |   0.449 |   1.742 |     nan |       0.004 |       0.063 |  307.292 |   88.495
     Upper |  115 |    236 |   0.695 |   0.460 |   1.806 |   0.443 |       0.000 |       0.000 |  297.271 |   87.079
     Upper |  116 |    242 |   0.628 |   0.483 |   1.760 |     nan |       0.008 |       0.091 |  308.971 |   87.344
     Upper |  117 |    223 |   0.623 |   0.485 |   1.821 |     nan |       0.009 |       0.094 |  302.314 |   86.606
     Upper |  118 |    249 |   0.651 |   0.477 |   1.804 |     nan |       0.008 |       0.089 |  317.984 |   85.298
     Upper |  119 |    238 |   0.592 |   0.491 |   1.750 |     nan |       0.004 |       0.065 |  312.105 |   87.877
     Upper |  120 |    240 |   0.637 |   0.481 |   1.745 |     nan |       0.013 |       0.111 |  316.792 |   85.394
     Upper |  121 |    232 |   0.707 |   0.455 |   1.784 |   0.438 |       0.000 |       0.000 |  300.845 |   79.716
     Upper |  122 |    243 |   0.687 |   0.464 |   1.748 |   0.371 |       0.000 |       0.000 |  317.214 |   80.731
     Upper |  123 |    206 |   0.718 |   0.450 |   1.764 |   0.381 |       0.000 |       0.000 |  313.845 |   88.315
     Upper |  124 |    253 |   0.664 |   0.472 |   1.758 |     nan |       0.016 |       0.125 |  311.502 |   87.453
     Upper |  125 |    221 |   0.656 |   0.475 |   1.772 |   0.376 |       0.000 |       0.000 |  306.249 |   85.027
     Upper |  126 |    235 |   0.715 |   0.451 |   1.714 |     nan |       0.004 |       0.065 |  312.532 |   85.483
     Upper |  127 |    249 |   0.675 |   0.468 |   1.775 |     nan |       0.004 |       0.063 |  307.124 |   85.721
     Upper |  128 |    234 |   0.662 |   0.473 |   1.740 |     nan |       0.013 |       0.112 |  306.325 |   90.440
     Upper |  129 |    246 |   0.675 |   0.468 |   1.755 |   0.446 |       0.000 |       0.000 |  298.679 |   85.777
     Upper |  130 |    243 |   0.687 |   0.464 |   1.720 |     nan |       0.004 |       0.064 |  317.095 |   79.974
     Upper |  131 |    228 |   0.632 |   0.482 |   1.707 |   0.343 |       0.000 |       0.000 |  308.478 |   80.018
     Upper |  132 |    225 |   0.636 |   0.481 |   1.779 |   0.431 |       0.000 |       0.000 |  310.240 |   88.680
     Upper |  133 |    231 |   0.658 |   0.474 |   1.782 |     nan |       0.009 |       0.093 |  296.203 |   85.157
     Upper |  134 |    285 |   0.656 |   0.475 |   1.749 |     nan |       0.004 |       0.059 |  313.446 |   81.101
     Upper |  135 |    251 |   0.665 |   0.472 |   1.746 |   0.349 |       0.000 |       0.000 |  297.135 |   80.450
     Upper |  136 |    258 |   0.663 |   0.473 |   1.726 |   0.322 |       0.000 |       0.000 |  315.891 |   75.163
     Upper |  137 |    236 |   0.686 |   0.464 |   1.727 |   0.445 |       0.000 |       0.000 |  307.699 |   77.776
     Upper |  138 |    263 |   0.703 |   0.457 |   1.691 |     nan |       0.008 |       0.087 |  311.506 |   85.529
     Upper |  139 |    255 |   0.678 |   0.467 |   1.713 |   0.397 |       0.000 |       0.000 |  297.933 |   83.923
     Upper |  140 |    247 |   0.603 |   0.489 |   1.697 |     nan |       0.004 |       0.063 |  312.061 |   80.990
     Upper |  141 |    258 |   0.694 |   0.461 |   1.753 |     nan |       0.004 |       0.062 |  296.547 |   85.539
     Upper |  142 |    238 |   0.643 |   0.479 |   1.708 |     nan |       0.004 |       0.065 |  300.504 |   87.423
     Upper |  143 |    252 |   0.690 |   0.462 |   1.755 |     nan |       0.004 |       0.063 |  296.984 |   82.963
     Upper |  144 |    263 |   0.681 |   0.466 |   1.680 |   0.331 |       0.000 |       0.000 |  311.190 |   78.179
     Upper |  145 |    231 |   0.641 |   0.480 |   1.763 |     nan |       0.009 |       0.093 |  289.905 |   88.899
     Upper |  146 |    260 |   0.638 |   0.480 |   1.715 |     nan |       0.004 |       0.062 |  302.496 |   83.306
     Upper |  147 |    237 |   0.684 |   0.465 |   1.728 |   0.361 |       0.000 |       0.000 |  290.156 |   79.276
     Upper |  148 |    240 |   0.637 |   0.481 |   1.724 |   0.330 |       0.000 |       0.000 |  309.900 |   76.204
     Upper |  149 |    241 |   0.710 |   0.454 |   1.709 |   0.376 |       0.000 |       0.000 |  287.108 |   86.733
     Upper |  150 |    225 |   0.676 |   0.468 |   1.737 |     nan |       0.004 |       0.067 |  300.004 |   85.048
     Upper |  151 |    235 |   0.681 |   0.466 |   1.746 |     nan |       0.004 |       0.065 |  289.477 |   90.946
     Upper |  152 |    248 |   0.657 |   0.475 |   1.686 |   0.406 |       0.000 |       0.000 |  314.286 |   76.813
     Upper |  153 |    235 |   0.694 |   0.461 |   1.709 |     nan |       0.009 |       0.092 |  305.991 |   77.783
     Upper |  154 |    247 |   0.603 |   0.489 |   1.678 |     nan |       0.004 |       0.063 |  318.105 |   73.516
     Upper |  155 |    217 |   0.705 |   0.456 |   1.711 |     nan |       0.009 |       0.096 |  300.954 |   85.682
     Upper |  156 |    244 |   0.705 |   0.456 |   1.728 |   0.392 |       0.000 |       0.000 |  304.508 |   82.697
     Upper |  157 |    256 |   0.691 |   0.462 |   1.718 |   0.285 |       0.000 |       0.000 |  308.793 |   74.635
     Upper |  158 |    256 |   0.664 |   0.472 |   1.717 |   0.312 |       0.000 |       0.000 |  306.836 |   76.249
     Upper |  159 |    237 |   0.595 |   0.491 |   1.765 |   0.461 |       0.000 |       0.000 |  293.852 |   86.286
     Upper |  160 |    260 |   0.704 |   0.457 |   1.692 |     nan |       0.004 |       0.062 |  307.946 |   77.570
     Upper |  161 |    234 |   0.641 |   0.480 |   1.720 |   0.297 |       0.000 |       0.000 |  295.363 |   85.437
     Upper |  162 |    279 |   0.681 |   0.466 |   1.690 |   0.375 |       0.000 |       0.000 |  293.409 |   80.971
     Upper |  163 |    241 |   0.676 |   0.468 |   1.706 |     nan |       0.008 |       0.091 |  303.676 |   81.075
     Upper |  164 |    234 |   0.645 |   0.478 |   1.673 |   0.328 |       0.000 |       0.000 |  302.829 |   79.388
     Upper |  165 |    228 |   0.675 |   0.468 |   1.692 |     nan |       0.004 |       0.066 |  292.224 |   83.782
     Upper |  166 |    244 |   0.668 |   0.471 |   1.731 |     nan |       0.008 |       0.090 |  301.320 |   81.321
     Upper |  167 |    229 |   0.686 |   0.464 |   1.696 |   0.341 |       0.000 |       0.000 |  300.323 |   87.820
     Upper |  168 |    226 |   0.646 |   0.478 |   1.695 |     nan |       0.004 |       0.066 |  304.748 |   84.098
     Upper |  169 |    248 |   0.617 |   0.486 |   1.715 |   0.304 |       0.000 |       0.000 |  294.440 |   79.212
     Upper |  170 |    268 |   0.713 |   0.453 |   1.704 |   0.365 |       0.000 |       0.000 |  293.183 |   81.889
     Upper |  171 |    240 |   0.704 |   0.456 |   1.711 |     nan |       0.004 |       0.064 |  293.158 |   82.601
     Upper |  172 |    253 |   0.676 |   0.468 |   1.697 |   0.303 |       0.000 |       0.000 |  297.020 |   84.621
     Upper |  173 |    249 |   0.627 |   0.484 |   1.700 |     nan |       0.008 |       0.089 |  283.767 |   87.035
     Upper |  174 |    277 |   0.664 |   0.472 |   1.693 |     nan |       0.004 |       0.060 |  297.144 |   83.242
     Upper |  175 |    233 |   0.627 |   0.484 |   1.685 |   0.299 |       0.000 |       0.000 |  298.918 |   80.824
     Upper |  176 |    247 |   0.680 |   0.466 |   1.704 |   0.297 |       0.000 |       0.000 |  306.036 |   78.998
     Upper |  177 |    239 |   0.661 |   0.473 |   1.714 |   0.284 |       0.000 |       0.000 |  302.845 |   74.970
     Upper |  178 |    250 |   0.640 |   0.480 |   1.694 |   0.319 |       0.000 |       0.000 |  304.328 |   81.448
     Upper |  179 |    253 |   0.668 |   0.471 |   1.758 |   0.299 |       0.000 |       0.000 |  291.348 |   84.275
     Upper |  180 |    237 |   0.654 |   0.476 |   1.695 |   0.293 |       0.000 |       0.000 |  292.084 |   84.791
     Upper |  181 |    243 |   0.671 |   0.470 |   1.709 |   0.351 |       0.000 |       0.000 |  293.654 |   81.692
     Upper |  182 |    246 |   0.659 |   0.474 |   1.709 |     nan |       0.004 |       0.064 |  298.939 |   82.267
     Upper |  183 |    255 |   0.612 |   0.487 |   1.711 |     nan |       0.004 |       0.062 |  287.616 |   81.994
     Upper |  184 |    260 |   0.677 |   0.468 |   1.685 |   0.321 |       0.000 |       0.000 |  296.535 |   81.194
     Upper |  185 |    226 |   0.699 |   0.459 |   1.692 |   0.315 |       0.000 |       0.000 |  289.168 |   81.237
     Upper |  186 |    247 |   0.636 |   0.481 |   1.677 |     nan |       0.004 |       0.063 |  296.838 |   90.554
     Upper |  187 |    229 |   0.642 |   0.479 |   1.683 |   0.293 |       0.000 |       0.000 |  292.319 |   83.192
     Upper |  188 |    242 |   0.603 |   0.489 |   1.687 |     nan |       0.004 |       0.064 |  301.128 |   80.662
     Upper |  189 |    242 |   0.657 |   0.475 |   1.706 |     nan |       0.008 |       0.091 |  288.566 |   87.135
     Upper |  190 |    249 |   0.655 |   0.475 |   1.726 |     nan |       0.004 |       0.063 |  289.719 |   81.794
     Upper |  191 |    208 |   0.630 |   0.483 |   1.708 |   0.281 |       0.000 |       0.000 |  290.649 |   80.540
     Upper |  192 |    242 |   0.657 |   0.475 |   1.715 |   0.348 |       0.000 |       0.000 |  294.826 |   77.648
     Upper |  193 |    231 |   0.688 |   0.463 |   1.698 |     nan |       0.004 |       0.066 |  288.277 |   84.913
     Upper |  194 |    260 |   0.704 |   0.457 |   1.719 |     nan |       0.004 |       0.062 |  298.046 |   77.438
     Upper |  195 |    232 |   0.659 |   0.474 |   1.695 |   0.331 |       0.000 |       0.000 |  288.582 |   83.847
     Upper |  196 |    251 |   0.614 |   0.487 |   1.685 |   0.266 |       0.000 |       0.000 |  295.514 |   72.412
     Upper |  197 |    234 |   0.662 |   0.473 |   1.682 |   0.288 |       0.000 |       0.000 |  298.983 |   77.294
     Upper |  198 |    229 |   0.616 |   0.486 |   1.661 |   0.289 |       0.000 |       0.000 |  298.480 |   82.907
     Upper |  199 |    240 |   0.629 |   0.483 |   1.692 |     nan |       0.013 |       0.111 |  289.538 |   80.441
 Randomize |    0 |   1000 |   1.000 |   0.000 |     inf |     nan |       1.000 |       0.000 |    0.000 |    0.000
 Randomize |    1 |    356 |   1.000 |   0.000 |     inf |     nan |       1.000 |       0.000 |    0.000 |    0.000
 Randomize |    2 |    531 |   0.872 |   0.334 |     inf |     nan |       0.925 |       0.264 |    3.819 |    0.831
 Randomize |    3 |    310 |   0.852 |   0.355 |     inf |     nan |       0.881 |       0.324 |   10.916 |    3.440
 Randomize |    4 |    458 |   0.753 |   0.431 |     inf |     nan |       0.707 |       0.455 |   68.175 |   11.402
 Randomize |    5 |    279 |   0.767 |   0.423 |     inf |     nan |       0.767 |       0.423 |  323.011 |   82.381
 Randomize |    6 |    413 |   0.760 |   0.427 |     inf |     nan |       0.584 |       0.493 |  524.223 |  101.291
 Randomize |    7 |    271 |   0.779 |   0.415 |     inf |     nan |       0.631 |       0.483 |  444.572 |  103.756
 Randomize |    8 |    363 |   0.769 |   0.422 |   3.169 |     nan |       0.477 |       0.499 |  486.851 |  115.598
 Randomize |    9 |    304 |   0.743 |   0.437 |     inf |     nan |       0.523 |       0.499 |  425.099 |  106.552
 Randomize |   10 |    361 |   0.712 |   0.453 |   2.245 |     nan |       0.291 |       0.454 |  483.612 |   93.341
 Randomize |   11 |    258 |   0.744 |   0.436 |   2.451 |     nan |       0.337 |       0.473 |  418.422 |  109.722
 Randomize |   12 |    306 |   0.690 |   0.463 |   2.087 |     nan |       0.176 |       0.381 |  470.167 |   93.308
 Randomize |   13 |    256 |   0.762 |   0.426 |   2.265 |     nan |       0.270 |       0.444 |  412.930 |  101.033
 Randomize |   14 |    356 |   0.618 |   0.486 |   1.898 |     nan |       0.087 |       0.282 |  457.006 |   97.419
 Randomize |   15 |    256 |   0.680 |   0.467 |   2.031 |     nan |       0.156 |       0.363 |  406.574 |  110.345
 Randomize |   16 |    336 |   0.723 |   0.447 |   1.892 |     nan |       0.077 |       0.267 |  444.473 |  103.438
 Randomize |   17 |    265 |   0.691 |   0.462 |   1.899 |     nan |       0.113 |       0.317 |  397.808 |  106.800
 Randomize |   18 |    309 |   0.683 |   0.465 |   1.865 |     nan |       0.071 |       0.257 |  430.515 |  106.124
 Randomize |   19 |    260 |   0.719 |   0.449 |   1.901 |     nan |       0.092 |       0.289 |  388.396 |  106.963
 Randomize |   20 |    296 |   0.703 |   0.457 |   1.802 |     nan |       0.074 |       0.262 |  415.105 |  110.121
 Randomize |   21 |    281 |   0.701 |   0.458 |   1.901 |     nan |       0.018 |       0.132 |  405.142 |   88.834
 Randomize |   22 |    308 |   0.662 |   0.473 |   1.772 |     nan |       0.039 |       0.194 |  422.406 |  101.237
 Randomize |   23 |    249 |   0.679 |   0.467 |   1.826 |     nan |       0.052 |       0.222 |  394.293 |  101.116
 Randomize |   24 |    296 |   0.669 |   0.471 |   1.743 |     nan |       0.020 |       0.141 |  425.429 |   92.149
 Randomize |   25 |    264 |   0.655 |   0.475 |   1.790 |     nan |       0.053 |       0.224 |  384.345 |  101.879
 Randomize |   26 |    309 |   0.625 |   0.484 |   1.708 |     nan |       0.032 |       0.177 |  410.162 |   99.121
 Randomize |   27 |    246 |   0.650 |   0.477 |   1.793 |     nan |       0.028 |       0.166 |  379.439 |   97.393
 Randomize |   28 |    303 |   0.657 |   0.475 |   1.725 |     nan |       0.026 |       0.160 |  409.356 |   98.872
 Randomize |   29 |    250 |   0.692 |   0.462 |   1.715 |     nan |       0.032 |       0.176 |  380.108 |   97.603
 Randomize |   30 |    301 |   0.651 |   0.477 |   1.693 |     nan |       0.040 |       0.196 |  394.189 |  101.665
 Randomize |   31 |    267 |   0.659 |   0.474 |   1.766 |     nan |       0.045 |       0.207 |  367.506 |  108.985
 Randomize |   32 |    283 |   0.675 |   0.468 |   1.723 |     nan |       0.014 |       0.118 |  395.205 |   94.717
 Randomize |   33 |    254 |   0.638 |   0.481 |   1.737 |     nan |       0.028 |       0.164 |  362.028 |  103.276
