method,n_online,run_id,t,is_covered,length,is_inf,cal_size,selected_total
upper,100,0,0,1,inf,1,0.0,24
upper,100,0,1,1,inf,1,2.0,24
upper,100,0,2,1,inf,1,6.0,24
upper,100,0,3,1,inf,1,24.0,24
upper,100,0,4,1,inf,1,120.0,24
upper,100,0,5,1,inf,1,720.0,24
upper,100,0,6,1,1.632926946566859,0,1001.0,24
upper,100,0,7,1,1.6329269465668588,0,1001.0,24
upper,100,0,8,1,1.632926946566859,0,1001.0,24
upper,100,0,9,1,0.9926725800038521,0,1001.0,24
upper,100,0,10,1,0.9926725800038518,0,1001.0,24
upper,100,0,11,1,0.8535133055179633,0,1001.0,24
upper,100,0,12,0,0.8535133055179633,0,1001.0,24
upper,100,0,13,1,0.9926725800038518,0,1001.0,24
upper,100,0,14,1,0.8535133055179633,0,1001.0,24
upper,100,0,15,1,0.8535133055179633,0,1001.0,24
upper,100,0,16,1,0.8529168424699933,0,1001.0,24
upper,100,0,17,1,0.8529168424699933,0,1001.0,24
upper,100,0,18,0,0.8236513957079223,0,1001.0,24
upper,100,0,19,1,0.8529168424699933,0,999.0,24
upper,100,0,20,1,0.8529168424699933,0,999.5,24
upper,100,0,21,1,0.836431670686199,0,992.0,24
upper,100,0,22,0,0.8364316706861988,0,992.5,24
upper,100,0,23,0,0.8529168424699933,0,943.5,24
upper,100,2,0,1,inf,1,0.0,24
upper,100,2,1,1,inf,1,2.0,24
upper,100,2,2,1,inf,1,6.0,24
upper,100,2,3,1,inf,1,24.0,24
upper,100,2,4,1,inf,1,120.0,24
upper,100,2,5,1,inf,1,720.0,24
upper,100,2,6,1,2.792541597857302,0,1001.0,24
upper,100,2,7,1,2.792541597857302,0,1001.0,24
upper,100,2,8,1,2.792541597857302,0,1001.0,24
upper,100,2,9,0,2.087779996447093,0,1001.0,24
upper,100,2,10,1,2.792541597857302,0,1001.0,24
upper,100,2,11,1,2.7925415978573023,0,1001.0,24
upper,100,2,12,1,2.087779996447093,0,1001.0,24
upper,100,2,13,1,1.7512292941300815,0,1001.0,24
upper,100,2,14,1,1.7512292941300815,0,1001.0,24
upper,100,2,15,1,1.7512292941300815,0,1001.0,24
upper,100,2,16,1,1.7512292941300815,0,1001.0,24
upper,100,2,17,1,1.3721577513025864,0,1001.0,24
upper,100,2,18,1,1.3721577513025864,0,1001.0,24
upper,100,2,19,1,1.1987295576691426,0,999.0,24
upper,100,2,20,1,1.0930653429976385,0,999.5,24
upper,100,2,21,0,1.0930653429976385,0,987.0,24
upper,100,2,22,1,1.1987295576691428,0,972.5,24
upper,100,2,23,1,1.0930653429976385,0,929.0,24
upper,100,1,0,1,inf,1,0.0,24
upper,100,1,1,1,inf,1,2.0,24
upper,100,1,2,1,inf,1,6.0,24
upper,100,1,3,1,inf,1,24.0,24
upper,100,1,4,1,inf,1,120.0,24
upper,100,1,5,1,inf,1,720.0,24
upper,100,1,6,1,4.755911902448183,0,1001.0,24
upper,100,1,7,1,4.755911902448183,0,1001.0,24
upper,100,1,8,1,2.009980538252859,0,1001.0,24
upper,100,1,9,1,2.009980538252859,0,1001.0,24
upper,100,1,10,1,2.009980538252859,0,1001.0,24
upper,100,1,11,1,1.69715744903107,0,1001.0,24
upper,100,1,12,1,1.69715744903107,0,994.5,24
upper,100,1,13,1,1.4888696840230065,0,999.0,24
upper,100,1,14,1,1.4888696840230065,0,1000.5,24
upper,100,1,15,1,1.4888696840230065,0,1001.0,24
upper,100,1,16,1,1.4067497826256845,0,1000.5,24
upper,100,1,17,1,1.4067497826256847,0,1001.0,24
upper,100,1,18,1,1.0192729738910788,0,1000.0,24
upper,100,1,19,1,1.0192729738910788,0,1000.5,24
upper,100,1,20,0,1.0192729738910788,0,995.5,24
upper,100,1,21,1,1.4067497826256847,0,981.0,24
upper,100,1,22,1,1.0192729738910788,0,973.0,24
upper,100,1,23,1,1.0192729738910788,0,915.0,24
upper,100,4,0,1,inf,1,0.0,25
upper,100,4,1,1,inf,1,2.0,25
upper,100,4,2,1,inf,1,6.0,25
upper,100,4,3,1,inf,1,24.0,25
upper,100,4,4,1,inf,1,120.0,25
upper,100,4,5,1,inf,1,720.0,25
upper,100,4,6,1,1.8940233077085673,0,1001.0,25
upper,100,4,7,1,1.8940233077085669,0,1001.0,25
upper,100,4,8,1,1.7707111383205898,0,1001.0,25
upper,100,4,9,0,1.77071113832059,0,1001.0,25
upper,100,4,10,1,1.8940233077085673,0,1001.0,25
upper,100,4,11,1,1.77071113832059,0,1001.0,25
upper,100,4,12,1,1.77071113832059,0,1001.0,25
upper,100,4,13,0,1.70387561888586,0,1001.0,25
upper,100,4,14,1,1.77071113832059,0,1001.0,25
upper,100,4,15,0,1.77071113832059,0,1000.5,25
upper,100,4,16,1,1.77071113832059,0,1001.0,25
upper,100,4,17,0,1.77071113832059,0,1001.0,25
upper,100,4,18,1,1.8940233077085669,0,1001.0,25
upper,100,4,19,1,1.7707111383205902,0,999.0,25
upper,100,4,20,1,1.77071113832059,0,996.5,25
upper,100,4,21,1,1.70387561888586,0,995.0,25
upper,100,4,22,1,1.70387561888586,0,958.5,25
upper,100,4,23,1,1.70387561888586,0,889.0,25
upper,100,4,24,1,1.5575284695317433,0,352.5,25
upper,100,3,0,1,inf,1,0.0,25
upper,100,3,1,1,inf,1,2.0,25
upper,100,3,2,1,inf,1,6.0,25
upper,100,3,3,1,inf,1,24.0,25
upper,100,3,4,1,inf,1,120.0,25
upper,100,3,5,1,inf,1,720.0,25
upper,100,3,6,1,2.9785296417294584,0,1001.0,25
upper,100,3,7,1,2.9785296417294584,0,1001.0,25
upper,100,3,8,1,2.978529641729458,0,1001.0,25
upper,100,3,9,1,2.7566743318055797,0,1001.0,25
upper,100,3,10,1,1.0071742319966912,0,1001.0,25
upper,100,3,11,0,1.0071742319966908,0,1001.0,25
upper,100,3,12,1,2.2652662794131966,0,1001.0,25
upper,100,3,13,1,1.0071742319966912,0,1001.0,25
upper,100,3,14,0,1.0071742319966912,0,1001.0,25
upper,100,3,15,0,2.2652662794131966,0,1001.0,25
upper,100,3,16,1,2.2652662794131966,0,1001.0,25
upper,100,3,17,1,2.265266279413197,0,1001.0,25
upper,100,3,18,1,2.042481250680407,0,1001.0,25
upper,100,3,19,1,2.042481250680407,0,1001.0,25
upper,100,3,20,1,1.77461558770276,0,997.0,25
upper,100,3,21,1,2.0424812506804075,0,996.0,25
upper,100,3,22,1,1.9085484191915836,0,988.5,25
upper,100,3,23,1,1.3260743449520493,0,967.0,25
upper,100,3,24,0,2.265266279413197,0,378.0,25
upper,100,5,0,1,inf,1,0.0,25
upper,100,5,1,1,inf,1,2.0,25
upper,100,5,2,1,inf,1,6.0,25
upper,100,5,3,1,inf,1,24.0,25
upper,100,5,4,1,inf,1,120.0,25
upper,100,5,5,1,inf,1,720.0,25
upper,100,5,6,1,3.6658213399979918,0,1001.0,25
upper,100,5,7,1,3.665821339997991,0,1001.0,25
upper,100,5,8,1,3.1936171279070575,0,1001.0,25
upper,100,5,9,1,3.1936171279070575,0,1001.0,25
upper,100,5,10,1,3.193617127907058,0,1001.0,25
upper,100,5,11,1,1.889752090014233,0,1001.0,25
upper,100,5,12,1,1.889752090014233,0,1001.0,25
upper,100,5,13,1,1.8897520900142333,0,1001.0,25
upper,100,5,14,1,1.8897520900142333,0,1001.0,25
upper,100,5,15,0,1.6744056124402693,0,1001.0,25
upper,100,5,16,1,1.889752090014233,0,1001.0,25
upper,100,5,17,0,1.6744056124402693,0,1001.0,25
upper,100,5,18,1,1.8897520900142328,0,1000.5,25
upper,100,5,19,1,1.6744056124402693,0,988.5,25
upper,100,5,20,1,1.6744056124402693,0,986.5,25
upper,100,5,21,1,1.6191590827068212,0,966.5,25
upper,100,5,22,1,1.6191590827068214,0,923.0,25
upper,100,5,23,1,1.6191590827068212,0,851.5,25
upper,100,5,24,0,1.8897520900142328,0,327.0,25
upper,100,7,0,1,inf,1,0.0,23
upper,100,7,1,1,inf,1,2.0,23
upper,100,7,2,1,inf,1,6.0,23
upper,100,7,3,1,inf,1,24.0,23
upper,100,7,4,1,inf,1,120.0,23
upper,100,7,5,1,inf,1,720.0,23
upper,100,7,6,1,2.7486503991050784,0,1001.0,23
upper,100,7,7,1,2.7486503991050784,0,1001.0,23
upper,100,7,8,1,2.7486503991050784,0,1001.0,23
upper,100,7,9,1,2.5340081816063362,0,1001.0,23
upper,100,7,10,1,2.5340081816063362,0,1001.0,23
upper,100,7,11,1,2.532172742001015,0,1001.0,23
upper,100,7,12,1,2.532172742001015,0,1001.0,23
upper,100,7,13,1,2.39753557512086,0,1001.0,23
upper,100,7,14,1,2.39753557512086,0,1001.0,23
upper,100,7,15,1,2.39753557512086,0,1001.0,23
upper,100,7,16,1,2.39753557512086,0,1001.0,23
upper,100,7,17,0,2.008734584959184,0,1001.0,23
upper,100,7,18,1,2.39753557512086,0,1001.0,23
upper,100,7,19,1,2.008734584959184,0,996.0,23
upper,100,7,20,1,2.008734584959184,0,984.5,23
upper,100,7,21,1,1.9047699564524514,0,974.0,23
upper,100,7,22,0,1.7085224082778532,0,952.5,23
upper,100,6,0,1,inf,1,0.0,24
upper,100,6,1,1,inf,1,2.0,24
upper,100,6,2,1,inf,1,6.0,24
upper,100,6,3,1,inf,1,24.0,24
upper,100,6,4,1,inf,1,120.0,24
upper,100,6,5,1,inf,1,720.0,24
upper,100,6,6,1,1.5776299146752926,0,1001.0,24
upper,100,6,7,1,1.5776299146752928,0,1001.0,24
upper,100,6,8,1,1.5776299146752928,0,1001.0,24
upper,100,6,9,1,1.539704826081834,0,1001.0,24
upper,100,6,10,1,1.539704826081834,0,1001.0,24
upper,100,6,11,1,1.0900156722266536,0,1001.0,24
upper,100,6,12,1,1.0900156722266536,0,1001.0,24
upper,100,6,13,0,0.9036151435652142,0,1001.0,24
upper,100,6,14,1,1.0900156722266536,0,1001.0,24
upper,100,6,15,0,1.0900156722266539,0,1001.0,24
upper,100,6,16,1,1.232245941929671,0,1001.0,24
upper,100,6,17,1,1.0900156722266536,0,1001.0,24
upper,100,6,18,0,0.903615143565214,0,1001.0,24
upper,100,6,19,0,1.0900156722266536,0,1001.0,24
upper,100,6,20,0,1.232245941929671,0,999.0,24
upper,100,6,21,1,1.539704826081834,0,995.5,24
upper,100,6,22,1,1.232245941929671,0,984.0,24
upper,100,6,23,1,1.232245941929671,0,970.5,24
upper,100,8,0,1,inf,1,0.0,24
upper,100,8,1,1,inf,1,2.0,24
upper,100,8,2,1,inf,1,6.0,24
upper,100,8,3,1,inf,1,24.0,24
upper,100,8,4,1,inf,1,120.0,24
upper,100,8,5,1,inf,1,720.0,24
upper,100,8,6,1,2.1329570832573816,0,1001.0,24
upper,100,8,7,1,2.1329570832573816,0,1001.0,24
upper,100,8,8,1,2.1329570832573816,0,1001.0,24
upper,100,8,9,1,1.8701624170356208,0,1001.0,24
upper,100,8,10,0,1.8701624170356208,0,1001.0,24
upper,100,8,11,1,1.9970886054044623,0,1001.0,24
upper,100,8,12,1,1.8701624170356208,0,1001.0,24
upper,100,8,13,0,1.8701624170356208,0,1001.0,24
upper,100,8,14,1,1.870162417035621,0,1001.0,24
upper,100,8,15,1,1.8701624170356208,0,1001.0,24
upper,100,8,16,1,1.4907025858842036,0,1001.0,24
upper,100,8,17,0,1.4304371416076331,0,1001.0,24
upper,100,8,18,1,1.870162417035621,0,1001.0,24
upper,100,8,19,0,1.4907025858842036,0,999.5,24
upper,100,8,20,1,1.8701624170356208,0,985.0,24
upper,100,8,21,1,1.6804325014599122,0,971.5,24
upper,100,8,22,1,1.8701624170356208,0,941.0,24
upper,100,8,23,0,1.8558775821070799,0,896.0,24
upper,100,9,0,1,inf,1,0.0,24
upper,100,9,1,1,inf,1,2.0,24
upper,100,9,2,1,inf,1,6.0,24
upper,100,9,3,1,inf,1,24.0,24
upper,100,9,4,1,inf,1,120.0,24
upper,100,9,5,1,inf,1,720.0,24
upper,100,9,6,1,2.0585459506688943,0,1001.0,24
upper,100,9,7,1,2.0585459506688943,0,1001.0,24
upper,100,9,8,1,1.6442305324073283,0,1001.0,24
upper,100,9,9,1,1.6442305324073283,0,1001.0,24
upper,100,9,10,1,1.6442305324073283,0,1001.0,24
upper,100,9,11,1,1.5639688515757828,0,1001.0,24
upper,100,9,12,1,1.5639688515757828,0,1001.0,24
upper,100,9,13,1,1.5639688515757826,0,1001.0,24
upper,100,9,14,0,1.2143407870902991,0,1001.0,24
upper,100,9,15,0,1.2143407870902991,0,1001.0,24
upper,100,9,16,1,1.6442305324073283,0,1001.0,24
upper,100,9,17,0,1.5639688515757828,0,1001.0,24
upper,100,9,18,1,1.6442305324073283,0,1001.0,24
upper,100,9,19,1,1.563968851575783,0,1001.0,24
upper,100,9,20,1,1.5639688515757828,0,1000.5,24
upper,100,9,21,0,1.5639688515757828,0,997.5,24
upper,100,9,22,1,1.5639688515757826,0,990.0,24
upper,100,9,23,1,1.5118986028082266,0,972.5,24
upper,100,11,0,1,inf,1,0.0,24
upper,100,11,1,1,inf,1,2.0,24
upper,100,11,2,1,inf,1,6.0,24
upper,100,11,3,1,inf,1,24.0,24
upper,100,11,4,1,inf,1,120.0,24
upper,100,11,5,1,inf,1,720.0,24
upper,100,11,6,1,2.322958853265356,0,1001.0,24
upper,100,11,7,1,2.322958853265356,0,1001.0,24
upper,100,11,8,1,2.322958853265356,0,1001.0,24
upper,100,11,9,0,1.4784012652464815,0,1001.0,24
upper,100,11,10,1,1.575241973067813,0,1001.0,24
upper,100,11,11,1,1.4784012652464815,0,1001.0,24
upper,100,11,12,0,1.2452002338483799,0,1001.0,24
upper,100,11,13,1,1.4784012652464815,0,1001.0,24
upper,100,11,14,1,1.4784012652464815,0,1001.0,24
upper,100,11,15,0,1.2452002338483799,0,1001.0,24
upper,100,11,16,1,1.4784012652464815,0,1001.0,24
upper,100,11,17,1,1.4784012652464815,0,1001.0,24
upper,100,11,18,1,1.4784012652464815,0,1001.0,24
upper,100,11,19,1,1.4784012652464815,0,1000.0,24
upper,100,11,20,1,1.4522251346376542,0,997.0,24
upper,100,11,21,1,1.4522251346376542,0,981.0,24
upper,100,11,22,1,1.3591055286846876,0,955.0,24
upper,100,11,23,1,1.3031631009105453,0,918.5,24
upper,100,10,0,1,inf,1,0.0,24
upper,100,10,1,1,inf,1,2.0,24
upper,100,10,2,1,inf,1,6.0,24
upper,100,10,3,1,inf,1,24.0,24
upper,100,10,4,1,inf,1,120.0,24
upper,100,10,5,1,inf,1,720.0,24
upper,100,10,6,1,2.2294564776370915,0,1001.0,24
upper,100,10,7,1,2.2294564776370915,0,1001.0,24
upper,100,10,8,1,2.2294564776370915,0,1001.0,24
upper,100,10,9,0,1.239331555416694,0,1001.0,24
upper,100,10,10,0,2.2294564776370915,0,1001.0,24
upper,100,10,11,1,2.2294564776370915,0,1001.0,24
upper,100,10,12,1,2.2294564776370915,0,1001.0,24
upper,100,10,13,1,2.2294564776370915,0,1000.0,24
upper,100,10,14,1,1.239331555416694,0,1001.0,24
upper,100,10,15,1,1.2393315554166942,0,1000.0,24
upper,100,10,16,1,1.0325271943065557,0,999.5,24
upper,100,10,17,1,1.032527194306556,0,1001.0,24
upper,100,10,18,1,1.0325271943065557,0,992.0,24
upper,100,10,19,0,0.9744026698650534,0,985.0,24
upper,100,10,20,1,1.0325271943065557,0,940.5,24
upper,100,10,21,0,1.0325271943065555,0,923.5,24
upper,100,10,22,1,1.1359293748616248,0,821.0,24
upper,100,10,23,0,1.2393315554166942,0,762.0,24
upper,100,12,0,1,inf,1,0.0,24
upper,100,12,1,1,inf,1,2.0,24
upper,100,12,2,1,inf,1,6.0,24
upper,100,12,3,1,inf,1,24.0,24
upper,100,12,4,1,inf,1,120.0,24
upper,100,12,5,1,inf,1,720.0,24
upper,100,12,6,1,5.990509646065721,0,1001.0,24
upper,100,12,7,1,5.990509646065721,0,1001.0,24
upper,100,12,8,1,5.990509646065721,0,1001.0,24
upper,100,12,9,1,2.99234618364575,0,1001.0,24
upper,100,12,10,1,2.99234618364575,0,1001.0,24
upper,100,12,11,1,2.99234618364575,0,1001.0,24
upper,100,12,12,1,1.8297662491532027,0,1001.0,24
upper,100,12,13,1,1.8297662491532027,0,1001.0,24
upper,100,12,14,1,1.5595276443401271,0,1001.0,24
upper,100,12,15,1,1.5595276443401271,0,1001.0,24
upper,100,12,16,1,1.075468277967039,0,1001.0,24
upper,100,12,17,0,0.9774661732140986,0,1001.0,24
upper,100,12,18,0,1.075468277967039,0,1001.0,24
upper,100,12,19,1,1.7084104909493751,0,1000.5,24
upper,100,12,20,0,1.5595276443401274,0,998.5,24
upper,100,12,21,1,1.7084104909493751,0,989.0,24
upper,100,12,22,0,1.5595276443401271,0,944.5,24
upper,100,12,23,0,1.7084104909493751,0,888.5,24
upper,100,13,0,1,inf,1,0.0,24
upper,100,13,1,1,inf,1,2.0,24
upper,100,13,2,1,inf,1,6.0,24
upper,100,13,3,1,inf,1,24.0,24
upper,100,13,4,1,inf,1,120.0,24
upper,100,13,5,1,inf,1,720.0,24
upper,100,13,6,1,2.991181717577356,0,1001.0,24
upper,100,13,7,1,2.991181717577356,0,1001.0,24
upper,100,13,8,1,2.991181717577356,0,1001.0,24
upper,100,13,9,1,2.8340712657246616,0,1001.0,24
upper,100,13,10,0,2.8340712657246616,0,1001.0,24
upper,100,13,11,1,2.8340712657246616,0,1001.0,24
upper,100,13,12,1,2.8340712657246616,0,1001.0,24
upper,100,13,13,0,2.8340712657246616,0,1001.0,24
upper,100,13,14,1,2.8340712657246616,0,1001.0,24
upper,100,13,15,1,2.8340712657246616,0,1001.0,24
upper,100,13,16,1,2.4275044705545095,0,1001.0,24
upper,100,13,17,1,2.4275044705545095,0,1001.0,24
upper,100,13,18,0,2.42750447055451,0,1001.0,24
upper,100,13,19,1,2.8340712657246616,0,999.0,24
upper,100,13,20,1,2.4275044705545095,0,996.5,24
upper,100,13,21,1,2.42750447055451,0,984.0,24
upper,100,13,22,1,1.8116857027481994,0,946.0,24
upper,100,13,23,1,1.8821682501320156,0,877.0,24
upper,100,14,0,1,inf,1,0.0,24
upper,100,14,1,1,inf,1,2.0,24
upper,100,14,2,1,inf,1,6.0,24
upper,100,14,3,1,inf,1,24.0,24
upper,100,14,4,1,inf,1,120.0,24
upper,100,14,5,1,inf,1,720.0,24
upper,100,14,6,1,2.608718657888673,0,1001.0,24
upper,100,14,7,1,2.608718657888673,0,1001.0,24
upper,100,14,8,1,2.608718657888673,0,1001.0,24
upper,100,14,9,0,2.5207107336495715,0,1001.0,24
upper,100,14,10,1,2.608718657888673,0,1001.0,24
upper,100,14,11,1,2.608718657888673,0,1001.0,24
upper,100,14,12,1,2.5207107336495724,0,1001.0,24
upper,100,14,13,1,2.520710733649572,0,998.0,24
upper,100,14,14,1,1.7215911579484464,0,1000.0,24
upper,100,14,15,0,1.7215911579484464,0,997.0,24
upper,100,14,16,1,1.9844696498750571,0,997.0,24
upper,100,14,17,0,1.7215911579484464,0,1001.0,24
upper,100,14,18,1,1.9844696498750571,0,986.0,24
upper,100,14,19,1,1.8530304039117518,0,927.5,24
upper,100,14,20,0,1.7215911579484464,0,902.5,24
upper,100,14,21,0,1.984469649875057,0,872.0,24
upper,100,14,22,1,2.029314940386504,0,785.0,24
upper,100,14,23,1,1.7215911579484464,0,656.5,24
upper,100,15,0,1,inf,1,0.0,24
upper,100,15,1,1,inf,1,2.0,24
upper,100,15,2,1,inf,1,6.0,24
upper,100,15,3,1,inf,1,24.0,24
upper,100,15,4,1,inf,1,120.0,24
upper,100,15,5,1,inf,1,720.0,24
upper,100,15,6,1,2.7487305934424167,0,1001.0,24
upper,100,15,7,1,2.748730593442416,0,1001.0,24
upper,100,15,8,1,2.748730593442417,0,1001.0,24
upper,100,15,9,1,1.926466168515438,0,1001.0,24
upper,100,15,10,1,1.9264661685154376,0,1001.0,24
upper,100,15,11,0,1.3906787781572891,0,1001.0,24
upper,100,15,12,1,1.6813232311777848,0,1001.0,24
upper,100,15,13,0,1.6813232311777846,0,1001.0,24
upper,100,15,14,1,1.6813232311777848,0,1001.0,24
upper,100,15,15,1,1.6813232311777848,0,1001.0,24
upper,100,15,16,1,1.3906787781572891,0,1001.0,24
upper,100,15,17,1,1.2199144374936863,0,1001.0,24
upper,100,15,18,0,1.3906787781572891,0,1001.0,24
upper,100,15,19,0,1.390678778157289,0,1001.0,24
upper,100,15,20,1,1.9264661685154376,0,995.0,24
upper,100,15,21,1,1.6813232311777846,0,994.5,24
upper,100,15,22,1,1.6813232311777848,0,980.5,24
upper,100,15,23,1,1.6813232311777848,0,954.5,24
upper,100,16,0,1,inf,1,0.0,24
upper,100,16,1,1,inf,1,2.0,24
upper,100,16,2,1,inf,1,6.0,24
upper,100,16,3,1,inf,1,24.0,24
upper,100,16,4,1,inf,1,120.0,24
upper,100,16,5,1,inf,1,720.0,24
upper,100,16,6,1,2.9872813576975457,0,1001.0,24
upper,100,16,7,1,2.9872813576975457,0,1001.0,24
upper,100,16,8,1,1.6583664638691396,0,1001.0,24
upper,100,16,9,1,1.6583664638691393,0,1001.0,24
upper,100,16,10,0,1.6583664638691396,0,1001.0,24
upper,100,16,11,1,1.6583664638691396,0,1001.0,24
upper,100,16,12,1,1.6583664638691396,0,1001.0,24
upper,100,16,13,0,1.6120023774297194,0,1001.0,24
upper,100,16,14,1,1.6583664638691393,0,1001.0,24
upper,100,16,15,1,1.6583664638691396,0,1001.0,24
upper,100,16,16,0,1.6120023774297194,0,1001.0,24
upper,100,16,17,1,1.6583664638691396,0,1001.0,24
upper,100,16,18,1,1.6583664638691396,0,1001.0,24
upper,100,16,19,1,1.6120023774297199,0,1000.0,24
upper,100,16,20,0,1.6120023774297194,0,997.0,24
upper,100,16,21,1,1.6120023774297194,0,988.5,24
upper,100,16,22,1,1.6583664638691396,0,940.0,24
upper,100,16,23,1,1.6120023774297199,0,897.0,24
upper,100,17,0,1,inf,1,0.0,25
upper,100,17,1,1,inf,1,2.0,25
upper,100,17,2,1,inf,1,6.0,25
upper,100,17,3,1,inf,1,24.0,25
upper,100,17,4,1,inf,1,120.0,25
upper,100,17,5,1,inf,1,720.0,25
upper,100,17,6,1,1.8673763920173263,0,1001.0,25
upper,100,17,7,1,1.867376392017326,0,1001.0,25
upper,100,17,8,0,1.3442131980151812,0,1001.0,25
upper,100,17,9,1,1.8673763920173263,0,1001.0,25
upper,100,17,10,1,1.8673763920173263,0,1001.0,25
upper,100,17,11,0,1.344213198015181,0,1001.0,25
upper,100,17,12,1,1.655695883505833,0,998.5,25
upper,100,17,13,1,1.3442131980151812,0,1001.0,25
upper,100,17,14,0,1.3442131980151808,0,1001.0,25
upper,100,17,15,1,1.655695883505833,0,1000.5,25
upper,100,17,16,1,1.655695883505833,0,1001.0,25
upper,100,17,17,1,1.621577196894468,0,1001.0,25
upper,100,17,18,1,1.621577196894468,0,1000.5,25
upper,100,17,19,1,1.344213198015181,0,997.5,25
upper,100,17,20,1,1.344213198015181,0,994.0,25
upper,100,17,21,1,1.148019496077883,0,994.5,25
upper,100,17,22,0,1.148019496077883,0,983.0,25
upper,100,17,23,1,1.1572297520531651,0,947.0,25
upper,100,17,24,1,1.621577196894468,0,399.0,25
upper,100,18,0,1,inf,1,0.0,25
upper,100,18,1,1,inf,1,2.0,25
upper,100,18,2,1,inf,1,6.0,25
upper,100,18,3,1,inf,1,24.0,25
upper,100,18,4,1,inf,1,120.0,25
upper,100,18,5,1,inf,1,720.0,25
upper,100,18,6,1,2.177830980427241,0,1001.0,25
upper,100,18,7,1,2.177830980427241,0,1001.0,25
upper,100,18,8,1,2.1778309804272413,0,1001.0,25
upper,100,18,9,1,1.6839759697668288,0,1001.0,25
upper,100,18,10,1,1.6839759697668288,0,1001.0,25
upper,100,18,11,1,1.3238077618638744,0,1001.0,25
upper,100,18,12,1,1.3238077618638744,0,1001.0,25
upper,100,18,13,0,0.9527755556915152,0,1001.0,25
upper,100,18,14,0,1.2181824261927772,0,1001.0,25
upper,100,18,15,1,1.2181824261927772,0,1001.0,25
upper,100,18,16,0,1.2181824261927772,0,1001.0,25
upper,100,18,17,1,1.683975969766829,0,1001.0,25
upper,100,18,18,1,1.6205313877279073,0,1001.0,25
upper,100,18,19,1,1.6205313877279077,0,1001.0,25
upper,100,18,20,1,1.3238077618638742,0,994.5,25
upper,100,18,21,0,1.2181824261927772,0,996.0,25
upper,100,18,22,1,1.2709950940283257,0,963.0,25
upper,100,18,23,1,1.2181824261927772,0,882.0,25
upper,100,18,24,1,1.6205313877279073,0,316.5,25
upper,100,19,0,1,inf,1,0.0,25
upper,100,19,1,1,inf,1,2.0,25
upper,100,19,2,1,inf,1,6.0,25
upper,100,19,3,1,inf,1,24.0,25
upper,100,19,4,1,inf,1,120.0,25
upper,100,19,5,1,inf,1,720.0,25
upper,100,19,6,1,2.316403034712758,0,1001.0,25
upper,100,19,7,1,2.316403034712758,0,1001.0,25
upper,100,19,8,1,2.316403034712758,0,1001.0,25
upper,100,19,9,0,1.6156581982033087,0,1001.0,25
upper,100,19,10,1,1.7789841530491304,0,1001.0,25
upper,100,19,11,1,1.7789841530491302,0,1001.0,25
upper,100,19,12,1,1.6156581982033087,0,1001.0,25
upper,100,19,13,0,1.4620345058360904,0,1001.0,25
upper,100,19,14,0,1.6156581982033091,0,1001.0,25
upper,100,19,15,1,1.7037387783936642,0,1001.0,25
upper,100,19,16,1,1.6156581982033087,0,1001.0,25
upper,100,19,17,1,1.4620345058360904,0,1001.0,25
upper,100,19,18,1,1.4620345058360904,0,1001.0,25
upper,100,19,19,1,1.4620345058360904,0,1001.0,25
upper,100,19,20,1,1.3254304247305138,0,997.0,25
upper,100,19,21,1,1.4620345058360904,0,995.5,25
upper,100,19,22,0,1.325430424730514,0,987.5,25
upper,100,19,23,1,1.4620345058360904,0,957.5,25
upper,100,19,24,0,1.7037387783936644,0,404.5,25
upper,100,22,0,1,inf,1,0.0,24
upper,100,22,1,1,inf,1,2.0,24
upper,100,22,2,1,inf,1,6.0,24
upper,100,22,3,1,inf,1,24.0,24
upper,100,22,4,1,inf,1,120.0,24
upper,100,22,5,1,inf,1,720.0,24
upper,100,22,6,1,4.22627324471185,0,1001.0,24
upper,100,22,7,1,4.22627324471185,0,1001.0,24
upper,100,22,8,1,3.7483410648105266,0,1001.0,24
upper,100,22,9,1,3.7483410648105266,0,1001.0,24
upper,100,22,10,1,1.6793587131110348,0,1001.0,24
upper,100,22,11,1,1.6793587131110348,0,1001.0,24
upper,100,22,12,1,1.6793587131110348,0,1001.0,24
upper,100,22,13,0,1.6793587131110348,0,1001.0,24
upper,100,22,14,1,1.7314976540997766,0,1001.0,24
upper,100,22,15,1,1.679358713111035,0,1001.0,24
upper,100,22,16,1,1.2336261749005168,0,1001.0,24
upper,100,22,17,1,1.1087423629481954,0,1001.0,24
upper,100,22,18,1,1.1087423629481954,0,1001.0,24
upper,100,22,19,1,1.1087423629481954,0,1000.0,24
upper,100,22,20,1,1.1087423629481954,0,993.5,24
upper,100,22,21,1,1.1087423629481954,0,985.0,24
upper,100,22,22,1,0.9400825038838325,0,966.5,24
upper,100,22,23,1,0.6697396331813943,0,955.5,24
upper,100,20,0,1,inf,1,0.0,25
upper,100,20,1,1,inf,1,2.0,25
upper,100,20,2,1,inf,1,6.0,25
upper,100,20,3,1,inf,1,24.0,25
upper,100,20,4,1,inf,1,120.0,25
upper,100,20,5,1,inf,1,720.0,25
upper,100,20,6,1,2.4385616691275813,0,1001.0,25
upper,100,20,7,1,2.4385616691275813,0,1001.0,25
upper,100,20,8,1,2.4385616691275813,0,1001.0,25
upper,100,20,9,1,2.1507346004517696,0,1001.0,25
upper,100,20,10,1,2.1507346004517696,0,1001.0,25
upper,100,20,11,1,2.051734960081459,0,1001.0,25
