Experiment Results - 20250810_211425
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
 Randomize |   25 |    311 |   0.637 |   0.481 |   1.698 |     nan |       0.016 |       0.126 |  417.273 |   95.456
 Randomize |   26 |    310 |   0.632 |   0.482 |   1.685 |     nan |       0.026 |       0.159 |  411.634 |   99.008
 Randomize |   27 |    311 |   0.650 |   0.477 |   1.714 |     nan |       0.023 |       0.148 |  401.487 |  103.061
 Randomize |   28 |    304 |   0.655 |   0.475 |   1.737 |     nan |       0.010 |       0.099 |  410.201 |   96.500
 Randomize |   29 |    298 |   0.698 |   0.459 |   1.671 |     nan |       0.003 |       0.058 |  403.559 |   97.027
 Randomize |   30 |    303 |   0.630 |   0.483 |   1.626 |     nan |       0.007 |       0.081 |  394.761 |  102.529
 Randomize |   31 |    308 |   0.672 |   0.469 |   1.718 |     nan |       0.026 |       0.159 |  395.420 |  103.301
 Randomize |   32 |    286 |   0.657 |   0.475 |   1.662 |     nan |       0.010 |       0.102 |  395.888 |   96.477
 Randomize |   33 |    301 |   0.628 |   0.483 |   1.715 |     nan |       0.017 |       0.128 |  385.510 |  105.995
 Randomize |   34 |    287 |   0.690 |   0.463 |   1.718 |     nan |       0.017 |       0.131 |  379.997 |  109.982
 Randomize |   35 |    289 |   0.640 |   0.480 |   1.651 |     nan |       0.014 |       0.117 |  393.606 |   96.922
 Randomize |   36 |    284 |   0.609 |   0.488 |   1.706 |     nan |       0.007 |       0.084 |  381.569 |   99.577
 Randomize |   37 |    269 |   0.729 |   0.445 |   1.736 |     nan |       0.011 |       0.105 |  392.052 |   95.717
 Randomize |   38 |    274 |   0.642 |   0.479 |   1.678 |     nan |       0.007 |       0.085 |  386.719 |   95.524
 Randomize |   39 |    256 |   0.656 |   0.475 |   1.649 |     nan |       0.004 |       0.062 |  378.170 |  102.566
 Randomize |   40 |    243 |   0.658 |   0.474 |   1.623 |     nan |       0.008 |       0.090 |  365.601 |  113.079
 Randomize |   41 |    287 |   0.693 |   0.461 |   1.607 |     nan |       0.003 |       0.059 |  382.524 |   91.217
 Randomize |   42 |    273 |   0.667 |   0.471 |   1.634 |     nan |       0.015 |       0.120 |  362.872 |  105.659
 Randomize |   43 |    296 |   0.659 |   0.474 |   1.613 |     nan |       0.010 |       0.100 |  367.985 |   98.990
 Randomize |   44 |    289 |   0.654 |   0.476 |   1.651 |     nan |       0.003 |       0.059 |  360.016 |  102.431
 Randomize |   45 |    287 |   0.613 |   0.487 |   1.646 |     nan |       0.010 |       0.102 |  365.204 |  100.160
 Randomize |   46 |    272 |   0.636 |   0.481 |   1.661 |   0.519 |       0.000 |       0.000 |  361.721 |   97.206
 Randomize |   47 |    266 |   0.632 |   0.482 |   1.621 |   0.461 |       0.000 |       0.000 |  367.068 |   93.036
 Randomize |   48 |    281 |   0.633 |   0.482 |   1.659 |   0.543 |       0.000 |       0.000 |  362.950 |   98.708
 Randomize |   49 |    246 |   0.598 |   0.490 |   1.624 |     nan |       0.008 |       0.090 |  367.524 |   93.224
 Randomize |   50 |    258 |   0.593 |   0.491 |   1.616 |     nan |       0.008 |       0.088 |  357.233 |  106.208
 Randomize |   51 |    269 |   0.572 |   0.495 |   1.558 |   0.498 |       0.000 |       0.000 |  357.658 |  103.156
 Randomize |   52 |    264 |   0.625 |   0.484 |   1.606 |   0.437 |       0.000 |       0.000 |  359.839 |   93.025
 Randomize |   53 |    275 |   0.636 |   0.481 |   1.545 |     nan |       0.004 |       0.060 |  352.895 |   97.617
 Randomize |   54 |    289 |   0.581 |   0.493 |   1.633 |     nan |       0.003 |       0.059 |  348.144 |  100.586
 Randomize |   55 |    253 |   0.652 |   0.476 |   1.596 |   0.454 |       0.000 |       0.000 |  360.761 |   93.581
 Randomize |   56 |    270 |   0.600 |   0.490 |   1.564 |   0.432 |       0.000 |       0.000 |  352.230 |   96.768
 Randomize |   57 |    271 |   0.664 |   0.472 |   1.548 |     nan |       0.004 |       0.061 |  351.461 |   97.011
 Randomize |   58 |    275 |   0.596 |   0.491 |   1.587 |   0.429 |       0.000 |       0.000 |  353.256 |   98.791
 Randomize |   59 |    272 |   0.618 |   0.486 |   1.591 |     nan |       0.004 |       0.061 |  346.954 |  101.480
 Randomize |   60 |    260 |   0.662 |   0.473 |   1.617 |   0.436 |       0.000 |       0.000 |  350.700 |   94.607
 Randomize |   61 |    252 |   0.643 |   0.479 |   1.605 |     nan |       0.004 |       0.063 |  343.657 |   95.412
 Randomize |   62 |    264 |   0.580 |   0.494 |   1.579 |     nan |       0.008 |       0.087 |  346.420 |   97.626
 Randomize |   63 |    264 |   0.606 |   0.489 |   1.555 |   0.389 |       0.000 |       0.000 |  350.727 |   93.923
 Randomize |   64 |    240 |   0.621 |   0.485 |   1.596 |   0.421 |       0.000 |       0.000 |  335.942 |  102.698
 Randomize |   65 |    253 |   0.672 |   0.470 |   1.619 |   0.448 |       0.000 |       0.000 |  342.346 |  102.016
 Randomize |   66 |    235 |   0.553 |   0.497 |   1.557 |   0.365 |       0.000 |       0.000 |  345.443 |   90.065
 Randomize |   67 |    247 |   0.599 |   0.490 |   1.523 |   0.363 |       0.000 |       0.000 |  348.935 |   86.461
 Randomize |   68 |    277 |   0.588 |   0.492 |   1.610 |     nan |       0.004 |       0.060 |  334.832 |   94.407
 Randomize |   69 |    274 |   0.635 |   0.481 |   1.595 |   0.410 |       0.000 |       0.000 |  339.223 |   95.016
 Randomize |   70 |    266 |   0.624 |   0.484 |   1.633 |     nan |       0.004 |       0.061 |  332.081 |   97.333
 Randomize |   71 |    240 |   0.671 |   0.470 |   1.602 |   0.401 |       0.000 |       0.000 |  333.456 |   98.170
 Randomize |   72 |    262 |   0.573 |   0.495 |   1.593 |     nan |       0.008 |       0.087 |  333.876 |   95.262
 Randomize |   73 |    240 |   0.613 |   0.487 |   1.586 |     nan |       0.008 |       0.091 |  341.752 |   96.686
 Randomize |   74 |    252 |   0.595 |   0.491 |   1.634 |     nan |       0.004 |       0.063 |  332.534 |   94.861
 Randomize |   75 |    227 |   0.683 |   0.465 |   1.612 |   0.431 |       0.000 |       0.000 |  326.758 |  102.390
 Randomize |   76 |    270 |   0.685 |   0.464 |   1.625 |     nan |       0.004 |       0.061 |  335.300 |   90.933
 Randomize |   77 |    261 |   0.640 |   0.480 |   1.626 |   0.371 |       0.000 |       0.000 |  333.789 |   97.275
 Randomize |   78 |    244 |   0.668 |   0.471 |   1.604 |   0.379 |       0.000 |       0.000 |  337.303 |   86.138
 Randomize |   79 |    260 |   0.577 |   0.494 |   1.612 |     nan |       0.008 |       0.087 |  339.183 |   92.105
 Randomize |   80 |    281 |   0.637 |   0.481 |   1.553 |   0.368 |       0.000 |       0.000 |  319.970 |   98.090
 Randomize |   81 |    253 |   0.628 |   0.483 |   1.616 |   0.357 |       0.000 |       0.000 |  326.457 |   92.314
 Randomize |   82 |    249 |   0.610 |   0.488 |   1.546 |   0.362 |       0.000 |       0.000 |  338.311 |   88.039
 Randomize |   83 |    261 |   0.628 |   0.483 |   1.602 |   0.395 |       0.000 |       0.000 |  324.695 |   92.732
 Randomize |   84 |    254 |   0.606 |   0.489 |   1.529 |   0.391 |       0.000 |       0.000 |  326.130 |   94.713
 Randomize |   85 |    268 |   0.690 |   0.462 |   1.591 |   0.353 |       0.000 |       0.000 |  323.741 |   88.048
 Randomize |   86 |    245 |   0.559 |   0.496 |   1.560 |     nan |       0.004 |       0.064 |  330.496 |   98.013
 Randomize |   87 |    234 |   0.585 |   0.493 |   1.568 |   0.344 |       0.000 |       0.000 |  331.474 |   90.305
 Randomize |   88 |    261 |   0.621 |   0.485 |   1.588 |   0.377 |       0.000 |       0.000 |  328.847 |   91.865
 Randomize |   89 |    238 |   0.618 |   0.486 |   1.537 |   0.345 |       0.000 |       0.000 |  334.500 |   90.024
 Randomize |   90 |    271 |   0.631 |   0.483 |   1.569 |   0.338 |       0.000 |       0.000 |  331.817 |   92.977
 Randomize |   91 |    251 |   0.598 |   0.490 |   1.592 |   0.322 |       0.000 |       0.000 |  325.353 |   87.712
 Randomize |   92 |    253 |   0.617 |   0.486 |   1.568 |   0.322 |       0.000 |       0.000 |  327.423 |   89.477
 Randomize |   93 |    255 |   0.624 |   0.485 |   1.517 |   0.344 |       0.000 |       0.000 |  317.557 |   94.764
 Randomize |   94 |    239 |   0.594 |   0.491 |   1.600 |   0.340 |       0.000 |       0.000 |  335.918 |   91.016
 Randomize |   95 |    257 |   0.572 |   0.495 |   1.539 |   0.305 |       0.000 |       0.000 |  328.167 |   85.413
 Randomize |   96 |    247 |   0.640 |   0.480 |   1.579 |   0.333 |       0.000 |       0.000 |  326.008 |   86.779
 Randomize |   97 |    235 |   0.660 |   0.474 |   1.597 |   0.321 |       0.000 |       0.000 |  326.051 |   87.638
 Randomize |   98 |    281 |   0.612 |   0.487 |   1.602 |     nan |       0.004 |       0.060 |  326.767 |   88.456
 Randomize |   99 |    279 |   0.624 |   0.484 |   1.573 |   0.344 |       0.000 |       0.000 |  317.713 |   86.863
 Randomize |  100 |    256 |   0.637 |   0.481 |   1.615 |   0.344 |       0.000 |       0.000 |  324.859 |   86.823
 Randomize |  101 |    275 |   0.618 |   0.486 |   1.578 |   0.315 |       0.000 |       0.000 |  323.611 |   80.690
 Randomize |  102 |    276 |   0.623 |   0.485 |   1.567 |   0.319 |       0.000 |       0.000 |  318.399 |   94.241
 Randomize |  103 |    250 |   0.616 |   0.486 |   1.555 |   0.345 |       0.000 |       0.000 |  315.308 |   95.839
 Randomize |  104 |    264 |   0.633 |   0.482 |   1.601 |   0.322 |       0.000 |       0.000 |  314.519 |   94.504
 Randomize |  105 |    249 |   0.618 |   0.486 |   1.570 |   0.314 |       0.000 |       0.000 |  314.745 |   93.353
 Randomize |  106 |    244 |   0.623 |   0.485 |   1.593 |   0.329 |       0.000 |       0.000 |  324.816 |   88.227
 Randomize |  107 |    249 |   0.562 |   0.496 |   1.586 |   0.327 |       0.000 |       0.000 |  320.341 |   87.200
 Randomize |  108 |    277 |   0.657 |   0.475 |   1.575 |   0.315 |       0.000 |       0.000 |  312.170 |   90.869
 Randomize |  109 |    257 |   0.611 |   0.488 |   1.647 |   0.338 |       0.000 |       0.000 |  311.045 |   86.709
 Randomize |  110 |    266 |   0.590 |   0.492 |   1.603 |   0.305 |       0.000 |       0.000 |  322.224 |   80.612
 Randomize |  111 |    256 |   0.621 |   0.485 |   1.620 |     nan |       0.004 |       0.062 |  322.920 |   81.398
 Randomize |  112 |    261 |   0.651 |   0.477 |   1.612 |   0.353 |       0.000 |       0.000 |  301.812 |   94.210
 Randomize |  113 |    266 |   0.643 |   0.479 |   1.568 |   0.304 |       0.000 |       0.000 |  312.577 |   88.366
 Randomize |  114 |    267 |   0.678 |   0.467 |   1.561 |   0.318 |       0.000 |       0.000 |  310.569 |   91.373
 Randomize |  115 |    257 |   0.646 |   0.478 |   1.570 |   0.377 |       0.000 |       0.000 |  314.115 |   84.691
 Randomize |  116 |    251 |   0.606 |   0.489 |   1.570 |   0.294 |       0.000 |       0.000 |  316.657 |   86.038
 Randomize |  117 |    257 |   0.584 |   0.493 |   1.580 |   0.296 |       0.000 |       0.000 |  318.533 |   84.441
 Randomize |  118 |    274 |   0.613 |   0.487 |   1.619 |   0.297 |       0.000 |       0.000 |  312.816 |   88.630
 Randomize |  119 |    264 |   0.542 |   0.498 |   1.577 |   0.293 |       0.000 |       0.000 |  324.008 |   85.486
 Randomize |  120 |    254 |   0.587 |   0.492 |   1.605 |   0.278 |       0.000 |       0.000 |  314.435 |   89.330
 Randomize |  121 |    261 |   0.632 |   0.482 |   1.582 |   0.284 |       0.000 |       0.000 |  308.916 |   88.789
 Randomize |  122 |    262 |   0.660 |   0.474 |   1.573 |   0.308 |       0.000 |       0.000 |  316.300 |   83.597
 Randomize |  123 |    241 |   0.672 |   0.469 |   1.572 |   0.280 |       0.000 |       0.000 |  316.849 |   95.227
 Randomize |  124 |    261 |   0.617 |   0.486 |   1.566 |   0.312 |       0.000 |       0.000 |  315.356 |   85.139
 Randomize |  125 |    260 |   0.635 |   0.482 |   1.590 |   0.310 |       0.000 |       0.000 |  317.215 |   86.873
 Randomize |  126 |    247 |   0.664 |   0.472 |   1.607 |   0.293 |       0.000 |       0.000 |  314.636 |   86.225
 Randomize |  127 |    268 |   0.616 |   0.486 |   1.593 |   0.299 |       0.000 |       0.000 |  323.007 |   82.514
 Randomize |  128 |    253 |   0.609 |   0.488 |   1.574 |   0.314 |       0.000 |       0.000 |  308.591 |   85.472
 Randomize |  129 |    268 |   0.612 |   0.487 |   1.575 |   0.307 |       0.000 |       0.000 |  308.843 |   86.732
 Randomize |  130 |    253 |   0.640 |   0.480 |   1.549 |   0.270 |       0.000 |       0.000 |  319.947 |   77.897
 Randomize |  131 |    251 |   0.582 |   0.493 |   1.563 |   0.259 |       0.000 |       0.000 |  320.028 |   79.070
 Randomize |  132 |    245 |   0.584 |   0.493 |   1.604 |   0.297 |       0.000 |       0.000 |  311.467 |   86.895
 Randomize |  133 |    260 |   0.619 |   0.486 |   1.564 |   0.279 |       0.000 |       0.000 |  308.131 |   83.675
 Randomize |  134 |    303 |   0.614 |   0.487 |   1.572 |   0.280 |       0.000 |       0.000 |  314.536 |   80.050
 Randomize |  135 |    279 |   0.627 |   0.484 |   1.571 |   0.268 |       0.000 |       0.000 |  310.733 |   78.417
 Randomize |  136 |    276 |   0.591 |   0.492 |   1.563 |   0.262 |       0.000 |       0.000 |  320.234 |   78.806
 Randomize |  137 |    268 |   0.634 |   0.482 |   1.563 |   0.296 |       0.000 |       0.000 |  315.674 |   82.446
 Randomize |  138 |    273 |   0.659 |   0.474 |   1.529 |   0.286 |       0.000 |       0.000 |  314.022 |   85.491
 Randomize |  139 |    275 |   0.629 |   0.483 |   1.596 |   0.292 |       0.000 |       0.000 |  309.707 |   83.845
 Randomize |  140 |    257 |   0.568 |   0.495 |   1.557 |   0.276 |       0.000 |       0.000 |  308.387 |   88.241
 Randomize |  141 |    267 |   0.629 |   0.483 |   1.564 |   0.277 |       0.000 |       0.000 |  310.247 |   86.037
 Randomize |  142 |    242 |   0.616 |   0.486 |   1.573 |     nan |       0.004 |       0.064 |  299.595 |   92.272
 Randomize |  143 |    286 |   0.633 |   0.482 |   1.561 |   0.288 |       0.000 |       0.000 |  298.540 |   91.209
 Randomize |  144 |    282 |   0.610 |   0.488 |   1.565 |   0.267 |       0.000 |       0.000 |  311.218 |   82.587
 Randomize |  145 |    247 |   0.591 |   0.492 |   1.568 |   0.246 |       0.000 |       0.000 |  304.010 |   85.103
 Randomize |  146 |    276 |   0.605 |   0.489 |   1.556 |     nan |       0.004 |       0.060 |  305.107 |   85.213
 Randomize |  147 |    256 |   0.602 |   0.490 |   1.578 |   0.254 |       0.000 |       0.000 |  302.865 |   77.003
 Randomize |  148 |    256 |   0.551 |   0.497 |   1.578 |   0.263 |       0.000 |       0.000 |  308.258 |   82.475
 Randomize |  149 |    259 |   0.641 |   0.480 |   1.585 |   0.261 |       0.000 |       0.000 |  296.168 |   86.859
 Randomize |  150 |    241 |   0.610 |   0.488 |   1.578 |   0.260 |       0.000 |       0.000 |  304.434 |   85.062
 Randomize |  151 |    258 |   0.655 |   0.475 |   1.588 |     nan |       0.004 |       0.062 |  296.957 |   86.857
 Randomize |  152 |    256 |   0.633 |   0.482 |   1.575 |   0.227 |       0.000 |       0.000 |  320.449 |   75.946
 Randomize |  153 |    252 |   0.643 |   0.479 |   1.586 |   0.256 |       0.000 |       0.000 |  315.565 |   78.654
 Randomize |  154 |    264 |   0.602 |   0.489 |   1.560 |   0.254 |       0.000 |       0.000 |  317.309 |   78.770
 Randomize |  155 |    251 |   0.669 |   0.470 |   1.578 |   0.256 |       0.000 |       0.000 |  309.566 |   82.785
 Randomize |  156 |    255 |   0.647 |   0.478 |   1.561 |   0.274 |       0.000 |       0.000 |  308.292 |   83.639
 Randomize |  157 |    298 |   0.628 |   0.483 |   1.573 |   0.257 |       0.000 |       0.000 |  309.745 |   79.393
 Randomize |  158 |    266 |   0.590 |   0.492 |   1.595 |   0.232 |       0.000 |       0.000 |  312.126 |   77.012
 Randomize |  159 |    267 |   0.592 |   0.492 |   1.596 |   0.295 |       0.000 |       0.000 |  303.509 |   84.324
 Randomize |  160 |    263 |   0.635 |   0.481 |   1.569 |   0.251 |       0.000 |       0.000 |  311.253 |   79.029
 Randomize |  161 |    255 |   0.608 |   0.488 |   1.559 |   0.272 |       0.000 |       0.000 |  306.518 |   84.156
 Randomize |  162 |    278 |   0.651 |   0.477 |   1.574 |   0.236 |       0.000 |       0.000 |  303.304 |   79.232
 Randomize |  163 |    265 |   0.623 |   0.485 |   1.575 |   0.237 |       0.000 |       0.000 |  313.038 |   80.747
 Randomize |  164 |    256 |   0.629 |   0.483 |   1.581 |   0.260 |       0.000 |       0.000 |  304.359 |   80.176
 Randomize |  165 |    259 |   0.633 |   0.482 |   1.571 |   0.251 |       0.000 |       0.000 |  303.398 |   81.990
 Randomize |  166 |    252 |   0.619 |   0.486 |   1.551 |   0.236 |       0.000 |       0.000 |  302.560 |   80.135
 Randomize |  167 |    255 |   0.635 |   0.481 |   1.557 |   0.263 |       0.000 |       0.000 |  306.498 |   89.699
 Randomize |  168 |    241 |   0.606 |   0.489 |   1.553 |   0.228 |       0.000 |       0.000 |  310.830 |   82.306
 Randomize |  169 |    257 |   0.591 |   0.492 |   1.585 |   0.245 |       0.000 |       0.000 |  306.811 |   80.253
 Randomize |  170 |    262 |   0.683 |   0.465 |   1.572 |   0.238 |       0.000 |       0.000 |  303.677 |   74.945
 Randomize |  171 |    265 |   0.649 |   0.477 |   1.580 |   0.256 |       0.000 |       0.000 |  302.655 |   83.946
 Randomize |  172 |    256 |   0.625 |   0.484 |   1.548 |   0.243 |       0.000 |       0.000 |  300.844 |   87.316
 Randomize |  173 |    264 |   0.572 |   0.495 |   1.539 |   0.236 |       0.000 |       0.000 |  293.650 |   84.422
 Randomize |  174 |    285 |   0.614 |   0.487 |   1.590 |   0.258 |       0.000 |       0.000 |  301.758 |   84.362
 Randomize |  175 |    248 |   0.581 |   0.493 |   1.575 |   0.253 |       0.000 |       0.000 |  309.452 |   81.639
 Randomize |  176 |    257 |   0.642 |   0.479 |   1.583 |   0.243 |       0.000 |       0.000 |  312.200 |   81.603
 Randomize |  177 |    238 |   0.613 |   0.487 |   1.566 |   0.225 |       0.000 |       0.000 |  314.981 |   74.648
 Randomize |  178 |    250 |   0.628 |   0.483 |   1.597 |   0.257 |       0.000 |       0.000 |  305.508 |   82.790
 Randomize |  179 |    281 |   0.591 |   0.492 |   1.584 |   0.227 |       0.000 |       0.000 |  301.333 |   81.498
 Randomize |  180 |    243 |   0.613 |   0.487 |   1.578 |   0.241 |       0.000 |       0.000 |  299.074 |   83.976
 Randomize |  181 |    258 |   0.640 |   0.480 |   1.570 |   0.246 |       0.000 |       0.000 |  303.562 |   81.759
 Randomize |  182 |    249 |   0.610 |   0.488 |   1.571 |   0.270 |       0.000 |       0.000 |  304.271 |   77.572
 Randomize |  183 |    265 |   0.551 |   0.497 |   1.565 |   0.248 |       0.000 |       0.000 |  299.574 |   75.961
 Randomize |  184 |    263 |   0.662 |   0.473 |   1.568 |     nan |       0.004 |       0.062 |  299.660 |   85.570
 Randomize |  185 |    233 |   0.631 |   0.483 |   1.527 |   0.250 |       0.000 |       0.000 |  298.367 |   83.219
 Randomize |  186 |    245 |   0.588 |   0.492 |   1.561 |   0.238 |       0.000 |       0.000 |  301.890 |   86.973
 Randomize |  187 |    233 |   0.622 |   0.485 |   1.565 |   0.250 |       0.000 |       0.000 |  304.498 |   76.756
 Randomize |  188 |    251 |   0.582 |   0.493 |   1.562 |   0.223 |       0.000 |       0.000 |  304.803 |   82.835
 Randomize |  189 |    255 |   0.612 |   0.487 |   1.565 |   0.217 |       0.000 |       0.000 |  298.198 |   85.024
 Randomize |  190 |    253 |   0.621 |   0.485 |   1.590 |   0.241 |       0.000 |       0.000 |  292.836 |   83.402
 Randomize |  191 |    232 |   0.582 |   0.493 |   1.574 |   0.237 |       0.000 |       0.000 |  296.692 |   83.069
 Randomize |  192 |    247 |   0.636 |   0.481 |   1.574 |     nan |       0.004 |       0.063 |  300.302 |   82.291
 Randomize |  193 |    255 |   0.675 |   0.469 |   1.577 |   0.226 |       0.000 |       0.000 |  295.931 |   82.294
 Randomize |  194 |    266 |   0.658 |   0.474 |   1.566 |   0.225 |       0.000 |       0.000 |  302.934 |   78.930
 Randomize |  195 |    240 |   0.637 |   0.481 |   1.558 |   0.244 |       0.000 |       0.000 |  298.319 |   80.930
 Randomize |  196 |    254 |   0.583 |   0.493 |   1.577 |   0.230 |       0.000 |       0.000 |  302.760 |   71.033
 Randomize |  197 |    256 |   0.598 |   0.490 |   1.566 |   0.233 |       0.000 |       0.000 |  304.445 |   79.733
 Randomize |  198 |    244 |   0.582 |   0.493 |   1.534 |   0.224 |       0.000 |       0.000 |  302.582 |   81.510
 Randomize |  199 |    259 |   0.614 |   0.487 |   1.565 |   0.242 |       0.000 |       0.000 |  299.695 |   78.705
