Experiment Results - 20250812_230453
==================================================
n_online_list: [100]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
     Upper |   22 |    997 |   0.685 |   0.464 |   1.345 |   0.340 |       0.000 |       0.000 |  991.478 |   13.734
     Upper |   23 |    995 |   0.717 |   0.451 |   1.342 |   0.336 |       0.000 |       0.000 |  991.282 |   13.906
     Upper |   24 |    995 |   0.707 |   0.455 |   1.331 |   0.323 |       0.000 |       0.000 |  991.299 |   13.735
     Upper |   25 |    995 |   0.679 |   0.467 |   1.312 |   0.307 |       0.000 |       0.000 |  991.616 |   13.005
     Upper |   26 |    988 |   0.670 |   0.470 |   1.299 |   0.305 |       0.000 |       0.000 |  991.898 |   12.271
     Upper |   27 |    989 |   0.672 |   0.469 |   1.294 |   0.293 |       0.000 |       0.000 |  991.842 |   11.991
     Upper |   28 |    987 |   0.658 |   0.475 |   1.280 |   0.291 |       0.000 |       0.000 |  991.837 |   11.831
     Upper |   29 |    989 |   0.689 |   0.463 |   1.277 |   0.289 |       0.000 |       0.000 |  991.963 |   11.436
     Upper |   30 |    990 |   0.665 |   0.472 |   1.267 |   0.280 |       0.000 |       0.000 |  991.929 |   11.628
     Upper |   31 |    995 |   0.667 |   0.471 |   1.250 |   0.272 |       0.000 |       0.000 |  991.856 |   11.578
     Upper |   32 |    991 |   0.678 |   0.467 |   1.240 |   0.274 |       0.000 |       0.000 |  991.893 |   11.518
     Upper |   33 |    992 |   0.658 |   0.474 |   1.233 |   0.263 |       0.000 |       0.000 |  991.721 |   11.431
     Upper |   34 |    988 |   0.667 |   0.471 |   1.233 |   0.258 |       0.000 |       0.000 |  984.009 |   16.535
     Upper |   35 |    987 |   0.673 |   0.469 |   1.232 |   0.251 |       0.000 |       0.000 |  984.006 |   16.497
     Upper |   36 |    983 |   0.624 |   0.484 |   1.219 |   0.253 |       0.000 |       0.000 |  984.022 |   16.470
     Upper |   37 |    981 |   0.673 |   0.469 |   1.228 |   0.249 |       0.000 |       0.000 |  984.125 |   15.711
     Upper |   38 |    967 |   0.651 |   0.476 |   1.226 |   0.248 |       0.000 |       0.000 |  969.997 |   23.515
     Upper |   39 |    966 |   0.656 |   0.475 |   1.222 |   0.241 |       0.000 |       0.000 |  969.703 |   23.214
     Upper |   40 |    974 |   0.678 |   0.467 |   1.211 |   0.240 |       0.000 |       0.000 |  969.502 |   22.815
     Upper |   41 |    947 |   0.654 |   0.476 |   1.212 |   0.237 |       0.000 |       0.000 |  943.349 |   32.918
     Upper |   42 |    955 |   0.672 |   0.469 |   1.203 |   0.231 |       0.000 |       0.000 |  943.446 |   32.332
     Upper |   43 |    904 |   0.660 |   0.474 |   1.215 |   0.232 |       0.000 |       0.000 |  896.221 |   42.915
     Upper |   44 |    909 |   0.675 |   0.468 |   1.205 |   0.229 |       0.000 |       0.000 |  894.810 |   42.631
     Upper |   45 |    809 |   0.624 |   0.484 |   1.220 |   0.226 |       0.000 |       0.000 |  805.917 |   53.340
     Upper |   46 |    817 |   0.652 |   0.476 |   1.225 |   0.219 |       0.000 |       0.000 |  805.427 |   53.324
     Upper |   47 |    816 |   0.670 |   0.470 |   1.218 |   0.219 |       0.000 |       0.000 |  805.949 |   51.103
     Upper |   48 |    629 |   0.663 |   0.473 |   1.264 |   0.231 |       0.000 |       0.000 |  644.269 |   53.988
     Upper |   49 |    329 |   0.626 |   0.484 |   1.421 |   0.268 |       0.000 |       0.000 |  363.226 |   37.439
     Upper |   50 |    375 |   0.637 |   0.481 |   1.402 |   0.269 |       0.000 |       0.000 |  363.448 |   35.931
 Randomize |    1 |    356 |   1.000 |   0.000 |     inf |     nan |       1.000 |       0.000 |    0.000 |    0.000
 Randomize |    2 |    344 |   0.875 |   0.331 |     inf |     nan |       0.953 |       0.211 |    2.539 |    0.557
 Randomize |    3 |    612 |   0.784 |   0.411 |     inf |     nan |       0.699 |       0.459 |   16.644 |    2.849
 Randomize |    4 |    798 |   0.723 |   0.447 |   2.783 |     nan |       0.454 |       0.498 |   99.404 |   14.021
 Randomize |    5 |    812 |   0.722 |   0.448 |   1.916 |     nan |       0.260 |       0.439 |  587.586 |   83.676
 Randomize |    6 |    900 |   0.704 |   0.456 |   1.535 |     nan |       0.024 |       0.154 |  901.345 |   91.028
 Randomize |    7 |    907 |   0.717 |   0.451 |   1.450 |     nan |       0.001 |       0.033 |  894.530 |   96.269
 Randomize |    8 |    949 |   0.677 |   0.468 |   1.352 |   0.606 |       0.000 |       0.000 |  943.115 |   72.070
 Randomize |    9 |    941 |   0.671 |   0.470 |   1.320 |   0.542 |       0.000 |       0.000 |  943.942 |   68.136
 Randomize |   10 |    947 |   0.630 |   0.483 |   1.302 |   0.494 |       0.000 |       0.000 |  943.267 |   65.039
 Randomize |   11 |    968 |   0.667 |   0.471 |   1.246 |   0.446 |       0.000 |       0.000 |  969.106 |   45.545
 Randomize |   12 |    973 |   0.652 |   0.476 |   1.238 |   0.442 |       0.000 |       0.000 |  968.198 |   44.302
 Randomize |   13 |    982 |   0.669 |   0.471 |   1.207 |   0.397 |       0.000 |       0.000 |  983.180 |   30.365
 Randomize |   14 |    978 |   0.607 |   0.488 |   1.193 |   0.390 |       0.000 |       0.000 |  983.141 |   28.727
 Randomize |   15 |    984 |   0.639 |   0.480 |   1.200 |   0.379 |       0.000 |       0.000 |  983.075 |   28.516
 Randomize |   16 |    979 |   0.634 |   0.482 |   1.175 |   0.359 |       0.000 |       0.000 |  983.186 |   27.823
 Randomize |   17 |    988 |   0.650 |   0.477 |   1.171 |   0.364 |       0.000 |       0.000 |  991.013 |   17.898
 Randomize |   18 |    990 |   0.628 |   0.483 |   1.184 |   0.350 |       0.000 |       0.000 |  991.131 |   16.643
 Randomize |   19 |    995 |   0.636 |   0.481 |   1.150 |   0.347 |       0.000 |       0.000 |  991.320 |   15.783
 Randomize |   20 |    991 |   0.613 |   0.487 |   1.163 |   0.327 |       0.000 |       0.000 |  991.287 |   16.184
 Randomize |   21 |    990 |   0.636 |   0.481 |   1.164 |   0.319 |       0.000 |       0.000 |  991.401 |   14.464
 Randomize |   22 |    997 |   0.616 |   0.486 |   1.157 |   0.317 |       0.000 |       0.000 |  991.478 |   13.761
 Randomize |   23 |    995 |   0.650 |   0.477 |   1.147 |   0.308 |       0.000 |       0.000 |  991.270 |   13.923
 Randomize |   24 |    995 |   0.644 |   0.479 |   1.139 |   0.295 |       0.000 |       0.000 |  991.306 |   13.723
 Randomize |   25 |    995 |   0.628 |   0.483 |   1.128 |   0.285 |       0.000 |       0.000 |  991.592 |   13.017
 Randomize |   26 |    988 |   0.607 |   0.488 |   1.130 |   0.278 |       0.000 |       0.000 |  991.931 |   12.242
 Randomize |   27 |    989 |   0.621 |   0.485 |   1.137 |   0.273 |       0.000 |       0.000 |  991.857 |   11.992
 Randomize |   28 |    987 |   0.591 |   0.492 |   1.129 |   0.274 |       0.000 |       0.000 |  991.814 |   11.885
 Randomize |   29 |    989 |   0.640 |   0.480 |   1.125 |   0.261 |       0.000 |       0.000 |  991.957 |   11.477
 Randomize |   30 |    990 |   0.620 |   0.485 |   1.120 |   0.262 |       0.000 |       0.000 |  991.935 |   11.615
 Randomize |   31 |    995 |   0.619 |   0.486 |   1.120 |   0.256 |       0.000 |       0.000 |  991.847 |   11.610
 Randomize |   32 |    991 |   0.633 |   0.482 |   1.120 |   0.254 |       0.000 |       0.000 |  991.890 |   11.523
 Randomize |   33 |    992 |   0.618 |   0.486 |   1.108 |   0.252 |       0.000 |       0.000 |  991.710 |   11.430
 Randomize |   34 |    988 |   0.617 |   0.486 |   1.105 |   0.244 |       0.000 |       0.000 |  984.014 |   16.543
 Randomize |   35 |    987 |   0.621 |   0.485 |   1.106 |   0.241 |       0.000 |       0.000 |  983.980 |   16.535
 Randomize |   36 |    983 |   0.585 |   0.493 |   1.107 |   0.244 |       0.000 |       0.000 |  984.021 |   16.471
 Randomize |   37 |    981 |   0.636 |   0.481 |   1.110 |   0.234 |       0.000 |       0.000 |  984.133 |   15.714
 Randomize |   38 |    967 |   0.605 |   0.489 |   1.104 |   0.232 |       0.000 |       0.000 |  970.028 |   23.526
 Randomize |   39 |    966 |   0.616 |   0.486 |   1.101 |   0.230 |       0.000 |       0.000 |  969.657 |   23.203
 Randomize |   40 |    974 |   0.648 |   0.478 |   1.097 |   0.226 |       0.000 |       0.000 |  969.516 |   22.775
 Randomize |   41 |    947 |   0.603 |   0.489 |   1.102 |   0.227 |       0.000 |       0.000 |  943.358 |   32.905
 Randomize |   42 |    955 |   0.629 |   0.483 |   1.100 |   0.224 |       0.000 |       0.000 |  943.465 |   32.349
 Randomize |   43 |    904 |   0.616 |   0.486 |   1.103 |   0.220 |       0.000 |       0.000 |  896.179 |   42.970
 Randomize |   44 |    909 |   0.635 |   0.481 |   1.109 |   0.220 |       0.000 |       0.000 |  894.796 |   42.634
 Randomize |   45 |    809 |   0.596 |   0.491 |   1.127 |   0.212 |       0.000 |       0.000 |  805.930 |   53.352
 Randomize |   46 |    817 |   0.621 |   0.485 |   1.131 |   0.212 |       0.000 |       0.000 |  805.403 |   53.288
 Randomize |   47 |    816 |   0.627 |   0.483 |   1.128 |   0.209 |       0.000 |       0.000 |  805.992 |   51.071
 Randomize |   48 |    629 |   0.634 |   0.482 |   1.160 |   0.215 |       0.000 |       0.000 |  644.320 |   54.095
 Randomize |   49 |    329 |   0.584 |   0.493 |   1.294 |   0.246 |       0.000 |       0.000 |  363.105 |   37.393
 Randomize |   50 |    375 |   0.613 |   0.487 |   1.288 |   0.255 |       0.000 |       0.000 |  363.565 |   35.865
