Experiment Results - 20250802_112250
==================================================
n_online_list: [100]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
     Upper |   23 |    505 |   0.760 |   0.427 |   1.893 |     nan |       0.002 |       0.044 |  533.713 |  103.361
     Upper |   24 |    498 |   0.729 |   0.445 |   1.862 |     nan |       0.002 |       0.045 |  540.787 |   94.851
     Upper |   25 |    496 |   0.726 |   0.446 |   1.863 |     nan |       0.004 |       0.063 |  536.067 |  100.641
     Upper |   26 |    526 |   0.707 |   0.455 |   1.856 |   0.485 |       0.000 |       0.000 |  537.760 |   90.791
     Upper |   27 |    510 |   0.735 |   0.441 |   1.809 |   0.486 |       0.000 |       0.000 |  531.816 |   96.316
     Upper |   28 |    500 |   0.720 |   0.449 |   1.826 |   0.478 |       0.000 |       0.000 |  534.302 |  101.412
     Upper |   29 |    500 |   0.738 |   0.440 |   1.829 |   0.483 |       0.000 |       0.000 |  534.839 |   85.415
     Upper |   30 |    501 |   0.752 |   0.432 |   1.779 |   0.470 |       0.000 |       0.000 |  531.405 |   88.947
     Upper |   31 |    526 |   0.709 |   0.454 |   1.775 |   0.449 |       0.000 |       0.000 |  529.506 |   90.593
     Upper |   32 |    502 |   0.729 |   0.444 |   1.747 |   0.467 |       0.000 |       0.000 |  527.949 |   88.542
     Upper |   33 |    523 |   0.719 |   0.450 |   1.770 |   0.440 |       0.000 |       0.000 |  522.578 |   97.095
     Upper |   34 |    513 |   0.741 |   0.438 |   1.749 |   0.470 |       0.000 |       0.000 |  522.257 |   92.955
     Upper |   35 |    497 |   0.706 |   0.455 |   1.734 |   0.413 |       0.000 |       0.000 |  528.823 |   88.557
     Upper |   36 |    521 |   0.666 |   0.472 |   1.747 |   0.421 |       0.000 |       0.000 |  524.062 |   91.721
     Upper |   37 |    495 |   0.749 |   0.433 |   1.764 |   0.423 |       0.000 |       0.000 |  521.979 |   92.849
     Upper |   38 |    484 |   0.663 |   0.473 |   1.657 |   0.408 |       0.000 |       0.000 |  525.720 |   83.278
     Upper |   39 |    504 |   0.728 |   0.445 |   1.711 |   0.390 |       0.000 |       0.000 |  521.433 |   90.347
     Upper |   40 |    473 |   0.710 |   0.454 |   1.706 |   0.415 |       0.000 |       0.000 |  522.728 |   87.453
     Upper |   41 |    499 |   0.689 |   0.463 |   1.662 |   0.396 |       0.000 |       0.000 |  525.331 |   86.564
     Upper |   42 |    477 |   0.704 |   0.456 |   1.709 |   0.389 |       0.000 |       0.000 |  525.466 |   82.911
     Upper |   43 |    516 |   0.678 |   0.467 |   1.680 |   0.375 |       0.000 |       0.000 |  527.235 |   80.093
     Upper |   44 |    493 |   0.696 |   0.460 |   1.669 |   0.395 |       0.000 |       0.000 |  515.795 |   89.156
     Upper |   45 |    490 |   0.657 |   0.475 |   1.648 |   0.393 |       0.000 |       0.000 |  519.388 |   86.992
     Upper |   46 |    503 |   0.666 |   0.472 |   1.662 |   0.384 |       0.000 |       0.000 |  523.455 |   79.238
     Upper |   47 |    474 |   0.667 |   0.471 |   1.675 |   0.358 |       0.000 |       0.000 |  520.944 |   78.947
     Upper |   48 |    509 |   0.676 |   0.468 |   1.683 |   0.386 |       0.000 |       0.000 |  526.676 |   79.280
     Upper |   49 |    479 |   0.704 |   0.457 |   1.656 |   0.380 |       0.000 |       0.000 |  515.220 |   82.457
     Upper |   50 |    496 |   0.667 |   0.471 |   1.633 |   0.345 |       0.000 |       0.000 |  521.211 |   78.695
     Upper |   51 |    505 |   0.622 |   0.485 |   1.646 |   0.364 |       0.000 |       0.000 |  516.893 |   80.527
     Upper |   52 |    476 |   0.670 |   0.470 |   1.635 |   0.352 |       0.000 |       0.000 |  515.772 |   88.486
     Upper |   53 |    526 |   0.660 |   0.474 |   1.609 |   0.342 |       0.000 |       0.000 |  517.581 |   77.013
     Upper |   54 |    522 |   0.626 |   0.484 |   1.636 |   0.334 |       0.000 |       0.000 |  517.446 |   77.329
     Upper |   55 |    481 |   0.682 |   0.466 |   1.622 |   0.337 |       0.000 |       0.000 |  517.248 |   78.770
     Upper |   56 |    516 |   0.663 |   0.473 |   1.636 |   0.326 |       0.000 |       0.000 |  517.176 |   76.923
     Upper |   57 |    544 |   0.699 |   0.459 |   1.606 |   0.345 |       0.000 |       0.000 |  515.693 |   74.787
     Upper |   58 |    513 |   0.626 |   0.484 |   1.602 |   0.324 |       0.000 |       0.000 |  519.501 |   73.347
     Upper |   59 |    506 |   0.658 |   0.474 |   1.606 |   0.336 |       0.000 |       0.000 |  518.242 |   76.814
     Upper |   60 |    509 |   0.672 |   0.470 |   1.617 |   0.335 |       0.000 |       0.000 |  515.740 |   77.193
     Upper |   61 |    484 |   0.657 |   0.475 |   1.621 |   0.326 |       0.000 |       0.000 |  514.881 |   79.224
     Upper |   62 |    516 |   0.638 |   0.481 |   1.629 |   0.330 |       0.000 |       0.000 |  514.071 |   76.203
     Upper |   63 |    516 |   0.659 |   0.474 |   1.595 |   0.318 |       0.000 |       0.000 |  516.457 |   72.300
     Upper |   64 |    505 |   0.685 |   0.464 |   1.597 |   0.295 |       0.000 |       0.000 |  516.901 |   70.684
     Upper |   65 |    499 |   0.705 |   0.456 |   1.591 |   0.323 |       0.000 |       0.000 |  515.334 |   75.041
     Upper |   66 |    494 |   0.609 |   0.488 |   1.586 |   0.296 |       0.000 |       0.000 |  519.890 |   67.780
     Upper |   67 |    492 |   0.644 |   0.479 |   1.586 |   0.303 |       0.000 |       0.000 |  518.177 |   67.376
     Upper |   68 |    507 |   0.609 |   0.488 |   1.591 |   0.300 |       0.000 |       0.000 |  517.310 |   66.345
     Upper |   69 |    517 |   0.642 |   0.479 |   1.577 |   0.286 |       0.000 |       0.000 |  514.826 |   71.729
     Upper |   70 |    513 |   0.643 |   0.479 |   1.575 |   0.293 |       0.000 |       0.000 |  511.818 |   70.248
     Upper |   71 |    495 |   0.673 |   0.469 |   1.583 |   0.293 |       0.000 |       0.000 |  512.631 |   73.452
     Upper |   72 |    511 |   0.658 |   0.475 |   1.589 |   0.301 |       0.000 |       0.000 |  514.408 |   68.251
     Upper |   73 |    500 |   0.650 |   0.477 |   1.582 |   0.296 |       0.000 |       0.000 |  510.977 |   72.049
     Upper |   74 |    503 |   0.630 |   0.483 |   1.574 |   0.282 |       0.000 |       0.000 |  509.465 |   69.953
     Upper |   75 |    483 |   0.687 |   0.464 |   1.591 |   0.287 |       0.000 |       0.000 |  511.813 |   68.427
     Upper |   76 |    517 |   0.685 |   0.465 |   1.594 |   0.287 |       0.000 |       0.000 |  516.600 |   64.352
     Upper |   77 |    514 |   0.654 |   0.476 |   1.576 |   0.273 |       0.000 |       0.000 |  516.099 |   64.931
     Upper |   78 |    488 |   0.652 |   0.476 |   1.584 |   0.282 |       0.000 |       0.000 |  511.591 |   64.478
     Upper |   79 |    478 |   0.619 |   0.486 |   1.572 |   0.267 |       0.000 |       0.000 |  518.871 |   66.843
     Upper |   80 |    515 |   0.652 |   0.476 |   1.554 |   0.289 |       0.000 |       0.000 |  511.634 |   66.831
     Upper |   81 |    492 |   0.687 |   0.464 |   1.581 |   0.268 |       0.000 |       0.000 |  513.977 |   68.136
     Upper |   82 |    495 |   0.642 |   0.479 |   1.554 |   0.275 |       0.000 |       0.000 |  515.868 |   62.119
     Upper |   83 |    503 |   0.670 |   0.470 |   1.565 |   0.281 |       0.000 |       0.000 |  512.428 |   65.099
     Upper |   84 |    501 |   0.619 |   0.486 |   1.572 |   0.274 |       0.000 |       0.000 |  510.989 |   71.089
     Upper |   85 |    495 |   0.689 |   0.463 |   1.569 |   0.273 |       0.000 |       0.000 |  509.905 |   67.152
     Upper |   86 |    487 |   0.637 |   0.481 |   1.557 |   0.265 |       0.000 |       0.000 |  512.517 |   64.053
     Upper |   87 |    494 |   0.638 |   0.481 |   1.533 |   0.256 |       0.000 |       0.000 |  513.258 |   62.451
     Upper |   88 |    502 |   0.633 |   0.482 |   1.563 |   0.265 |       0.000 |       0.000 |  516.205 |   60.932
     Upper |   89 |    473 |   0.662 |   0.473 |   1.568 |   0.253 |       0.000 |       0.000 |  513.243 |   63.875
     Upper |   90 |    495 |   0.675 |   0.468 |   1.564 |   0.259 |       0.000 |       0.000 |  516.917 |   65.431
     Upper |   91 |    509 |   0.639 |   0.480 |   1.555 |   0.245 |       0.000 |       0.000 |  515.933 |   57.877
     Upper |   92 |    490 |   0.620 |   0.485 |   1.556 |   0.254 |       0.000 |       0.000 |  513.684 |   65.688
     Upper |   93 |    505 |   0.663 |   0.473 |   1.559 |   0.259 |       0.000 |       0.000 |  510.846 |   63.491
     Upper |   94 |    464 |   0.636 |   0.481 |   1.557 |   0.248 |       0.000 |       0.000 |  518.339 |   59.282
     Upper |   95 |    503 |   0.630 |   0.483 |   1.540 |   0.240 |       0.000 |       0.000 |  516.974 |   60.693
     Upper |   96 |    487 |   0.676 |   0.468 |   1.561 |   0.228 |       0.000 |       0.000 |  517.265 |   58.327
     Upper |   97 |    467 |   0.664 |   0.472 |   1.544 |   0.245 |       0.000 |       0.000 |  515.600 |   61.875
     Upper |   98 |    515 |   0.617 |   0.486 |   1.541 |   0.232 |       0.000 |       0.000 |  520.099 |   56.666
     Upper |   99 |    497 |   0.634 |   0.482 |   1.542 |   0.244 |       0.000 |       0.000 |  520.173 |   56.101
 Randomize |    0 |   1000 |   1.000 |   0.000 |     inf |     nan |       1.000 |       0.000 |    0.000 |    0.000
 Randomize |    1 |    791 |   0.917 |   0.277 |     inf |     nan |       0.971 |       0.168 |    1.732 |    0.681
 Randomize |    2 |    676 |   0.858 |   0.349 |     inf |     nan |       0.880 |       0.325 |    4.886 |    1.338
 Randomize |    3 |    607 |   0.797 |   0.402 |     inf |     nan |       0.764 |       0.424 |   17.301 |    4.323
 Randomize |    4 |    622 |   0.740 |   0.439 |     inf |     nan |       0.582 |       0.493 |   80.289 |   17.526
 Randomize |    5 |    566 |   0.712 |   0.453 |   3.177 |     nan |       0.477 |       0.499 |  456.933 |   91.643
 Randomize |    6 |    537 |   0.745 |   0.436 |   2.270 |     nan |       0.358 |       0.479 |  620.379 |  113.773
 Randomize |    7 |    526 |   0.726 |   0.446 |   1.935 |     nan |       0.226 |       0.418 |  601.600 |  112.259
 Randomize |    8 |    508 |   0.693 |   0.461 |   1.894 |     nan |       0.173 |       0.378 |  586.069 |  111.973
 Randomize |    9 |    551 |   0.677 |   0.468 |   1.752 |     nan |       0.064 |       0.244 |  584.545 |  105.066
 Randomize |   10 |    538 |   0.660 |   0.474 |   1.679 |     nan |       0.030 |       0.170 |  572.965 |  108.375
 Randomize |   11 |    504 |   0.687 |   0.464 |   1.755 |     nan |       0.014 |       0.117 |  567.281 |  107.430
 Randomize |   12 |    490 |   0.629 |   0.483 |   1.598 |     nan |       0.008 |       0.090 |  562.061 |  113.448
 Randomize |   13 |    486 |   0.681 |   0.466 |   1.655 |     nan |       0.010 |       0.101 |  558.819 |  105.550
 Randomize |   14 |    538 |   0.617 |   0.486 |   1.638 |     nan |       0.002 |       0.043 |  567.769 |   96.898
 Randomize |   15 |    524 |   0.645 |   0.479 |   1.630 |     nan |       0.002 |       0.044 |  557.764 |   91.718
 Randomize |   16 |    531 |   0.704 |   0.456 |   1.607 |     nan |       0.006 |       0.075 |  551.894 |  100.140
 Randomize |   17 |    499 |   0.659 |   0.474 |   1.590 |     nan |       0.002 |       0.045 |  551.377 |   97.888
 Randomize |   18 |    498 |   0.631 |   0.483 |   1.589 |     nan |       0.004 |       0.063 |  545.515 |   98.929
 Randomize |   19 |    528 |   0.689 |   0.463 |   1.563 |     nan |       0.002 |       0.043 |  539.151 |  106.007
 Randomize |   20 |    490 |   0.618 |   0.486 |   1.571 |   0.515 |       0.000 |       0.000 |  546.843 |   89.295
 Randomize |   21 |    500 |   0.646 |   0.478 |   1.540 |   0.507 |       0.000 |       0.000 |  545.937 |   93.865
 Randomize |   22 |    509 |   0.646 |   0.478 |   1.548 |   0.499 |       0.000 |       0.000 |  534.500 |  106.061
 Randomize |   23 |    505 |   0.650 |   0.477 |   1.531 |   0.460 |       0.000 |       0.000 |  533.555 |  103.358
 Randomize |   24 |    498 |   0.643 |   0.479 |   1.551 |   0.457 |       0.000 |       0.000 |  540.738 |   94.870
 Randomize |   25 |    496 |   0.627 |   0.484 |   1.534 |   0.454 |       0.000 |       0.000 |  536.172 |  100.449
 Randomize |   26 |    526 |   0.627 |   0.484 |   1.528 |   0.427 |       0.000 |       0.000 |  537.700 |   90.882
 Randomize |   27 |    510 |   0.651 |   0.477 |   1.518 |   0.421 |       0.000 |       0.000 |  531.946 |   96.218
 Randomize |   28 |    500 |   0.646 |   0.478 |   1.550 |   0.410 |       0.000 |       0.000 |  534.323 |  101.423
 Randomize |   29 |    500 |   0.658 |   0.474 |   1.513 |   0.424 |       0.000 |       0.000 |  534.816 |   85.342
 Randomize |   30 |    501 |   0.657 |   0.475 |   1.520 |   0.422 |       0.000 |       0.000 |  531.236 |   88.986
 Randomize |   31 |    526 |   0.635 |   0.481 |   1.526 |   0.405 |       0.000 |       0.000 |  529.612 |   90.422
 Randomize |   32 |    502 |   0.647 |   0.478 |   1.474 |   0.415 |       0.000 |       0.000 |  527.961 |   88.475
 Randomize |   33 |    523 |   0.641 |   0.480 |   1.525 |   0.381 |       0.000 |       0.000 |  522.581 |   97.138
 Randomize |   34 |    513 |   0.645 |   0.478 |   1.501 |   0.405 |       0.000 |       0.000 |  522.297 |   93.058
 Randomize |   35 |    497 |   0.644 |   0.479 |   1.472 |   0.366 |       0.000 |       0.000 |  529.014 |   88.661
 Randomize |   36 |    521 |   0.608 |   0.488 |   1.501 |   0.371 |       0.000 |       0.000 |  524.065 |   91.643
 Randomize |   37 |    495 |   0.687 |   0.464 |   1.540 |   0.395 |       0.000 |       0.000 |  521.910 |   92.882
 Randomize |   38 |    484 |   0.597 |   0.490 |   1.479 |   0.373 |       0.000 |       0.000 |  525.770 |   83.159
 Randomize |   39 |    504 |   0.665 |   0.472 |   1.494 |   0.349 |       0.000 |       0.000 |  521.377 |   90.391
 Randomize |   40 |    473 |   0.641 |   0.480 |   1.484 |   0.373 |       0.000 |       0.000 |  522.598 |   87.496
 Randomize |   41 |    499 |   0.627 |   0.484 |   1.465 |   0.360 |       0.000 |       0.000 |  525.327 |   86.546
 Randomize |   42 |    477 |   0.631 |   0.483 |   1.495 |   0.369 |       0.000 |       0.000 |  525.591 |   83.012
 Randomize |   43 |    516 |   0.641 |   0.480 |   1.472 |   0.342 |       0.000 |       0.000 |  527.226 |   80.186
 Randomize |   44 |    493 |   0.635 |   0.481 |   1.480 |   0.361 |       0.000 |       0.000 |  515.862 |   89.357
 Randomize |   45 |    490 |   0.618 |   0.486 |   1.454 |   0.355 |       0.000 |       0.000 |  519.274 |   86.763
 Randomize |   46 |    503 |   0.616 |   0.486 |   1.481 |   0.354 |       0.000 |       0.000 |  523.388 |   79.351
 Randomize |   47 |    474 |   0.622 |   0.485 |   1.497 |   0.347 |       0.000 |       0.000 |  521.101 |   79.051
 Randomize |   48 |    509 |   0.609 |   0.488 |   1.488 |   0.339 |       0.000 |       0.000 |  526.651 |   79.218
 Randomize |   49 |    479 |   0.643 |   0.479 |   1.470 |   0.342 |       0.000 |       0.000 |  515.126 |   82.387
 Randomize |   50 |    496 |   0.619 |   0.486 |   1.487 |   0.314 |       0.000 |       0.000 |  521.145 |   78.591
 Randomize |   51 |    505 |   0.592 |   0.491 |   1.478 |   0.325 |       0.000 |       0.000 |  516.881 |   80.728
 Randomize |   52 |    476 |   0.605 |   0.489 |   1.469 |   0.325 |       0.000 |       0.000 |  515.766 |   88.542
 Randomize |   53 |    526 |   0.603 |   0.489 |   1.459 |   0.319 |       0.000 |       0.000 |  517.603 |   77.086
 Randomize |   54 |    522 |   0.573 |   0.495 |   1.462 |   0.319 |       0.000 |       0.000 |  517.247 |   77.377
 Randomize |   55 |    481 |   0.620 |   0.485 |   1.472 |   0.309 |       0.000 |       0.000 |  517.350 |   78.636
 Randomize |   56 |    516 |   0.622 |   0.485 |   1.466 |   0.304 |       0.000 |       0.000 |  517.171 |   76.838
 Randomize |   57 |    544 |   0.647 |   0.478 |   1.462 |   0.309 |       0.000 |       0.000 |  515.646 |   74.866
 Randomize |   58 |    513 |   0.571 |   0.495 |   1.466 |   0.305 |       0.000 |       0.000 |  519.678 |   73.535
 Randomize |   59 |    506 |   0.619 |   0.486 |   1.451 |   0.296 |       0.000 |       0.000 |  518.240 |   76.870
 Randomize |   60 |    509 |   0.619 |   0.486 |   1.460 |   0.308 |       0.000 |       0.000 |  515.693 |   77.194
 Randomize |   61 |    484 |   0.610 |   0.488 |   1.472 |   0.294 |       0.000 |       0.000 |  514.807 |   79.076
 Randomize |   62 |    516 |   0.589 |   0.492 |   1.493 |   0.299 |       0.000 |       0.000 |  514.112 |   76.204
 Randomize |   63 |    516 |   0.632 |   0.482 |   1.467 |   0.303 |       0.000 |       0.000 |  516.617 |   72.421
 Randomize |   64 |    505 |   0.622 |   0.485 |   1.465 |   0.282 |       0.000 |       0.000 |  516.703 |   70.694
 Randomize |   65 |    499 |   0.643 |   0.479 |   1.456 |   0.297 |       0.000 |       0.000 |  515.381 |   75.056
 Randomize |   66 |    494 |   0.571 |   0.495 |   1.465 |   0.271 |       0.000 |       0.000 |  519.776 |   67.606
 Randomize |   67 |    492 |   0.616 |   0.486 |   1.458 |   0.275 |       0.000 |       0.000 |  518.040 |   67.394
 Randomize |   68 |    507 |   0.572 |   0.495 |   1.476 |   0.279 |       0.000 |       0.000 |  517.196 |   66.413
 Randomize |   69 |    517 |   0.619 |   0.486 |   1.458 |   0.270 |       0.000 |       0.000 |  514.912 |   71.700
 Randomize |   70 |    513 |   0.596 |   0.491 |   1.455 |   0.275 |       0.000 |       0.000 |  511.823 |   70.147
 Randomize |   71 |    495 |   0.624 |   0.484 |   1.461 |   0.271 |       0.000 |       0.000 |  512.680 |   73.438
 Randomize |   72 |    511 |   0.618 |   0.486 |   1.472 |   0.281 |       0.000 |       0.000 |  514.210 |   68.221
 Randomize |   73 |    500 |   0.606 |   0.489 |   1.461 |   0.271 |       0.000 |       0.000 |  510.915 |   72.019
 Randomize |   74 |    503 |   0.588 |   0.492 |   1.467 |   0.275 |       0.000 |       0.000 |  509.482 |   69.986
 Randomize |   75 |    483 |   0.656 |   0.475 |   1.474 |   0.266 |       0.000 |       0.000 |  511.746 |   68.584
 Randomize |   76 |    517 |   0.656 |   0.475 |   1.467 |   0.274 |       0.000 |       0.000 |  516.481 |   64.443
 Randomize |   77 |    514 |   0.615 |   0.487 |   1.461 |   0.260 |       0.000 |       0.000 |  516.212 |   64.951
 Randomize |   78 |    488 |   0.625 |   0.484 |   1.464 |   0.266 |       0.000 |       0.000 |  511.849 |   64.589
 Randomize |   79 |    478 |   0.577 |   0.494 |   1.468 |   0.249 |       0.000 |       0.000 |  518.862 |   66.788
 Randomize |   80 |    515 |   0.612 |   0.487 |   1.462 |   0.270 |       0.000 |       0.000 |  511.590 |   66.952
 Randomize |   81 |    492 |   0.638 |   0.481 |   1.455 |   0.250 |       0.000 |       0.000 |  513.990 |   68.124
 Randomize |   82 |    495 |   0.600 |   0.490 |   1.443 |   0.267 |       0.000 |       0.000 |  515.867 |   62.272
 Randomize |   83 |    503 |   0.626 |   0.484 |   1.474 |   0.262 |       0.000 |       0.000 |  512.485 |   65.148
 Randomize |   84 |    501 |   0.595 |   0.491 |   1.465 |   0.256 |       0.000 |       0.000 |  510.853 |   71.220
 Randomize |   85 |    495 |   0.659 |   0.474 |   1.463 |   0.253 |       0.000 |       0.000 |  509.679 |   67.257
 Randomize |   86 |    487 |   0.604 |   0.489 |   1.456 |   0.254 |       0.000 |       0.000 |  512.547 |   64.074
 Randomize |   87 |    494 |   0.613 |   0.487 |   1.442 |   0.243 |       0.000 |       0.000 |  513.294 |   62.509
 Randomize |   88 |    502 |   0.600 |   0.490 |   1.456 |   0.250 |       0.000 |       0.000 |  516.102 |   60.926
 Randomize |   89 |    473 |   0.641 |   0.480 |   1.467 |   0.238 |       0.000 |       0.000 |  513.151 |   63.696
 Randomize |   90 |    495 |   0.659 |   0.474 |   1.452 |   0.246 |       0.000 |       0.000 |  516.854 |   65.469
 Randomize |   91 |    509 |   0.621 |   0.485 |   1.461 |   0.235 |       0.000 |       0.000 |  515.871 |   57.810
 Randomize |   92 |    490 |   0.594 |   0.491 |   1.470 |   0.238 |       0.000 |       0.000 |  513.655 |   65.572
 Randomize |   93 |    505 |   0.622 |   0.485 |   1.455 |   0.247 |       0.000 |       0.000 |  510.941 |   63.648
 Randomize |   94 |    464 |   0.606 |   0.489 |   1.448 |   0.236 |       0.000 |       0.000 |  518.363 |   59.207
 Randomize |   95 |    503 |   0.594 |   0.491 |   1.451 |   0.232 |       0.000 |       0.000 |  516.855 |   60.671
 Randomize |   96 |    487 |   0.641 |   0.480 |   1.470 |   0.218 |       0.000 |       0.000 |  517.373 |   58.347
 Randomize |   97 |    467 |   0.645 |   0.479 |   1.455 |   0.228 |       0.000 |       0.000 |  515.560 |   61.825
 Randomize |   98 |    515 |   0.586 |   0.492 |   1.448 |   0.220 |       0.000 |       0.000 |  520.111 |   56.780
 Randomize |   99 |    497 |   0.610 |   0.488 |   1.449 |   0.231 |       0.000 |       0.000 |  520.080 |   56.182
