Experiment Results - 20250802_012927
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
     Upper |   23 |    369 |   0.762 |   0.426 |   1.439 |   0.471 |       0.000 |       0.000 |  887.549 |  141.893
     Upper |   24 |    309 |   0.731 |   0.443 |   1.410 |   0.444 |       0.000 |       0.000 |  869.392 |  148.505
     Upper |   25 |    407 |   0.705 |   0.456 |   1.386 |   0.407 |       0.000 |       0.000 |  879.640 |  141.956
     Upper |   26 |    335 |   0.693 |   0.461 |   1.386 |   0.410 |       0.000 |       0.000 |  872.628 |  146.136
     Upper |   27 |    426 |   0.702 |   0.457 |   1.345 |   0.383 |       0.000 |       0.000 |  897.792 |  137.253
     Upper |   28 |    357 |   0.686 |   0.464 |   1.318 |   0.379 |       0.000 |       0.000 |  889.908 |  142.549
     Upper |   29 |    300 |   0.710 |   0.454 |   1.340 |   0.363 |       0.000 |       0.000 |  876.338 |  147.606
     Upper |   30 |    377 |   0.692 |   0.462 |   1.303 |   0.356 |       0.000 |       0.000 |  900.580 |  138.500
     Upper |   31 |    315 |   0.679 |   0.467 |   1.309 |   0.320 |       0.000 |       0.000 |  890.168 |  143.289
     Upper |   32 |    387 |   0.687 |   0.464 |   1.294 |   0.321 |       0.000 |       0.000 |  904.061 |  136.370
     Upper |   33 |    335 |   0.645 |   0.479 |   1.308 |   0.345 |       0.000 |       0.000 |  890.445 |  142.471
     Upper |   34 |    273 |   0.718 |   0.450 |   1.319 |   0.313 |       0.000 |       0.000 |  884.482 |  146.344
     Upper |   35 |    333 |   0.667 |   0.471 |   1.283 |   0.307 |       0.000 |       0.000 |  904.919 |  136.878
     Upper |   36 |    281 |   0.687 |   0.464 |   1.304 |   0.296 |       0.000 |       0.000 |  899.861 |  140.475
     Upper |   37 |    361 |   0.717 |   0.450 |   1.258 |   0.300 |       0.000 |       0.000 |  912.871 |  133.191
     Upper |   38 |    309 |   0.660 |   0.474 |   1.292 |   0.312 |       0.000 |       0.000 |  890.408 |  142.715
     Upper |   39 |    252 |   0.659 |   0.474 |   1.272 |   0.308 |       0.000 |       0.000 |  887.984 |  145.355
     Upper |   40 |    319 |   0.668 |   0.471 |   1.247 |   0.275 |       0.000 |       0.000 |  895.578 |  140.467
     Upper |   41 |    269 |   0.688 |   0.463 |   1.261 |   0.277 |       0.000 |       0.000 |  885.903 |  145.043
     Upper |   42 |    343 |   0.676 |   0.468 |   1.243 |   0.270 |       0.000 |       0.000 |  892.697 |  140.444
     Upper |   43 |    292 |   0.688 |   0.463 |   1.233 |   0.277 |       0.000 |       0.000 |  884.454 |  144.659
     Upper |   44 |    241 |   0.734 |   0.442 |   1.240 |   0.274 |       0.000 |       0.000 |  876.361 |  148.072
     Upper |   45 |    303 |   0.667 |   0.471 |   1.199 |   0.264 |       0.000 |       0.000 |  901.995 |  139.049
     Upper |   46 |    261 |   0.697 |   0.459 |   1.210 |   0.264 |       0.000 |       0.000 |  896.077 |  142.269
     Upper |   47 |    314 |   0.669 |   0.471 |   1.185 |   0.249 |       0.000 |       0.000 |  914.075 |  133.043
     Upper |   48 |    274 |   0.617 |   0.486 |   1.189 |   0.233 |       0.000 |       0.000 |  900.217 |  140.663
     Upper |   49 |    230 |   0.609 |   0.488 |   1.186 |   0.246 |       0.000 |       0.000 |  885.854 |  146.360
     Upper |   50 |    291 |   0.670 |   0.470 |   1.204 |   0.237 |       0.000 |       0.000 |  904.038 |  138.242
     Upper |   51 |    236 |   0.589 |   0.492 |   1.185 |   0.220 |       0.000 |       0.000 |  910.040 |  137.337
     Upper |   52 |    300 |   0.687 |   0.464 |   1.193 |   0.242 |       0.000 |       0.000 |  906.127 |  136.270
     Upper |   53 |    256 |   0.668 |   0.471 |   1.186 |   0.225 |       0.000 |       0.000 |  915.051 |  134.853
     Upper |   54 |    223 |   0.637 |   0.481 |   1.187 |   0.238 |       0.000 |       0.000 |  902.522 |  141.250
     Upper |   55 |    279 |   0.642 |   0.480 |   1.171 |   0.221 |       0.000 |       0.000 |  908.846 |  136.977
     Upper |   56 |    236 |   0.623 |   0.485 |   1.170 |   0.224 |       0.000 |       0.000 |  907.977 |  137.693
     Upper |   57 |    296 |   0.615 |   0.487 |   1.179 |   0.219 |       0.000 |       0.000 |  908.726 |  136.399
     Upper |   58 |    262 |   0.592 |   0.492 |   1.178 |   0.228 |       0.000 |       0.000 |  899.674 |  140.149
     Upper |   59 |    213 |   0.638 |   0.480 |   1.175 |   0.214 |       0.000 |       0.000 |  905.634 |  139.319
     Upper |   60 |    262 |   0.637 |   0.481 |   1.148 |   0.205 |       0.000 |       0.000 |  914.073 |  134.819
     Upper |   61 |    221 |   0.629 |   0.483 |   1.154 |   0.213 |       0.000 |       0.000 |  921.054 |  132.526
     Upper |   62 |    269 |   0.613 |   0.487 |   1.163 |   0.207 |       0.000 |       0.000 |  921.398 |  130.510
     Upper |   63 |    239 |   0.632 |   0.482 |   1.175 |   0.213 |       0.000 |       0.000 |  911.391 |  136.521
     Upper |   64 |    204 |   0.676 |   0.468 |   1.174 |   0.198 |       0.000 |       0.000 |  908.865 |  137.895
     Upper |   65 |    244 |   0.672 |   0.469 |   1.144 |   0.200 |       0.000 |       0.000 |  910.459 |  135.998
     Upper |   66 |    220 |   0.582 |   0.493 |   1.147 |   0.193 |       0.000 |       0.000 |  894.743 |  143.464
     Upper |   67 |    260 |   0.623 |   0.485 |   1.150 |   0.183 |       0.000 |       0.000 |  912.646 |  135.034
     Upper |   68 |    224 |   0.634 |   0.482 |   1.150 |   0.214 |       0.000 |       0.000 |  914.792 |  134.905
     Upper |   69 |    190 |   0.647 |   0.478 |   1.156 |   0.184 |       0.000 |       0.000 |  918.655 |  134.206
     Upper |   70 |    227 |   0.621 |   0.485 |   1.146 |   0.191 |       0.000 |       0.000 |  918.009 |  132.521
     Upper |   71 |    199 |   0.653 |   0.476 |   1.168 |   0.204 |       0.000 |       0.000 |  919.626 |  133.393
     Upper |   72 |    240 |   0.658 |   0.474 |   1.153 |   0.186 |       0.000 |       0.000 |  914.796 |  134.391
     Upper |   73 |    213 |   0.620 |   0.485 |   1.148 |   0.177 |       0.000 |       0.000 |  908.906 |  137.521
     Upper |   74 |    184 |   0.620 |   0.485 |   1.154 |   0.185 |       0.000 |       0.000 |  908.291 |  138.454
     Upper |   75 |    221 |   0.683 |   0.465 |   1.144 |   0.184 |       0.000 |       0.000 |  916.493 |  133.905
     Upper |   76 |    195 |   0.677 |   0.468 |   1.124 |   0.183 |       0.000 |       0.000 |  919.536 |  133.405
     Upper |   77 |    233 |   0.601 |   0.490 |   1.131 |   0.184 |       0.000 |       0.000 |  917.479 |  132.925
     Upper |   78 |    199 |   0.628 |   0.483 |   1.144 |   0.184 |       0.000 |       0.000 |  914.631 |  134.730
     Upper |   79 |    177 |   0.605 |   0.489 |   1.143 |   0.186 |       0.000 |       0.000 |  917.712 |  134.655
     Upper |   80 |    207 |   0.662 |   0.473 |   1.130 |   0.171 |       0.000 |       0.000 |  933.382 |  124.794
     Upper |   81 |    182 |   0.626 |   0.484 |   1.125 |   0.192 |       0.000 |       0.000 |  932.264 |  125.568
     Upper |   82 |    217 |   0.641 |   0.480 |   1.127 |   0.187 |       0.000 |       0.000 |  926.120 |  128.567
     Upper |   83 |    192 |   0.667 |   0.471 |   1.146 |   0.183 |       0.000 |       0.000 |  925.516 |  129.011
     Upper |   84 |    174 |   0.575 |   0.494 |   1.120 |   0.183 |       0.000 |       0.000 |  921.060 |  133.413
     Upper |   85 |    210 |   0.643 |   0.479 |   1.129 |   0.192 |       0.000 |       0.000 |  929.155 |  126.934
     Upper |   86 |    190 |   0.589 |   0.492 |   1.119 |   0.187 |       0.000 |       0.000 |  928.947 |  127.547
     Upper |   87 |    217 |   0.659 |   0.474 |   1.122 |   0.171 |       0.000 |       0.000 |  933.207 |  123.949
     Upper |   88 |    200 |   0.650 |   0.477 |   1.113 |   0.183 |       0.000 |       0.000 |  926.750 |  128.654
     Upper |   89 |    174 |   0.707 |   0.455 |   1.110 |   0.168 |       0.000 |       0.000 |  914.575 |  136.158
     Upper |   90 |    203 |   0.675 |   0.468 |   1.122 |   0.192 |       0.000 |       0.000 |  929.719 |  126.420
     Upper |   91 |    180 |   0.633 |   0.482 |   1.121 |   0.176 |       0.000 |       0.000 |  921.303 |  132.243
     Upper |   92 |    220 |   0.618 |   0.486 |   1.118 |   0.179 |       0.000 |       0.000 |  919.041 |  132.371
     Upper |   93 |    191 |   0.649 |   0.477 |   1.112 |   0.177 |       0.000 |       0.000 |  917.147 |  133.625
     Upper |   94 |    174 |   0.632 |   0.482 |   1.118 |   0.168 |       0.000 |       0.000 |  918.009 |  134.530
     Upper |   95 |    195 |   0.605 |   0.489 |   1.116 |   0.163 |       0.000 |       0.000 |  940.297 |  119.523
     Upper |   96 |    173 |   0.676 |   0.468 |   1.100 |   0.161 |       0.000 |       0.000 |  940.460 |  120.272
     Upper |   97 |    201 |   0.721 |   0.448 |   1.094 |   0.155 |       0.000 |       0.000 |  946.525 |  114.732
     Upper |   98 |    187 |   0.610 |   0.488 |   1.101 |   0.160 |       0.000 |       0.000 |  931.099 |  126.079
     Upper |   99 |    167 |   0.647 |   0.478 |   1.124 |   0.170 |       0.000 |       0.000 |  915.144 |  135.257
     Upper |  100 |    195 |   0.600 |   0.490 |   1.122 |   0.173 |       0.000 |       0.000 |  917.554 |  133.190
     Upper |  101 |    173 |   0.630 |   0.483 |   1.104 |   0.174 |       0.000 |       0.000 |  909.049 |  138.410
     Upper |  102 |    189 |   0.619 |   0.486 |   1.103 |   0.154 |       0.000 |       0.000 |  939.918 |  119.852
     Upper |  103 |    173 |   0.694 |   0.461 |   1.104 |   0.157 |       0.000 |       0.000 |  927.026 |  128.673
     Upper |  104 |    151 |   0.636 |   0.481 |   1.104 |   0.153 |       0.000 |       0.000 |  943.268 |  118.445
     Upper |  105 |    174 |   0.649 |   0.477 |   1.101 |   0.164 |       0.000 |       0.000 |  934.236 |  124.263
     Upper |  106 |    157 |   0.567 |   0.496 |   1.097 |   0.156 |       0.000 |       0.000 |  932.857 |  124.967
     Upper |  107 |    192 |   0.651 |   0.477 |   1.085 |   0.158 |       0.000 |       0.000 |  925.312 |  129.349
     Upper |  108 |    172 |   0.645 |   0.478 |   1.105 |   0.158 |       0.000 |       0.000 |  918.241 |  133.077
     Upper |  109 |    153 |   0.582 |   0.493 |   1.098 |   0.176 |       0.000 |       0.000 |  914.690 |  135.912
     Upper |  110 |    179 |   0.603 |   0.489 |   1.099 |   0.154 |       0.000 |       0.000 |  918.176 |  133.105
     Upper |  111 |    162 |   0.660 |   0.474 |   1.104 |   0.166 |       0.000 |       0.000 |  913.003 |  135.680
     Upper |  112 |    183 |   0.656 |   0.475 |   1.092 |   0.160 |       0.000 |       0.000 |  928.358 |  127.261
     Upper |  113 |    163 |   0.724 |   0.447 |   1.096 |   0.165 |       0.000 |       0.000 |  922.218 |  131.670
     Upper |  114 |    141 |   0.652 |   0.476 |   1.101 |   0.153 |       0.000 |       0.000 |  935.117 |  124.151
     Upper |  115 |    169 |   0.574 |   0.494 |   1.068 |   0.154 |       0.000 |       0.000 |  929.358 |  126.624
     Upper |  116 |    154 |   0.656 |   0.475 |   1.086 |   0.150 |       0.000 |       0.000 |  929.360 |  127.439
     Upper |  117 |    176 |   0.619 |   0.486 |   1.081 |   0.156 |       0.000 |       0.000 |  941.909 |  118.662
     Upper |  118 |    160 |   0.600 |   0.490 |   1.085 |   0.152 |       0.000 |       0.000 |  939.812 |  120.076
     Upper |  119 |    139 |   0.518 |   0.500 |   1.084 |   0.150 |       0.000 |       0.000 |  942.604 |  118.971
     Upper |  120 |    163 |   0.620 |   0.485 |   1.070 |   0.144 |       0.000 |       0.000 |  940.736 |  119.659
     Upper |  121 |    148 |   0.615 |   0.487 |   1.092 |   0.145 |       0.000 |       0.000 |  932.443 |  125.574
     Upper |  122 |    166 |   0.620 |   0.485 |   1.081 |   0.160 |       0.000 |       0.000 |  931.464 |  125.537
     Upper |  123 |    152 |   0.618 |   0.486 |   1.079 |   0.132 |       0.000 |       0.000 |  932.194 |  125.849
     Upper |  124 |    135 |   0.600 |   0.490 |   1.078 |   0.139 |       0.000 |       0.000 |  931.937 |  126.557
     Upper |  125 |    160 |   0.613 |   0.487 |   1.066 |   0.140 |       0.000 |       0.000 |  926.516 |  129.055
     Upper |  126 |    140 |   0.600 |   0.490 |   1.079 |   0.138 |       0.000 |       0.000 |  932.732 |  125.485
     Upper |  127 |    172 |   0.593 |   0.491 |   1.089 |   0.141 |       0.000 |       0.000 |  923.131 |  130.888
     Upper |  128 |    150 |   0.607 |   0.488 |   1.083 |   0.153 |       0.000 |       0.000 |  923.210 |  131.303
     Upper |  129 |    137 |   0.628 |   0.483 |   1.078 |   0.148 |       0.000 |       0.000 |  919.449 |  134.148
     Upper |  130 |    153 |   0.614 |   0.487 |   1.071 |   0.128 |       0.000 |       0.000 |  948.422 |  113.630
     Upper |  131 |    141 |   0.567 |   0.495 |   1.068 |   0.133 |       0.000 |       0.000 |  945.550 |  116.677
     Upper |  132 |    168 |   0.619 |   0.486 |   1.053 |   0.137 |       0.000 |       0.000 |  943.949 |  117.681
     Upper |  133 |    156 |   0.628 |   0.483 |   1.074 |   0.144 |       0.000 |       0.000 |  931.676 |  126.628
     Upper |  134 |    147 |   0.558 |   0.497 |   1.077 |   0.148 |       0.000 |       0.000 |  923.588 |  131.170
     Upper |  135 |    165 |   0.642 |   0.479 |   1.084 |   0.145 |       0.000 |       0.000 |  932.339 |  125.598
     Upper |  136 |    150 |   0.633 |   0.482 |   1.086 |   0.141 |       0.000 |       0.000 |  921.847 |  131.304
     Upper |  137 |    166 |   0.572 |   0.495 |   1.084 |   0.136 |       0.000 |       0.000 |  938.120 |  121.688
     Upper |  138 |    144 |   0.604 |   0.489 |   1.068 |   0.134 |       0.000 |       0.000 |  947.288 |  114.466
     Upper |  139 |    133 |   0.564 |   0.496 |   1.069 |   0.133 |       0.000 |       0.000 |  928.929 |  128.082
     Upper |  140 |    149 |   0.584 |   0.493 |   1.087 |   0.135 |       0.000 |       0.000 |  943.574 |  116.863
     Upper |  141 |    134 |   0.627 |   0.484 |   1.084 |   0.128 |       0.000 |       0.000 |  938.627 |  121.420
     Upper |  142 |    159 |   0.591 |   0.492 |   1.072 |   0.135 |       0.000 |       0.000 |  932.264 |  124.877
     Upper |  143 |    141 |   0.603 |   0.489 |   1.088 |   0.142 |       0.000 |       0.000 |  940.018 |  119.907
     Upper |  144 |    125 |   0.608 |   0.488 |   1.084 |   0.151 |       0.000 |       0.000 |  936.180 |  123.548
     Upper |  145 |    147 |   0.673 |   0.469 |   1.090 |   0.142 |       0.000 |       0.000 |  930.667 |  125.853
     Upper |  146 |    134 |   0.515 |   0.500 |   1.092 |   0.140 |       0.000 |       0.000 |  922.575 |  131.941
     Upper |  147 |    156 |   0.596 |   0.491 |   1.081 |   0.138 |       0.000 |       0.000 |  924.667 |  130.049
     Upper |  148 |    143 |   0.622 |   0.485 |   1.082 |   0.148 |       0.000 |       0.000 |  913.350 |  135.966
     Upper |  149 |    123 |   0.634 |   0.482 |   1.058 |   0.136 |       0.000 |       0.000 |  927.793 |  128.960
     Upper |  150 |    144 |   0.604 |   0.489 |   1.088 |   0.137 |       0.000 |       0.000 |  926.372 |  129.313
     Upper |  151 |    133 |   0.662 |   0.473 |   1.075 |   0.131 |       0.000 |       0.000 |  911.692 |  136.232
     Upper |  152 |    150 |   0.660 |   0.474 |   1.084 |   0.142 |       0.000 |       0.000 |  941.470 |  119.099
     Upper |  153 |    138 |   0.616 |   0.486 |   1.086 |   0.141 |       0.000 |       0.000 |  933.569 |  125.352
     Upper |  154 |    121 |   0.669 |   0.470 |   1.062 |   0.136 |       0.000 |       0.000 |  933.781 |  125.486
     Upper |  155 |    144 |   0.639 |   0.480 |   1.075 |   0.143 |       0.000 |       0.000 |  922.778 |  130.724
     Upper |  156 |    131 |   0.634 |   0.482 |   1.095 |   0.135 |       0.000 |       0.000 |  923.630 |  130.726
     Upper |  157 |    145 |   0.628 |   0.483 |   1.065 |   0.146 |       0.000 |       0.000 |  943.497 |  117.582
     Upper |  158 |    133 |   0.586 |   0.492 |   1.089 |   0.138 |       0.000 |       0.000 |  922.282 |  131.776
     Upper |  159 |    122 |   0.598 |   0.490 |   1.101 |   0.132 |       0.000 |       0.000 |  927.520 |  128.748
     Upper |  160 |    141 |   0.610 |   0.488 |   1.079 |   0.147 |       0.000 |       0.000 |  929.496 |  126.909
     Upper |  161 |    122 |   0.549 |   0.498 |   1.073 |   0.129 |       0.000 |       0.000 |  942.168 |  118.939
     Upper |  162 |    135 |   0.652 |   0.476 |   1.056 |   0.127 |       0.000 |       0.000 |  952.093 |  110.883
     Upper |  163 |    128 |   0.586 |   0.493 |   1.079 |   0.128 |       0.000 |       0.000 |  937.922 |  122.075
     Upper |  164 |    117 |   0.598 |   0.490 |   1.074 |   0.128 |       0.000 |       0.000 |  929.573 |  127.380
     Upper |  165 |    134 |   0.687 |   0.464 |   1.062 |   0.127 |       0.000 |       0.000 |  938.970 |  120.746
     Upper |  166 |    126 |   0.611 |   0.487 |   1.101 |   0.147 |       0.000 |       0.000 |  917.508 |  134.687
     Upper |  167 |    145 |   0.669 |   0.471 |   1.084 |   0.138 |       0.000 |       0.000 |  931.300 |  125.978
     Upper |  168 |    131 |   0.626 |   0.484 |   1.072 |   0.122 |       0.000 |       0.000 |  937.053 |  122.711
     Upper |  169 |    121 |   0.636 |   0.481 |   1.086 |   0.133 |       0.000 |       0.000 |  923.988 |  131.312
     Upper |  170 |    137 |   0.642 |   0.479 |   1.090 |   0.136 |       0.000 |       0.000 |  937.818 |  121.986
     Upper |  171 |    126 |   0.627 |   0.484 |   1.093 |   0.137 |       0.000 |       0.000 |  925.433 |  129.555
     Upper |  172 |    142 |   0.606 |   0.489 |   1.082 |   0.126 |       0.000 |       0.000 |  944.187 |  117.309
     Upper |  173 |    133 |   0.556 |   0.497 |   1.078 |   0.126 |       0.000 |       0.000 |  926.665 |  129.466
     Upper |  174 |    122 |   0.672 |   0.469 |   1.097 |   0.127 |       0.000 |       0.000 |  909.939 |  138.081
     Upper |  175 |    136 |   0.574 |   0.495 |   1.086 |   0.138 |       0.000 |       0.000 |  919.118 |  134.009
     Upper |  176 |    117 |   0.598 |   0.490 |   1.103 |   0.127 |       0.000 |       0.000 |  929.252 |  127.948
     Upper |  177 |    129 |   0.651 |   0.477 |   1.092 |   0.134 |       0.000 |       0.000 |  945.415 |  116.311
     Upper |  178 |    116 |   0.595 |   0.491 |   1.082 |   0.131 |       0.000 |       0.000 |  947.694 |  113.416
     Upper |  179 |    107 |   0.598 |   0.490 |   1.075 |   0.138 |       0.000 |       0.000 |  931.182 |  126.494
     Upper |  180 |    128 |   0.602 |   0.490 |   1.086 |   0.127 |       0.000 |       0.000 |  919.277 |  133.286
     Upper |  181 |    111 |   0.604 |   0.489 |   1.095 |   0.130 |       0.000 |       0.000 |  912.099 |  136.754
     Upper |  182 |    132 |   0.606 |   0.489 |   1.085 |   0.127 |       0.000 |       0.000 |  912.830 |  136.210
     Upper |  183 |    114 |   0.544 |   0.498 |   1.106 |   0.146 |       0.000 |       0.000 |  906.566 |  139.070
     Upper |  184 |     92 |   0.674 |   0.469 |   1.090 |   0.136 |       0.000 |       0.000 |  938.527 |  122.497
     Upper |  185 |    111 |   0.703 |   0.457 |   1.085 |   0.125 |       0.000 |       0.000 |  928.536 |  127.858
     Upper |  186 |     98 |   0.531 |   0.499 |   1.080 |   0.121 |       0.000 |       0.000 |  939.301 |  121.886
     Upper |  187 |    123 |   0.650 |   0.477 |   1.086 |   0.122 |       0.000 |       0.000 |  914.081 |  135.180
     Upper |  188 |    102 |   0.529 |   0.499 |   1.084 |   0.133 |       0.000 |       0.000 |  936.534 |  122.964
     Upper |  189 |     88 |   0.648 |   0.478 |   1.073 |   0.131 |       0.000 |       0.000 |  953.312 |  109.693
     Upper |  190 |    107 |   0.645 |   0.479 |   1.058 |   0.134 |       0.000 |       0.000 |  934.065 |  124.535
     Upper |  191 |     96 |   0.625 |   0.484 |   1.075 |   0.127 |       0.000 |       0.000 |  931.745 |  127.074
     Upper |  192 |    111 |   0.613 |   0.487 |   1.077 |   0.121 |       0.000 |       0.000 |  950.009 |  112.242
     Upper |  193 |    103 |   0.650 |   0.477 |   1.080 |   0.120 |       0.000 |       0.000 |  943.786 |  116.593
     Upper |  194 |     95 |   0.663 |   0.473 |   1.069 |   0.116 |       0.000 |       0.000 |  938.042 |  121.958
     Upper |  195 |    108 |   0.611 |   0.487 |   1.082 |   0.112 |       0.000 |       0.000 |  937.500 |  122.141
     Upper |  196 |     99 |   0.556 |   0.497 |   1.070 |   0.117 |       0.000 |       0.000 |  937.833 |  121.786
     Upper |  197 |    114 |   0.675 |   0.468 |   1.077 |   0.110 |       0.000 |       0.000 |  943.421 |  117.787
     Upper |  198 |    105 |   0.581 |   0.493 |   1.089 |   0.120 |       0.000 |       0.000 |  941.476 |  119.102
     Upper |  199 |     91 |   0.593 |   0.491 |   1.077 |   0.142 |       0.000 |       0.000 |  935.209 |  124.022
 Randomize |    0 |   1000 |   1.000 |   0.000 |     inf |     nan |       1.000 |       0.000 |    0.000 |    0.000
 Randomize |    1 |    539 |   1.000 |   0.000 |     inf |     nan |       1.000 |       0.000 |    0.000 |    0.000
 Randomize |    2 |    784 |   0.853 |   0.354 |     inf |     nan |       0.839 |       0.367 |    5.403 |    0.491
 Randomize |    3 |    550 |   0.780 |   0.414 |     inf |     nan |       0.713 |       0.452 |   19.975 |    2.819
 Randomize |    4 |    394 |   0.728 |   0.445 |     inf |     nan |       0.612 |       0.487 |   92.772 |   15.454
 Randomize |    5 |    581 |   0.744 |   0.437 |   2.195 |     nan |       0.377 |       0.485 |  615.594 |   88.840
 Randomize |    6 |    437 |   0.703 |   0.457 |   1.838 |     nan |       0.307 |       0.461 |  818.351 |  137.563
 Randomize |    7 |    613 |   0.726 |   0.446 |   1.644 |     nan |       0.184 |       0.388 |  873.470 |  124.973
 Randomize |    8 |    488 |   0.707 |   0.455 |   1.540 |     nan |       0.189 |       0.391 |  847.057 |  137.887
 Randomize |    9 |    375 |   0.672 |   0.469 |   1.425 |     nan |       0.181 |       0.385 |  820.545 |  147.472
 Randomize |   10 |    512 |   0.650 |   0.477 |   1.385 |     nan |       0.086 |       0.280 |  866.429 |  136.273
 Randomize |   11 |    406 |   0.665 |   0.472 |   1.328 |     nan |       0.108 |       0.311 |  842.376 |  145.248
 Randomize |   12 |    549 |   0.643 |   0.479 |   1.318 |     nan |       0.031 |       0.173 |  882.972 |  134.023
 Randomize |   13 |    449 |   0.713 |   0.453 |   1.286 |     nan |       0.022 |       0.148 |  859.447 |  142.600
 Randomize |   14 |    361 |   0.623 |   0.485 |   1.275 |     nan |       0.047 |       0.212 |  837.078 |  149.661
 Randomize |   15 |    473 |   0.670 |   0.470 |   1.241 |     nan |       0.004 |       0.065 |  871.948 |  140.276
 Randomize |   16 |    374 |   0.676 |   0.468 |   1.222 |     nan |       0.008 |       0.089 |  859.434 |  147.065
 Randomize |   17 |    502 |   0.643 |   0.479 |   1.210 |   0.454 |       0.000 |       0.000 |  883.151 |  137.380
 Randomize |   18 |    410 |   0.629 |   0.483 |   1.205 |   0.460 |       0.000 |       0.000 |  867.583 |  144.376
 Randomize |   19 |    328 |   0.643 |   0.479 |   1.191 |   0.492 |       0.000 |       0.000 |  849.262 |  150.008
 Randomize |   20 |    440 |   0.627 |   0.484 |   1.158 |   0.405 |       0.000 |       0.000 |  883.116 |  140.453
 Randomize |   21 |    367 |   0.627 |   0.484 |   1.165 |   0.439 |       0.000 |       0.000 |  862.247 |  147.022
 Randomize |   22 |    447 |   0.617 |   0.486 |   1.169 |   0.359 |       0.000 |       0.000 |  896.658 |  136.481
 Randomize |   23 |    369 |   0.696 |   0.460 |   1.182 |   0.392 |       0.000 |       0.000 |  887.533 |  141.915
 Randomize |   24 |    309 |   0.650 |   0.477 |   1.166 |   0.367 |       0.000 |       0.000 |  869.396 |  148.499
 Randomize |   25 |    407 |   0.629 |   0.483 |   1.155 |   0.329 |       0.000 |       0.000 |  879.657 |  141.939
 Randomize |   26 |    335 |   0.636 |   0.481 |   1.146 |   0.339 |       0.000 |       0.000 |  872.655 |  146.103
 Randomize |   27 |    426 |   0.650 |   0.477 |   1.133 |   0.323 |       0.000 |       0.000 |  897.860 |  137.162
 Randomize |   28 |    357 |   0.625 |   0.484 |   1.133 |   0.329 |       0.000 |       0.000 |  889.910 |  142.547
