Experiment Results - 20250729_233517
==================================================
n_online_list: [200]
n_runs: 1000
alpha: 0.4
M: 1000
==================================================

Per-t selection conditional statistics (mean/std across simulations):
    Method |    t |  Count | CovMean |  CovStd | LenMedian |  LenStd | InfFracMean |  InfFracStd |  CalMean |   CalStd
 Randomize |  168 |    765 |   0.617 |   0.486 |   0.921 |   0.108 |       0.000 |       0.000 |  765.710 |   48.622
 Randomize |  169 |    769 |   0.648 |   0.478 |   0.919 |   0.111 |       0.000 |       0.000 |  766.495 |   48.122
 Randomize |  170 |    757 |   0.622 |   0.485 |   0.924 |   0.109 |       0.000 |       0.000 |  767.667 |   49.888
 Randomize |  171 |    769 |   0.623 |   0.485 |   0.925 |   0.112 |       0.000 |       0.000 |  771.144 |   49.454
 Randomize |  172 |    770 |   0.625 |   0.484 |   0.922 |   0.107 |       0.000 |       0.000 |  773.225 |   48.814
 Randomize |  173 |    760 |   0.603 |   0.489 |   0.925 |   0.107 |       0.000 |       0.000 |  773.639 |   49.606
 Randomize |  174 |    750 |   0.603 |   0.489 |   0.926 |   0.108 |       0.000 |       0.000 |  775.875 |   48.063
 Randomize |  175 |    775 |   0.612 |   0.487 |   0.927 |   0.108 |       0.000 |       0.000 |  778.452 |   48.758
 Randomize |  176 |    778 |   0.594 |   0.491 |   0.931 |   0.107 |       0.000 |       0.000 |  778.886 |   48.494
 Randomize |  177 |    801 |   0.628 |   0.483 |   0.929 |   0.103 |       0.000 |       0.000 |  781.749 |   47.211
 Randomize |  178 |    791 |   0.627 |   0.484 |   0.927 |   0.104 |       0.000 |       0.000 |  784.707 |   46.901
 Randomize |  179 |    765 |   0.574 |   0.495 |   0.932 |   0.105 |       0.000 |       0.000 |  785.634 |   48.258
 Randomize |  180 |    792 |   0.574 |   0.494 |   0.933 |   0.104 |       0.000 |       0.000 |  787.641 |   47.711
 Randomize |  181 |    783 |   0.594 |   0.491 |   0.935 |   0.104 |       0.000 |       0.000 |  789.600 |   47.761
 Randomize |  182 |    779 |   0.612 |   0.487 |   0.937 |   0.105 |       0.000 |       0.000 |  793.711 |   46.638
 Randomize |  183 |    782 |   0.574 |   0.494 |   0.940 |   0.102 |       0.000 |       0.000 |  793.418 |   47.690
 Randomize |  184 |    795 |   0.630 |   0.483 |   0.940 |   0.100 |       0.000 |       0.000 |  795.791 |   45.648
 Randomize |  185 |    815 |   0.610 |   0.488 |   0.941 |   0.099 |       0.000 |       0.000 |  797.517 |   47.639
 Randomize |  186 |    786 |   0.599 |   0.490 |   0.942 |   0.103 |       0.000 |       0.000 |  799.106 |   46.559
 Randomize |  187 |    826 |   0.609 |   0.488 |   0.943 |   0.101 |       0.000 |       0.000 |  801.585 |   46.131
 Randomize |  188 |    818 |   0.571 |   0.495 |   0.950 |   0.103 |       0.000 |       0.000 |  803.422 |   46.437
 Randomize |  189 |    804 |   0.588 |   0.492 |   0.948 |   0.097 |       0.000 |       0.000 |  805.743 |   45.204
 Randomize |  190 |    797 |   0.607 |   0.488 |   0.949 |   0.099 |       0.000 |       0.000 |  807.015 |   45.199
 Randomize |  191 |    822 |   0.568 |   0.495 |   0.947 |   0.098 |       0.000 |       0.000 |  810.443 |   45.539
 Randomize |  192 |    809 |   0.580 |   0.494 |   0.953 |   0.098 |       0.000 |       0.000 |  810.797 |   45.101
 Randomize |  193 |    815 |   0.611 |   0.488 |   0.952 |   0.100 |       0.000 |       0.000 |  815.907 |   44.046
 Randomize |  194 |    803 |   0.603 |   0.489 |   0.952 |   0.102 |       0.000 |       0.000 |  816.361 |   44.021
 Randomize |  195 |    830 |   0.611 |   0.488 |   0.956 |   0.103 |       0.000 |       0.000 |  817.666 |   43.652
 Randomize |  196 |    813 |   0.598 |   0.490 |   0.956 |   0.100 |       0.000 |       0.000 |  819.438 |   45.379
 Randomize |  197 |    829 |   0.616 |   0.486 |   0.955 |   0.098 |       0.000 |       0.000 |  820.947 |   44.634
 Randomize |  198 |    821 |   0.633 |   0.482 |   0.959 |   0.098 |       0.000 |       0.000 |  823.387 |   44.960
 Randomize |  199 |    836 |   0.599 |   0.490 |   0.957 |   0.100 |       0.000 |       0.000 |  825.059 |   42.780
