method,n_online,run_id,t,is_covered,length,is_inf,cal_size,selected_total
upper,50,55,34,0,0.9355524748191866,0,596.0,28
upper,50,55,36,1,0.9355524748191866,0,588.0,28
upper,50,55,39,1,0.9505257200226924,0,582.0,28
upper,50,55,43,1,0.9505257200226924,0,549.0,28
upper,50,55,44,0,0.9505257200226924,0,563.0,28
upper,50,55,48,1,0.9505257200226924,0,545.0,28
upper,50,55,49,1,0.9355524748191866,0,526.0,28
upper,50,57,1,1,0.8737600557262483,0,503.0,25
upper,50,57,3,0,0.873760055726248,0,505.0,25
upper,50,57,4,0,0.5446423117244836,0,502.0,25
upper,50,57,5,1,0.9428454746357318,0,484.0,25
upper,50,57,6,0,0.873760055726248,0,512.0,25
upper,50,57,8,1,0.9428454746357318,0,520.0,25
upper,50,57,9,1,0.806870509674599,0,518.0,25
upper,50,57,10,1,0.806870509674599,0,520.0,25
upper,50,57,11,1,0.806870509674599,0,524.0,25
upper,50,57,16,1,0.806870509674599,0,492.0,25
upper,50,57,17,1,0.806870509674599,0,496.0,25
upper,50,57,19,0,0.5364534671384695,0,475.0,25
upper,50,57,20,1,0.5446423117244836,0,512.0,25
upper,50,57,24,1,0.5446423117244836,0,514.0,25
upper,50,57,26,1,0.5446423117244836,0,523.0,25
upper,50,57,30,1,0.806870509674599,0,500.0,25
upper,50,57,33,0,0.5364534671384695,0,509.0,25
upper,50,57,34,1,0.5446423117244836,0,520.0,25
upper,50,57,37,0,0.5446423117244836,0,497.0,25
upper,50,57,40,0,0.5446423117244836,0,517.0,25
upper,50,57,41,1,0.806870509674599,0,513.0,25
upper,50,57,43,1,0.5446423117244835,0,514.0,25
upper,50,57,45,0,0.5446423117244836,0,531.0,25
upper,50,57,47,0,0.5446423117244836,0,562.0,25
upper,50,57,48,1,0.806870509674599,0,548.0,25
upper,50,58,0,0,0.8716032215507541,0,557.0,30
upper,50,58,2,0,0.8107393305775958,0,550.0,30
upper,50,58,3,1,0.8716032215507541,0,573.0,30
upper,50,58,5,1,0.8107393305775958,0,586.0,30
upper,50,58,6,1,0.8107393305775958,0,568.0,30
upper,50,58,7,1,0.8107393305775958,0,574.0,30
upper,50,58,11,1,0.8107393305775958,0,568.0,30
upper,50,58,13,1,0.7338795918208012,0,589.0,30
upper,50,58,14,1,0.7338795918208012,0,559.0,30
upper,50,58,18,0,0.8107393305775958,0,607.0,30
upper,50,58,19,0,0.8107393305775958,0,582.0,30
upper,50,58,20,0,0.8716032215507541,0,586.0,30
upper,50,58,21,1,0.871603221550754,0,629.0,30
upper,50,58,23,1,0.8931644271257131,0,635.0,30
upper,50,58,24,1,0.9497995176128164,0,661.0,30
upper,50,58,26,1,0.8931644271257131,0,661.0,30
upper,50,58,27,1,0.8961515996277694,0,651.0,30
upper,50,58,28,1,0.8931644271257131,0,680.0,30
upper,50,58,29,0,0.8961515996277694,0,673.0,30
upper,50,58,30,1,0.8961515996277694,0,668.0,30
upper,50,58,31,0,0.8931644271257131,0,679.0,30
upper,50,58,32,1,0.8961515996277694,0,675.0,30
upper,50,58,33,1,0.8961515996277694,0,697.0,30
upper,50,58,37,1,0.8961515996277694,0,680.0,30
upper,50,58,38,1,0.8931644271257131,0,665.0,30
upper,50,58,40,1,0.8931644271257131,0,678.0,30
upper,50,58,41,0,0.8961515996277694,0,709.0,30
upper,50,58,42,0,0.8716032215507541,0,696.0,30
upper,50,58,44,0,0.9497995176128166,0,681.0,30
upper,50,58,49,1,0.9497995176128164,0,661.0,30
upper,50,59,2,1,0.8597818401549642,0,523.0,30
upper,50,59,3,0,0.7128825381368058,0,541.0,30
upper,50,59,4,0,0.8597818401549642,0,551.0,30
upper,50,59,5,0,0.8122583947423323,0,592.0,30
upper,50,59,6,1,0.8597818401549642,0,598.0,30
upper,50,59,8,1,0.8122583947423323,0,591.0,30
upper,50,59,10,1,0.8122583947423324,0,625.0,30
upper,50,59,12,1,0.8122583947423323,0,593.0,30
upper,50,59,13,1,0.7024517570525348,0,599.0,30
upper,50,59,15,1,0.7128825381368058,0,593.0,30
upper,50,59,16,1,0.8122583947423323,0,599.0,30
upper,50,59,17,1,0.7024517570525348,0,642.0,30
upper,50,59,18,0,0.7024517570525348,0,632.0,30
upper,50,59,19,0,0.7024517570525348,0,631.0,30
upper,50,59,20,1,0.7128825381368058,0,639.0,30
upper,50,59,21,1,0.7024517570525348,0,648.0,30
upper,50,59,25,0,0.7024517570525348,0,631.0,30
upper,50,59,26,0,0.7024517570525348,0,613.0,30
upper,50,59,32,1,0.7128825381368059,0,603.0,30
upper,50,59,33,1,0.7128825381368058,0,608.0,30
upper,50,59,35,1,0.6994270851382076,0,615.0,30
upper,50,59,36,1,0.7128825381368058,0,607.0,30
upper,50,59,39,0,0.7128825381368058,0,600.0,30
upper,50,59,40,1,0.7128825381368058,0,579.0,30
upper,50,59,41,0,0.7128825381368058,0,620.0,30
upper,50,59,42,1,0.7128825381368058,0,617.0,30
upper,50,59,43,1,0.8122583947423323,0,620.0,30
upper,50,59,44,0,0.7024517570525348,0,628.0,30
upper,50,59,48,0,0.7024517570525348,0,596.0,30
upper,50,59,49,1,0.7128825381368058,0,581.0,30
upper,50,61,0,0,0.6478510881181996,0,353.0,21
upper,50,61,4,0,0.6660090225934047,0,349.0,21
upper,50,61,8,0,0.6660090225934046,0,376.0,21
upper,50,61,14,1,0.6660090225934046,0,361.0,21
upper,50,61,15,1,0.6660090225934047,0,380.0,21
upper,50,61,16,1,1.046326558434763,0,384.0,21
upper,50,61,18,1,0.6660090225934046,0,398.0,21
upper,50,61,19,1,0.6627705650040201,0,376.0,21
upper,50,61,24,0,0.6627705650040201,0,385.0,21
upper,50,61,26,1,0.6660090225934044,0,366.0,21
upper,50,61,28,1,0.6660090225934046,0,387.0,21
upper,50,61,29,1,1.046326558434763,0,439.0,21
upper,50,61,32,1,0.6627705650040201,0,395.0,21
upper,50,61,33,1,0.6660090225934046,0,424.0,21
upper,50,61,34,1,0.6627705650040201,0,456.0,21
upper,50,61,36,1,0.6627705650040201,0,413.0,21
upper,50,61,37,1,0.6627705650040201,0,383.0,21
upper,50,61,38,0,0.6627705650040201,0,428.0,21
upper,50,61,40,0,0.6627705650040201,0,459.0,21
upper,50,61,42,1,0.6660090225934046,0,440.0,21
upper,50,61,43,1,0.6627705650040201,0,430.0,21
upper,50,62,3,1,0.9530614997443854,0,424.0,23
upper,50,62,9,0,0.6940290917000471,0,393.0,23
upper,50,62,11,1,0.9530614997443854,0,419.0,23
upper,50,62,12,1,0.6940290917000471,0,437.0,23
upper,50,62,13,0,0.9530614997443854,0,447.0,23
upper,50,62,14,1,1.0125386193349506,0,453.0,23
upper,50,62,15,1,0.6940290917000471,0,462.0,23
upper,50,62,17,1,0.6940290917000471,0,453.0,23
upper,50,62,21,1,0.6940290917000471,0,440.0,23
upper,50,62,23,1,0.9530614997443854,0,459.0,23
upper,50,62,24,1,0.6940290917000471,0,467.0,23
upper,50,62,27,0,0.6940290917000471,0,472.0,23
upper,50,62,28,1,0.9530614997443854,0,473.0,23
upper,50,62,33,1,0.6940290917000471,0,454.0,23
upper,50,62,34,1,0.9530614997443854,0,491.0,23
upper,50,62,38,1,0.9530614997443854,0,438.0,23
upper,50,62,39,0,0.9530614997443854,0,477.0,23
upper,50,62,41,1,0.6940290917000471,0,455.0,23
upper,50,62,43,0,0.6940290917000471,0,455.0,23
upper,50,62,45,1,0.9721884028174421,0,450.0,23
upper,50,62,46,0,0.9530614997443854,0,485.0,23
upper,50,62,47,0,0.6940290917000471,0,485.0,23
upper,50,62,49,1,1.0125386193349506,0,485.0,23
upper,50,60,0,0,0.6164195972802775,0,487.0,27
upper,50,60,1,1,0.6365208464078443,0,523.0,27
upper,50,60,2,1,0.6164195972802775,0,536.0,27
upper,50,60,8,0,0.6365208464078442,0,511.0,27
upper,50,60,9,0,0.6365208464078442,0,512.0,27
upper,50,60,11,1,0.6396452628775191,0,519.0,27
upper,50,60,17,1,0.6365208464078442,0,501.0,27
upper,50,60,18,0,0.6164195972802774,0,519.0,27
upper,50,60,19,1,0.6164195972802775,0,526.0,27
upper,50,60,20,1,0.6164195972802775,0,542.0,27
upper,50,60,21,0,0.6164195972802776,0,528.0,27
upper,50,60,22,1,0.6164195972802775,0,576.0,27
upper,50,60,28,1,0.6365208464078442,0,539.0,27
upper,50,60,30,0,0.6109848151117481,0,541.0,27
upper,50,60,31,1,0.6164195972802775,0,529.0,27
upper,50,60,32,1,0.6365208464078442,0,521.0,27
upper,50,60,33,1,0.6365208464078442,0,537.0,27
upper,50,60,34,1,0.6365208464078442,0,575.0,27
upper,50,60,36,1,0.6365208464078443,0,565.0,27
upper,50,60,37,1,0.6365208464078442,0,574.0,27
upper,50,60,38,1,0.6365208464078443,0,613.0,27
upper,50,60,39,1,0.6365208464078442,0,591.0,27
upper,50,60,41,0,0.6396452628775191,0,583.0,27
upper,50,60,43,0,0.6396452628775191,0,620.0,27
upper,50,60,47,1,0.645497717578583,0,612.0,27
upper,50,60,48,1,0.6365208464078442,0,611.0,27
upper,50,60,49,1,0.6396452628775191,0,638.0,27
upper,50,64,2,1,0.7115002941972323,0,466.0,25
upper,50,64,3,0,0.7115002941972324,0,507.0,25
upper,50,64,5,1,0.8842058505751784,0,489.0,25
upper,50,64,8,0,0.7800353610343134,0,489.0,25
upper,50,64,9,1,0.8842058505751784,0,541.0,25
upper,50,64,10,0,0.7115002941972324,0,500.0,25
upper,50,64,13,1,0.8842058505751784,0,528.0,25
upper,50,64,16,1,0.7800353610343134,0,483.0,25
upper,50,64,23,1,0.7115002941972323,0,461.0,25
upper,50,64,25,1,0.7800353610343134,0,498.0,25
upper,50,64,26,1,0.7115002941972324,0,486.0,25
upper,50,64,27,1,0.7800353610343134,0,519.0,25
upper,50,64,29,1,0.6989934467974146,0,501.0,25
upper,50,64,31,0,0.6989934467974146,0,500.0,25
upper,50,64,33,1,0.7800353610343134,0,500.0,25
upper,50,64,35,1,0.7115002941972324,0,514.0,25
upper,50,64,36,0,0.6989934467974146,0,516.0,25
upper,50,64,37,0,0.7115002941972324,0,523.0,25
upper,50,64,40,0,0.7800353610343134,0,507.0,25
upper,50,64,42,0,0.8842058505751784,0,492.0,25
upper,50,64,44,1,0.8842058505751784,0,529.0,25
upper,50,64,45,1,0.7288760410985691,0,524.0,25
upper,50,64,47,1,0.8842058505751784,0,556.0,25
upper,50,64,48,1,0.8842058505751784,0,558.0,25
upper,50,64,49,1,0.9129669462891368,0,568.0,25
upper,50,63,2,1,1.3136252164754771,0,633.0,34
upper,50,63,4,1,1.3136252164754771,0,648.0,34
upper,50,63,5,1,1.2129611831030267,0,659.0,34
upper,50,63,6,1,1.274193892553464,0,670.0,34
upper,50,63,7,1,1.274193892553464,0,666.0,34
upper,50,63,8,1,1.274193892553464,0,665.0,34
upper,50,63,10,1,1.208038132863852,0,688.0,34
upper,50,63,11,0,1.212961183103027,0,663.0,34
upper,50,63,12,1,1.2129611831030267,0,719.0,34
upper,50,63,13,1,1.212961183103027,0,703.0,34
upper,50,63,14,1,1.2129611831030265,0,730.0,34
upper,50,63,15,1,1.2129611831030265,0,709.0,34
upper,50,63,16,1,1.212961183103027,0,733.0,34
upper,50,63,17,1,1.2129611831030267,0,728.0,34
upper,50,63,19,1,1.208038132863852,0,729.0,34
upper,50,63,20,0,1.1315031622920761,0,725.0,34
upper,50,63,22,1,1.2129611831030267,0,725.0,34
upper,50,63,23,1,1.2129611831030265,0,734.0,34
upper,50,63,24,1,1.208038132863852,0,703.0,34
upper,50,63,25,1,1.1315031622920764,0,725.0,34
upper,50,63,27,0,1.1315031622920766,0,725.0,34
upper,50,63,28,0,1.212961183103027,0,722.0,34
upper,50,63,31,0,1.1315031622920766,0,731.0,34
upper,50,63,35,0,1.212961183103027,0,702.0,34
upper,50,63,36,0,1.2129611831030267,0,698.0,34
upper,50,63,38,0,1.274193892553464,0,695.0,34
upper,50,63,40,0,1.2129611831030265,0,702.0,34
upper,50,63,41,0,1.274193892553464,0,731.0,34
upper,50,63,42,1,1.274193892553464,0,736.0,34
upper,50,63,45,1,1.274193892553464,0,715.0,34
upper,50,63,46,1,1.208038132863852,0,732.0,34
upper,50,63,47,0,1.274193892553464,0,733.0,34
upper,50,63,48,0,1.208038132863852,0,737.0,34
upper,50,63,49,1,1.274193892553464,0,735.0,34
upper,50,65,0,1,1.013394784023313,0,545.0,30
upper,50,65,2,1,0.6033366409974893,0,595.0,30
upper,50,65,3,0,0.926547684265695,0,569.0,30
upper,50,65,6,1,0.926547684265695,0,560.0,30
upper,50,65,7,1,0.926547684265695,0,550.0,30
upper,50,65,8,1,0.926547684265695,0,594.0,30
upper,50,65,9,1,0.7773478465913319,0,588.0,30
upper,50,65,10,1,0.7773478465913319,0,609.0,30
upper,50,65,11,1,0.7773478465913319,0,630.0,30
upper,50,65,13,0,0.7773478465913319,0,632.0,30
upper,50,65,14,0,0.7773478465913319,0,651.0,30
upper,50,65,17,0,0.7773478465913319,0,621.0,30
upper,50,65,19,0,0.926547684265695,0,609.0,30
upper,50,65,22,1,0.926547684265695,0,644.0,30
upper,50,65,24,0,1.0133947840233128,0,617.0,30
upper,50,65,25,1,1.0916204781165995,0,640.0,30
upper,50,65,27,1,1.013394784023313,0,654.0,30
upper,50,65,28,1,0.926547684265695,0,653.0,30
upper,50,65,30,0,1.013394784023313,0,633.0,30
upper,50,65,32,1,1.013394784023313,0,660.0,30
upper,50,65,36,1,1.013394784023313,0,650.0,30
upper,50,65,37,1,0.926547684265695,0,635.0,30
upper,50,65,39,1,1.0133947840233133,0,649.0,30
upper,50,65,40,0,0.7773478465913319,0,661.0,30
upper,50,65,42,1,0.926547684265695,0,657.0,30
upper,50,65,44,1,0.7773478465913319,0,641.0,30
upper,50,65,45,0,0.926547684265695,0,653.0,30
upper,50,65,46,0,0.7773478465913319,0,641.0,30
upper,50,65,47,1,0.926547684265695,0,674.0,30
upper,50,65,49,1,0.7773478465913319,0,635.0,30
upper,50,66,2,1,0.9134009163989782,0,513.0,25
upper,50,66,4,0,1.2017496505599432,0,487.0,25
upper,50,66,6,1,1.2017496505599432,0,490.0,25
upper,50,66,7,1,1.0458284830942715,0,519.0,25
upper,50,66,8,0,0.9134009163989782,0,513.0,25
upper,50,66,12,1,1.0458284830942715,0,490.0,25
upper,50,66,14,0,1.0458284830942715,0,492.0,25
upper,50,66,15,0,1.0458284830942715,0,500.0,25
upper,50,66,16,0,1.0458284830942715,0,515.0,25
upper,50,66,17,1,1.2199415372232219,0,502.0,25
upper,50,66,18,1,1.2017496505599432,0,529.0,25
upper,50,66,19,1,1.2017496505599432,0,561.0,25
upper,50,66,20,0,1.2017496505599432,0,552.0,25
upper,50,66,23,1,1.2017496505599432,0,540.0,25
upper,50,66,28,1,1.2017496505599432,0,526.0,25
upper,50,66,29,1,1.2017496505599432,0,529.0,25
upper,50,66,35,1,1.0458284830942715,0,535.0,25
upper,50,66,39,0,1.2017496505599432,0,496.0,25
upper,50,66,40,1,1.2017496505599432,0,505.0,25
upper,50,66,41,1,1.2017496505599432,0,505.0,25
upper,50,66,44,1,0.9134009163989782,0,511.0,25
upper,50,66,45,1,1.0458284830942715,0,506.0,25
upper,50,66,47,0,1.0458284830942715,0,538.0,25
upper,50,66,48,1,1.0458284830942715,0,541.0,25
upper,50,66,49,1,0.9134009163989782,0,523.0,25
upper,50,68,0,0,0.7042887505615814,0,509.0,28
upper,50,68,6,1,0.7061053539753723,0,494.0,28
upper,50,68,9,1,0.7061053539753723,0,455.0,28
upper,50,68,10,1,0.7061053539753723,0,469.0,28
upper,50,68,14,1,0.7061053539753723,0,491.0,28
upper,50,68,15,1,0.7061053539753723,0,510.0,28
upper,50,68,16,0,0.7061053539753722,0,495.0,28
upper,50,68,20,1,0.7061053539753723,0,502.0,28
upper,50,68,21,1,0.7061053539753723,0,515.0,28
upper,50,68,22,1,0.7042887505615814,0,517.0,28
upper,50,68,23,1,0.7061053539753723,0,537.0,28
upper,50,68,25,1,0.7061053539753723,0,525.0,28
upper,50,68,26,0,0.7042887505615814,0,568.0,28
upper,50,68,27,1,0.7061053539753723,0,584.0,28
upper,50,68,28,1,0.7042887505615814,0,579.0,28
upper,50,68,29,0,0.7061053539753723,0,570.0,28
upper,50,68,35,1,0.7061053539753723,0,564.0,28
upper,50,68,36,0,0.7042887505615814,0,579.0,28
upper,50,68,37,0,0.7061053539753722,0,610.0,28
upper,50,68,38,1,0.7061053539753724,0,589.0,28
upper,50,68,40,0,0.7042887505615814,0,620.0,28
upper,50,68,41,0,0.7061053539753722,0,620.0,28
upper,50,68,43,1,0.7061053539753722,0,604.0,28
upper,50,68,44,0,0.7061053539753722,0,627.0,28
upper,50,68,45,1,0.7061053539753723,0,652.0,28
upper,50,68,46,1,0.7042887505615814,0,641.0,28
upper,50,68,47,1,0.7061053539753723,0,634.0,28
upper,50,68,48,0,0.7102629190157099,0,668.0,28
upper,50,67,0,0,0.6428122667980665,0,622.0,31
upper,50,67,1,1,0.8824644895570044,0,652.0,31
upper,50,67,3,1,0.765827781872888,0,643.0,31
upper,50,67,5,0,0.765827781872888,0,629.0,31
upper,50,67,6,1,0.6428122667980665,0,602.0,31
upper,50,67,7,1,0.765827781872888,0,641.0,31
upper,50,67,8,0,0.765827781872888,0,639.0,31
upper,50,67,10,1,0.765827781872888,0,688.0,31
upper,50,67,11,1,0.7658277818728879,0,683.0,31
upper,50,67,16,0,0.765827781872888,0,650.0,31
upper,50,67,17,0,0.916987674494973,0,647.0,31
upper,50,67,18,1,0.916987674494973,0,675.0,31
upper,50,67,19,1,0.8824644895570044,0,648.0,31
upper,50,67,21,0,0.765827781872888,0,641.0,31
upper,50,67,22,1,0.8824644895570044,0,645.0,31
upper,50,67,24,1,0.916987674494973,0,664.0,31
upper,50,67,27,0,0.765827781872888,0,667.0,31
upper,50,67,28,1,0.765827781872888,0,654.0,31
upper,50,67,30,1,0.765827781872888,0,626.0,31
upper,50,67,32,0,0.916987674494973,0,642.0,31
upper,50,67,33,1,0.8824644895570044,0,656.0,31
upper,50,67,34,1,0.8824644895570044,0,699.0,31
upper,50,67,35,0,0.8824644895570044,0,736.0,31
upper,50,67,39,1,0.7658277818728879,0,698.0,31
upper,50,67,40,1,0.8824644895570044,0,686.0,31
upper,50,67,41,0,0.8824644895570044,0,691.0,31
upper,50,67,44,1,0.8824644895570044,0,681.0,31
upper,50,67,45,1,0.8824644895570044,0,674.0,31
upper,50,67,46,1,0.916987674494973,0,663.0,31
upper,50,67,48,1,0.765827781872888,0,670.0,31
upper,50,67,49,1,0.8824644895570044,0,654.0,31
upper,50,69,4,0,0.7190640081703812,0,337.0,20
upper,50,69,7,1,0.7191052845166697,0,340.0,20
upper,50,69,8,1,0.7190640081703812,0,329.0,20
upper,50,69,14,1,0.7190640081703812,0,300.0,20
upper,50,69,19,1,0.7190640081703812,0,324.0,20
upper,50,69,20,1,0.7191052845166697,0,371.0,20
upper,50,69,25,0,0.5969048828952919,0,329.0,20
upper,50,69,26,0,0.6232535461934972,0,344.0,20
upper,50,69,27,1,0.7191052845166697,0,384.0,20
upper,50,69,33,1,0.7191052845166697,0,380.0,20
upper,50,69,34,0,0.7191052845166697,0,398.0,20
upper,50,69,36,0,0.7359548739294297,0,407.0,20
upper,50,69,38,0,0.9107834242426591,0,397.0,20
upper,50,69,39,1,0.9107834242426591,0,439.0,20
upper,50,69,40,1,0.7359548739294297,0,426.0,20
upper,50,69,41,1,0.958774715170986,0,459.0,20
upper,50,69,43,1,0.9107834242426591,0,430.0,20
upper,50,69,45,1,0.7359548739294297,0,483.0,20
upper,50,69,47,1,0.9107834242426591,0,532.0,20
upper,50,69,48,1,0.9107834242426591,0,517.0,20
upper,50,71,0,0,0.9987835673555652,0,434.0,24
upper,50,71,4,0,1.0101529676699479,0,444.0,24
upper,50,71,5,1,1.0101529676699479,0,463.0,24
upper,50,71,7,1,1.0101529676699479,0,438.0,24
upper,50,71,9,1,1.0101529676699479,0,441.0,24
upper,50,71,11,0,1.0101529676699479,0,452.0,24
upper,50,71,12,1,1.0101529676699479,0,451.0,24
upper,50,71,15,0,1.0101529676699479,0,469.0,24
upper,50,71,18,1,1.0101529676699479,0,462.0,24
upper,50,71,19,1,1.0101529676699479,0,467.0,24
upper,50,71,20,0,1.0101529676699479,0,476.0,24
upper,50,71,21,1,1.2626311161883392,0,510.0,24
upper,50,71,23,1,1.0101529676699479,0,524.0,24
upper,50,71,25,0,0.9987835673555652,0,547.0,24
upper,50,71,26,1,1.0101529676699479,0,559.0,24
upper,50,71,29,0,1.2626311161883392,0,550.0,24
upper,50,71,30,1,1.0101529676699479,0,558.0,24
upper,50,71,32,1,1.0101529676699479,0,518.0,24
upper,50,71,34,1,1.262631116188339,0,578.0,24
upper,50,71,39,1,0.9987835673555652,0,535.0,24
upper,50,71,41,1,1.0101529676699479,0,532.0,24
upper,50,71,44,0,1.0101529676699479,0,528.0,24
upper,50,71,47,1,0.9987835673555652,0,568.0,24
upper,50,71,48,1,1.0101529676699479,0,559.0,24
upper,50,70,0,1,0.7153461036950008,0,639.0,33
upper,50,70,2,1,0.724435050976517,0,649.0,33
upper,50,70,5,1,0.6912182003092022,0,626.0,33
upper,50,70,6,1,0.7153461036950008,0,625.0,33
upper,50,70,7,1,0.7153461036950008,0,632.0,33
upper,50,70,9,1,0.6912182003092022,0,645.0,33
upper,50,70,10,1,0.7153461036950008,0,658.0,33
upper,50,70,11,1,0.7153461036950008,0,655.0,33
upper,50,70,12,1,0.6912182003092022,0,676.0,33
upper,50,70,13,1,0.6912182003092022,0,693.0,33
upper,50,70,14,1,0.6447016022080849,0,679.0,33
upper,50,70,15,0,0.6447016022080849,0,686.0,33
upper,50,70,17,1,0.6447016022080849,0,674.0,33
upper,50,70,18,1,0.6912182003092022,0,652.0,33
upper,50,70,19,1,0.6447016022080849,0,695.0,33
upper,50,70,20,0,0.599095307302151,0,681.0,33
upper,50,70,21,0,0.6447016022080849,0,675.0,33
upper,50,70,22,0,0.6447016022080848,0,703.0,33
upper,50,70,23,0,0.599095307302151,0,723.0,33
upper,50,70,24,1,0.6912182003092022,0,708.0,33
upper,50,70,26,0,0.6447016022080849,0,690.0,33
upper,50,70,30,0,0.7153461036950008,0,679.0,33
upper,50,70,31,1,0.7153461036950008,0,685.0,33
upper,50,70,32,1,0.6912182003092022,0,680.0,33
upper,50,70,33,0,0.7153461036950008,0,701.0,33
upper,50,70,34,1,0.7153461036950008,0,697.0,33
upper,50,70,36,1,0.7153461036950008,0,667.0,33
upper,50,70,37,0,0.6912182003092022,0,715.0,33
upper,50,70,39,0,0.724435050976517,0,683.0,33
upper,50,70,40,1,0.7273504336644074,0,663.0,33
upper,50,70,42,1,0.724435050976517,0,687.0,33
upper,50,70,44,1,0.7153461036950008,0,701.0,33
upper,50,70,46,0,0.7153461036950008,0,694.0,33
upper,50,74,6,1,1.0874157106887548,0,338.0,19
upper,50,74,15,1,0.8534841361467855,0,303.0,19
upper,50,74,16,1,0.8534841361467855,0,346.0,19
upper,50,74,18,1,0.8534841361467855,0,343.0,19
upper,50,74,19,1,0.8534841361467855,0,373.0,19
upper,50,74,20,0,0.7806841297498419,0,389.0,19
upper,50,74,21,1,0.7806841297498419,0,410.0,19
upper,50,74,22,0,0.7806841297498419,0,411.0,19
upper,50,74,23,0,0.8534841361467854,0,433.0,19
upper,50,74,25,0,0.8853878271404176,0,437.0,19
upper,50,74,26,1,0.8534841361467855,0,432.0,19
upper,50,74,29,0,0.8534841361467854,0,485.0,19
upper,50,74,30,1,0.8853878271404176,0,447.0,19
upper,50,74,42,1,0.8853878271404176,0,444.0,19
upper,50,74,43,0,0.743451314864521,0,441.0,19
upper,50,74,45,1,0.8853878271404176,0,456.0,19
upper,50,74,46,1,0.8853878271404176,0,440.0,19
upper,50,74,47,1,0.8534841361467855,0,475.0,19
upper,50,74,49,0,0.8853878271404176,0,468.0,19
upper,50,72,1,1,1.3430514110578748,0,556.0,31
upper,50,72,2,1,0.8565276232525565,0,541.0,31
upper,50,72,3,1,0.7501291295258277,0,579.0,31
upper,50,72,5,0,0.8565276232525565,0,556.0,31
upper,50,72,7,1,0.8565276232525565,0,578.0,31
upper,50,72,8,0,1.0483525139242134,0,596.0,31
upper,50,72,11,0,1.0946673496906958,0,579.0,31
upper,50,72,13,0,1.0483525139242134,0,568.0,31
upper,50,72,14,1,1.3430514110578748,0,589.0,31
upper,50,72,17,1,1.0946673496906962,0,587.0,31
upper,50,72,19,1,1.3430514110578748,0,588.0,31
upper,50,72,21,1,1.318566051006652,0,603.0,31
upper,50,72,24,1,1.094667349690696,0,584.0,31
upper,50,72,25,0,1.318566051006652,0,570.0,31
upper,50,72,26,1,1.318566051006652,0,603.0,31
upper,50,72,28,0,1.318566051006652,0,589.0,31
upper,50,72,29,1,1.318566051006652,0,603.0,31
upper,50,72,30,1,1.318566051006652,0,599.0,31
upper,50,72,31,1,1.0483525139242134,0,609.0,31
upper,50,72,32,0,1.0946673496906962,0,613.0,31
upper,50,72,34,1,1.318566051006652,0,622.0,31
upper,50,72,35,1,1.318566051006652,0,615.0,31
upper,50,72,38,1,1.318566051006652,0,645.0,31
upper,50,72,40,1,1.318566051006652,0,620.0,31
upper,50,72,41,0,1.0946673496906962,0,647.0,31
upper,50,72,42,1,1.0946673496906958,0,632.0,31
upper,50,72,43,0,1.0946673496906962,0,662.0,31
upper,50,72,44,1,1.0946673496906958,0,659.0,31
upper,50,72,45,1,1.0946673496906958,0,662.0,31
upper,50,72,48,1,1.0483525139242134,0,650.0,31
upper,50,72,49,0,1.0483525139242134,0,689.0,31
upper,50,75,0,1,0.6429375144631888,0,510.0,25
upper,50,75,1,0,0.6429375144631888,0,499.0,25
upper,50,75,9,1,0.6429375144631888,0,459.0,25
upper,50,75,10,0,0.6429375144631888,0,446.0,25
upper,50,75,12,1,0.6429375144631888,0,464.0,25
upper,50,75,13,1,0.684957936084063,0,455.0,25
upper,50,75,18,0,0.684957936084063,0,453.0,25
upper,50,75,22,1,0.6429375144631888,0,425.0,25
upper,50,75,23,1,0.6429375144631888,0,438.0,25
upper,50,75,24,1,0.684957936084063,0,470.0,25
upper,50,75,25,1,0.6429375144631888,0,451.0,25
upper,50,75,28,0,0.5618381283012321,0,443.0,25
upper,50,75,29,1,0.684957936084063,0,479.0,25
upper,50,75,31,0,0.5618381283012321,0,484.0,25
upper,50,75,32,1,0.6429375144631888,0,502.0,25
upper,50,75,35,1,0.684957936084063,0,471.0,25
upper,50,75,39,1,0.9529502596132748,0,493.0,25
upper,50,75,40,0,0.6429375144631888,0,456.0,25
upper,50,75,41,1,0.6429375144631888,0,478.0,25
upper,50,75,42,0,0.684957936084063,0,478.0,25
upper,50,75,43,0,0.9529502596132748,0,501.0,25
upper,50,75,44,1,0.9529502596132748,0,501.0,25
upper,50,75,45,1,0.6429375144631888,0,505.0,25
upper,50,75,46,1,0.6429375144631888,0,509.0,25
upper,50,75,49,1,0.684957936084063,0,513.0,25
upper,50,73,0,1,0.7636529266468516,0,626.0,31
upper,50,73,1,1,0.8108593936387926,0,608.0,31
upper,50,73,2,0,0.6432822422320763,0,646.0,31
upper,50,73,4,1,0.8108593936387927,0,630.0,31
upper,50,73,5,1,0.8108593936387927,0,617.0,31
upper,50,73,7,1,0.8108593936387927,0,621.0,31
upper,50,73,10,0,0.8108593936387927,0,617.0,31
upper,50,73,11,1,0.8108593936387927,0,631.0,31
upper,50,73,12,1,0.8108593936387926,0,640.0,31
upper,50,73,14,1,0.8108593936387927,0,607.0,31
upper,50,73,15,1,0.7636529266468515,0,627.0,31
upper,50,73,17,0,0.7636529266468516,0,594.0,31
upper,50,73,19,0,0.7636529266468515,0,624.0,31
upper,50,73,21,1,0.8108593936387927,0,624.0,31
